onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.808	3.162	cue	n/a	n/a	likeability	n/a	n/a
5.97	5.019	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
11.078	3.112	rating	31.45	Strong	likeability	n/a	n/a
12.061	2.128	rating_mouse_trajectory	31.45	Strong	likeability	n/a	n/a
16.187	5.045	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
21.298	2.135	rating	13.92	Moderate	likeability	n/a	n/a
21.698	1.735	rating_mouse_trajectory	13.92	Moderate	likeability	n/a	n/a
26.396	5.56	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
32.019	1.937	rating	28.32	Moderate	likeability	n/a	n/a
32.369	1.587	rating_mouse_trajectory	28.32	Moderate	likeability	n/a	n/a
37.037	3.118	cue	n/a	n/a	similarity	n/a	n/a
40.156	5.502	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
45.724	2.451	rating	41.55	Strong	similarity	n/a	n/a
46.341	1.835	rating_mouse_trajectory	41.55	Strong	similarity	n/a	n/a
50.843	5.019	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
55.928	2.068	rating	0.0	No sensation	similarity	n/a	n/a
56.311	1.685	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
61.025	6.114	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
67.199	1.758	rating	56.52	Strong	similarity	n/a	n/a
67.282	1.675	rating_mouse_trajectory	56.52	Strong	similarity	n/a	n/a
72.217	3.122	cue	n/a	n/a	mentalizing	remember	n/a
75.339	5.216	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
80.62	3.352	rating	27.6	Moderate	mentalizing	remember	n/a
81.337	2.636	rating_mouse_trajectory	27.6	Moderate	mentalizing	remember	n/a
85.715	5.559	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
91.341	2.768	rating	49.98	Strong	mentalizing	remember	n/a
92.008	2.102	rating_mouse_trajectory	49.98	Strong	mentalizing	remember	n/a
96.417	5.506	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
101.978	2.544	rating	31.53	Strong	mentalizing	remember	n/a
102.628	1.894	rating_mouse_trajectory	31.53	Strong	mentalizing	remember	n/a
106.997	3.144	cue	n/a	n/a	similarity	n/a	n/a
110.141	5.559	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
115.767	2.551	rating	2.3	Barely detectable	similarity	n/a	n/a
116.15	2.168	rating_mouse_trajectory	2.3	Barely detectable	similarity	n/a	n/a
120.877	4.079	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
125.02	1.886	rating	0.23	Barely detectable	similarity	n/a	n/a
