onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
5.817	10.399	narrative_presentation	n/a	n/a	Supplication	hospital	Text	task-narratives/Narrative1Situation1.txt
16.216	2.44	rating_feeling	1068	533	Supplication	hospital	Text	task-narratives/Narrative1Situation1.txt
17.416	1.24	feeling_mouse_trajectory	1068	533	Supplication	hospital	Text	task-narratives/Narrative1Situation1.txt
20.28	1.905	rating_expectation	952	597	Supplication	hospital	Text	task-narratives/Narrative1Situation1.txt
21.613	0.572	expectation_mouse_trajectory	952	597	Supplication	hospital	Text	task-narratives/Narrative1Situation1.txt
26.375	14.409	narrative_presentation	n/a	n/a	Enmity of kin	forest	Text	task-narratives/Narrative1Situation2.txt
40.784	2.051	rating_feeling	1068	533	Enmity of kin	forest	Text	task-narratives/Narrative1Situation2.txt
41.667	1.168	feeling_mouse_trajectory	1068	533	Enmity of kin	forest	Text	task-narratives/Narrative1Situation2.txt
44.801	1.551	rating_expectation	952	597	Enmity of kin	forest	Text	task-narratives/Narrative1Situation2.txt
45.301	1.051	expectation_mouse_trajectory	952	597	Enmity of kin	forest	Text	task-narratives/Narrative1Situation2.txt
49.867	20.781	narrative_presentation	n/a	n/a	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
70.648	1.769	rating_feeling	1068	533	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
71.598	0.819	feeling_mouse_trajectory	1068	533	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
74.663	2.318	rating_expectation	952	597	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
75.48	1.501	expectation_mouse_trajectory	952	597	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
81.729	18.427	narrative_presentation	n/a	n/a	Murderous adultury	town	Text	task-narratives/Narrative1Situation4.txt
100.156	1.958	rating_feeling	1068	533	Murderous adultury	town	Text	task-narratives/Narrative1Situation4.txt
100.956	1.158	feeling_mouse_trajectory	1068	533	Murderous adultury	town	Text	task-narratives/Narrative1Situation4.txt
104.173	1.174	rating_expectation	952	597	Murderous adultury	town	Text	task-narratives/Narrative1Situation4.txt
104.706	0.64	expectation_mouse_trajectory	952	597	Murderous adultury	town	Text	task-narratives/Narrative1Situation4.txt
111.257	11.058	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
122.315	2.434	rating_feeling	1068	533	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
123.565	1.184	feeling_mouse_trajectory	1068	533	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
126.347	1.717	rating_expectation	952	597	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
126.864	1.201	expectation_mouse_trajectory	952	597	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
131.414	25.134	narrative_presentation	n/a	n/a	Ambition	town	Text	task-narratives/Narrative1Situation6.txt
