onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file_TODO	trial_index
233.741	1.058	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_077.jpg	102
235.108	1.001	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg	103
236.425	0.89	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg	104
240.051	2.101	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	105
245.062	0.821	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg	105
246.195	0.687	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg	106
247.196	0.837	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg	107
248.346	0.82	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg	108
249.48	1.085	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg	109
250.88	1.052	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg	110
252.248	1.335	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg	111
253.898	0.785	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg	112
258.841	2.101	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a	113
263.852	0.897	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg	113
265.052	0.652	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg	114
266.019	0.585	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg	115
266.92	0.718	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg	116
267.953	0.618	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg	117
