onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
8.055	1.034	memory	dummy	study_dummy	n/a	task-memory/obj180medal.png	n/a	n/a
10.106	1.034	memory	dummy	study_dummy	n/a	task-memory/obj215pencilsharpener.png	n/a	n/a
12.174	1.017	memory	dummy	study_dummy	n/a	task-memory/obj242road.png	n/a	n/a
14.208	1.017	memory	study	study	n/a	task-memory/obj165leopard.png	n/a	n/a
16.242	1.034	memory	study	study	n/a	task-memory/obj314truck.png	n/a	n/a
18.309	1.017	memory	study	study	n/a	task-memory/obj102finger.png	n/a	n/a
20.343	1.034	memory	study	study	n/a	task-memory/obj279sock.png	n/a	n/a
22.394	1.017	memory	study	study	n/a	task-memory/obj153kangaroo.png	n/a	n/a
24.445	1.017	memory	study	study	n/a	task-memory/obj227plug.png	n/a	n/a
26.479	1.017	memory	study	study	n/a	task-memory/obj032boot.png	n/a	n/a
28.53	1.017	memory	study	study	n/a	task-memory/obj103fire.png	n/a	n/a
30.58	1.017	memory	study	study	n/a	task-memory/obj233pyramid.png	n/a	n/a
32.615	1.017	memory	study	study	n/a	task-memory/obj048candle.png	n/a	n/a
34.649	1.017	memory	study	study	n/a	task-memory/obj246rockingchair.png	n/a	n/a
36.683	1.017	memory	study	study	n/a	task-memory/obj037bridge.png	n/a	n/a
38.717	1.017	memory	study	study	n/a	task-memory/obj013balloon.png	n/a	n/a
40.751	1.017	memory	study	study	n/a	task-memory/obj178mask.png	n/a	n/a
42.785	1.017	memory	study	study	n/a	task-memory/obj302tie.png	n/a	n/a
44.819	1.017	memory	study	study	n/a	task-memory/obj101fence.png	n/a	n/a
46.853	1.017	memory	study	study	n/a	task-memory/obj222pipe.png	n/a	n/a
48.887	1.017	memory	study	study	n/a	task-memory/obj046camera.png	n/a	n/a
50.921	1.017	memory	study	study	n/a	task-memory/obj038broom.png	n/a	n/a
52.955	1.017	memory	study	study	n/a	task-memory/obj011backpack.png	n/a	n/a
54.99	1.017	memory	dummy	study_dummy	n/a	task-memory/obj248roof.png	n/a	n/a
57.024	1.017	memory	dummy	study_dummy	n/a	task-memory/obj290sun.png	n/a	n/a
59.058	1.017	memory	dummy	study_dummy	n/a	task-memory/obj326violin.png	n/a	n/a
71.312	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
99.373	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
127.433	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.494	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
189.406	0.806	memory	test	test_old	correct	task-memory/obj222pipe.png	old	n/a
192.074	0.804	memory	test	test_new	correct	task-memory/obj194nest.png	new	n/a
194.842	0.72	memory	test	test_old	correct	task-memory/obj227plug.png	old	n/a
197.676	0.697	memory	test	test_old	correct	task-memory/obj032boot.png	old	n/a
200.36	1.576	memory	test	test_old	correct	task-memory/obj246rockingchair.png	old	n/a
203.028	0.681	memory	test	test_old	correct	task-memory/obj279sock.png	old	n/a
205.629	1.116	memory	test	test_old	incorrect	task-memory/obj102finger.png	new	n/a
208.647	1.249	memory	test	test_new	correct	task-memory/obj244rock.png	new	n/a
211.465	0.633	memory	test	test_old	correct	task-memory/obj165leopard.png	old	n/a
214.132	0.831	memory	test	test_new	correct	task-memory/obj086door.png	new	n/a
216.7	0.73	memory	test	test_old	correct	task-memory/obj153kangaroo.png	old	n/a
219.251	0.668	memory	test	test_new	correct	task-memory/obj135heart.png	new	n/a
221.802	0.719	memory	test	test_old	correct	task-memory/obj233pyramid.png	old	n/a
224.386	0.762	memory	test	test_new	correct	task-memory/obj043cage.png	new	n/a
