onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.842	1.333	face	n/a	age	surprise	male	African	old	task-faces/2Surprise_Model3_2Male_3African_2Old.mp4
5.175	1.4	rating	0.7451	age	surprise	male	African	old	n/a
6.108	0.467	rating_mouse_trajectory	0.7451	age	surprise	male	African	old	n/a
7.219	1.308	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
8.526	1.25	rating	0.6845	age	happy	male	WC	old	n/a
8.91	0.867	rating_mouse_trajectory	0.6845	age	happy	male	WC	old	n/a
10.468	1.309	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model2_2Male_3African_1Young.mp4
11.777	1.833	rating	0.2779	age	sad	male	African	young	n/a
12.177	1.433	rating_mouse_trajectory	0.2779	age	sad	male	African	young	n/a
14.72	2.043	face	n/a	age	pleasure	female	EA	young	task-faces/8Pleasure_Model2_1Female_2EA_1Young.mp4
16.763	0.967	rating	0.282	age	pleasure	female	EA	young	n/a
17.129	0.6	rating_mouse_trajectory	0.282	age	pleasure	female	EA	young	n/a
18.692	1.306	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
19.997	0.583	rating	0.6481	age	fear	female	African	old	n/a
20.297	0.283	rating_mouse_trajectory	0.6481	age	fear	female	African	old	n/a
25.937	1.313	face	n/a	age	fear	male	African	young	task-faces/3Fear_Model1_2Male_3African_1Young.mp4
27.25	1.083	rating	0.2213	age	fear	male	African	young	n/a
27.6	0.733	rating_mouse_trajectory	0.2213	age	fear	male	African	young	n/a
29.173	1.311	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
30.484	1.167	rating	0.6501	age	happy	female	EA	old	n/a
31.001	0.65	rating_mouse_trajectory	0.6501	age	happy	female	EA	old	n/a
32.399	1.303	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
33.702	1.25	rating	0.5105	age	happy	female	WC	young	n/a
34.919	0.033	rating_mouse_trajectory	0.5105	age	happy	female	WC	young	n/a
35.617	1.303	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model3_1Female_3African_2Old.mp4
36.92	1.333	rating	0.5934	age	disgust	female	African	old	n/a
37.403	0.85	rating_mouse_trajectory	0.5934	age	disgust	female	African	old	n/a
38.833	1.305	face	n/a	age	happy	female	WC	old	task-faces/1Happy_Model5_1Female_1WC_2Old.mp4
40.138	0.717	rating	0.6036	age	happy	female	WC	old	n/a
40.605	0.25	rating_mouse_trajectory	0.6036	age	happy	female	WC	old	n/a
44.062	1.312	face	n/a	age	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
45.373	0.967	rating	0.553	age	happy	female	EA	young	n/a
45.857	0.483	rating_mouse_trajectory	0.553	age	happy	female	EA	young	n/a
48.299	2.043	face	n/a	age	pain	male	African	young	task-faces/7Pain_Model4_2Male_3African_1Young.mp4
50.342	0.767	rating	0.3851	age	pain	male	African	young	n/a
50.775	0.333	rating_mouse_trajectory	0.3851	age	pain	male	African	young	n/a
54.266	1.311	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
55.577	0.6	rating	0.3406	age	anger	male	EA	young	n/a
55.977	0.2	rating_mouse_trajectory	0.3406	age	anger	male	EA	young	n/a
58.485	1.31	face	n/a	age	sad	male	EA	young	task-faces/6Sad_Model4_2Male_2EA_1Young.mp4
