onset	duration	trial_type	response_value	stim_file
2.767	106.337	video	n/a	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
111.321	2.171	rating_relevance	10.83	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
117.273	3.115	rating_happy	100.0	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
122.225	3.049	rating_sad	50.94	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
125.609	1.416	rating_afraid	0.0	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
131.995	2.782	rating_disgusted	0.0	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
137.247	3.016	rating_warm	100.0	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
142.449	3.191	rating_engaged	68.54	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
144.282	59.198	video	n/a	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
205.156	1.637	rating_relevance	0.0	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
210.808	2.265	rating_happy	30.1	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
214.909	1.349	rating_sad	22.08	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
221.829	3.249	rating_afraid	71.15	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
226.03	2.433	rating_disgusted	93.23	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
230.115	1.5	rating_warm	0.0	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
236.367	2.733	rating_engaged	71.35	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
238.668	20.963	video	n/a	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
261.21	1.54	rating_relevance	0.0	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
267.279	2.599	rating_happy	87.92	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
270.33	0.632	rating_sad	0.0	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
275.815	1.099	rating_afraid	0.0	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
280.6	0.866	rating_disgusted	0.0	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
287.186	2.433	rating_warm	75.73	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
291.471	1.7	rating_engaged	96.67	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
294.806	136.724	video	n/a	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
435.441	3.873	rating_relevance	29.58	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
439.226	2.648	rating_happy	65.73	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
443.078	1.482	rating_sad	51.35	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
448.88	2.266	rating_afraid	0.0	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
453.365	1.733	rating_disgusted	16.15	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
458.633	1.983	rating_warm	46.04	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
464.536	2.867	rating_engaged	84.48	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
