onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
338.716	1.034	memory	study	study	n/a	task-memory/obj207pants.png	n/a	n/a
340.767	1.017	memory	study	study	n/a	task-memory/obj075crown.png	n/a	n/a
342.818	1.017	memory	study	study	n/a	task-memory/obj123goat.png	n/a	n/a
344.852	1.017	memory	study	study	n/a	task-memory/obj336wheelchair.png	n/a	n/a
346.902	1.017	memory	study	study	n/a	task-memory/obj077deer.png	n/a	n/a
348.937	1.017	memory	study	study	n/a	task-memory/obj315trumpet.png	n/a	n/a
350.971	1.017	memory	study	study	n/a	task-memory/obj341window.png	n/a	n/a
353.005	1.017	memory	study	study	n/a	task-memory/obj131handcuffs.png	n/a	n/a
355.039	1.017	memory	dummy	study_dummy	n/a	task-memory/obj241ring.png	n/a	n/a
357.073	1.017	memory	dummy	study_dummy	n/a	task-memory/obj242road.png	n/a	n/a
359.107	1.017	memory	dummy	study_dummy	n/a	task-memory/obj291swing.png	n/a	n/a
371.295	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.372	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.433	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.493	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.056	0.897	memory	test	test_old	correct	task-memory/obj081dinosaur.png	old	n/a
491.89	0.753	memory	test	test_old	correct	task-memory/obj341window.png	old	n/a
494.758	0.671	memory	test	test_old	correct	task-memory/obj190mousetrap.png	old	n/a
497.425	0.697	memory	test	test_old	correct	task-memory/obj098fan.png	old	n/a
500.076	0.674	memory	test	test_old	correct	task-memory/obj076cup.png	old	n/a
502.661	0.865	memory	test	test_new	correct	task-memory/obj087dragon.png	new	n/a
505.378	0.813	memory	test	test_new	correct	task-memory/obj042cactus.png	new	n/a
508.346	0.894	memory	test	test_new	correct	task-memory/obj256sandwich.png	new	n/a
510.964	1.053	memory	test	test_new	correct	task-memory/obj289submarine.png	new	n/a
513.665	1.159	memory	test	test_new	correct	task-memory/obj003alligator.png	new	n/a
516.382	0.919	memory	test	test_new	correct	task-memory/obj274slide.png	new	n/a
519.133	0.742	memory	test	test_new	correct	task-memory/obj051car.png	new	n/a
521.868	1.259	memory	test	test_new	correct	task-memory/obj224pitchfork.png	new	n/a
524.619	0.724	memory	test	test_old	correct	task-memory/obj123goat.png	old	n/a
527.22	1.069	memory	test	test_new	correct	task-memory/obj326violin.png	new	n/a
530.238	0.703	memory	test	test_old	correct	task-memory/obj336wheelchair.png	old	n/a
532.872	0.793	memory	test	test_new	correct	task-memory/obj284spoon.png	new	n/a
535.723	0.71	memory	test	test_old	correct	task-memory/obj077deer.png	old	n/a
538.291	0.682	memory	test	test_old	correct	task-memory/obj315trumpet.png	old	n/a
541.075	0.8	memory	test	test_new	correct	task-memory/obj286stethoscope.png	new	n/a
543.809	0.756	memory	test	test_old	correct	task-memory/obj207pants.png	old	n/a
546.694	0.894	memory	test	test_new	correct	task-memory/obj181microphone.png	new	n/a
549.545	0.986	memory	test	test_new	correct	task-memory/obj091duck.png	new	n/a
552.429	0.771	memory	test	test_old	correct	task-memory/obj172lobster.png	old	n/a
555.33	0.832	memory	test	test_old	correct	task-memory/obj200orange.png	old	n/a
558.098	0.849	memory	test	test_new	correct	task-memory/obj329walrus.png	new	n/a
560.766	0.75	memory	test	test_old	correct	task-memory/obj075crown.png	old	n/a
563.583	0.842	memory	test	test_old	correct	task-memory/obj131handcuffs.png	old	n/a
566.134	0.794	memory	test	test_old	correct	task-memory/obj070cow.png	old	n/a
568.902	0.814	memory	test	test_new	correct	task-memory/obj052carrot.png	new	n/a
571.636	0.859	memory	test	test_new	correct	task-memory/obj067comb.png	new	n/a
574.387	0.715	memory	test	test_old	correct	task-memory/obj137helicopter.png	old	n/a
577.188	0.795	memory	test	test_new	correct	task-memory/obj307tomato.png	new	n/a
579.773	0.805	memory	test	test_old	correct	task-memory/obj327volcano.png	old	n/a
582.757	0.845	memory	test	test_new	correct	task-memory/obj055chair.png	new	n/a
585.358	0.819	memory	test	test_old	correct	task-memory/obj065clown.png	old	n/a
588.192	0.789	memory	test	test_new	correct	task-memory/obj229potato.png	new	n/a
590.843	0.712	memory	test	test_old	correct	task-memory/obj168lion.png	old	n/a
593.711	0.66	memory	test	test_old	correct	task-memory/obj018barrel.png	old	n/a
596.329	0.932	memory	test	test_new	correct	task-memory/obj072crab.png	new	n/a
