onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.846	1.338	face	n/a	intensity	surprise	female	WC	old	task-faces/2Surprise_Model1_1Female_1WC_2Old.mp4
5.184	1.583	rating	0.4721	intensity	surprise	female	WC	old	n/a
5.651	1.117	rating_mouse_trajectory	0.4721	intensity	surprise	female	WC	old	n/a
7.244	1.308	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
8.552	1.683	rating	0.2617	intensity	surprise	male	WC	young	n/a
9.519	0.717	rating_mouse_trajectory	0.2617	intensity	surprise	male	WC	young	n/a
10.493	1.327	face	n/a	intensity	sad	male	EA	old	task-faces/6Sad_Model3_2Male_2EA_2Old.mp4
11.82	1.783	rating	0.0	intensity	sad	male	EA	old	n/a
13.537	0.067	rating_mouse_trajectory	0.0	intensity	sad	male	EA	old	n/a
14.744	2.044	face	n/a	intensity	pleasure	male	WC	young	task-faces/8Pleasure_Model2_2Male_1WC_1Young.mp4
16.788	1.852	rating	0.1687	intensity	pleasure	male	WC	young	n/a
17.288	1.352	rating_mouse_trajectory	0.1687	intensity	pleasure	male	WC	young	n/a
18.715	1.324	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model2_1Female_2EA_2Old.mp4
20.04	1.8	rating	0.5166	intensity	happy	female	EA	old	n/a
20.84	1.0	rating_mouse_trajectory	0.5166	intensity	happy	female	EA	old	n/a
25.981	1.311	face	n/a	intensity	sad	female	EA	old	task-faces/6Sad_Model2_1Female_2EA_2Old.mp4
27.292	1.445	rating	0.288	intensity	sad	female	EA	old	n/a
28.092	0.645	rating_mouse_trajectory	0.288	intensity	sad	female	EA	old	n/a
29.197	1.329	face	n/a	intensity	sad	female	WC	old	task-faces/6Sad_Model3_1Female_1WC_2Old.mp4
30.527	1.444	rating	0.1092	intensity	sad	female	WC	old	n/a
30.927	1.044	rating_mouse_trajectory	0.1092	intensity	sad	female	WC	old	n/a
32.442	2.053	face	n/a	intensity	pleasure	male	WC	old	task-faces/8Pleasure_Model1_2Male_1WC_2Old.mp4
34.495	1.793	rating	0.1869	intensity	pleasure	male	WC	old	n/a
35.012	1.276	rating_mouse_trajectory	0.1869	intensity	pleasure	male	WC	old	n/a
36.418	2.045	face	n/a	intensity	pleasure	male	African	old	task-faces/8Pleasure_Model5_2Male_3African_2Old.mp4
38.463	1.441	rating	0.1375	intensity	pleasure	male	African	old	n/a
38.93	0.974	rating_mouse_trajectory	0.1375	intensity	pleasure	male	African	old	n/a
