onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file_TODO
118.51614999771118	0.9522202014923096	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_598.jpg
119.78340005874634	0.8519599437713623	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_760.jpg
120.95061016082764	1.3188400268554688	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_582.jpg
122.58469009399414	1.3190500736236572	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_412.jpg
124.21878004074097	0.901940107345581	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_083.jpg
125.4360101222992	1.3191900253295898	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_776.jpg
127.07010006904602	0.8787100315093994	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_618.jpg
128.25398015975952	0.978839874267578	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_695.jpg
136.04091000556946	1.3855299949645996	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg
137.741690158844	0.6578400135040283	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg
138.70881009101868	0.6912500858306885	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg
139.70927000045776	0.7577002048492432	tomspunt	looking to side?	how_face	yes	no	incorrect	task-tomspunt/F_779.jpg
140.77643013000488	1.123840093612671	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg
142.21043014526367	1.1354498863220217	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg
143.66110014915466	0.8689100742340088	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_110.jpg
144.84498000144958	1.3389902114868164	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg
155.1497302055359	1.4858999252319336	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg
156.95057010650635	1.1692500114440918	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg
158.4345901012421	1.0338900089263916	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg
159.76853013038635	1.2187700271606443	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg
161.30258011817932	1.7028100490570068	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg
163.3201801776886	1.1192898750305176	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg
164.7541701793671	1.2525599002838137	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg
166.32156014442444	1.0690500736236572	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg
172.9913101196289	0.8856899738311768	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg
174.1918601989746	0.4854400157928467	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg
174.99223017692566	0.8611099720001221	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg
176.15944004058838	0.5607600212097168	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg
177.02651000022888	0.9354701042175292	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg
178.2770800590515	0.6023299694061279	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg
179.19416999816897	0.5854201316833496	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg
180.09459018707275	0.9260199069976808	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg
190.88291001319885	1.1385900974273682	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg
192.33358001708984	1.0710899829864502	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg
193.71755003929135	1.4039201736450195	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg
195.43501019477844	0.6198899745941162	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg
196.36877012252808	1.5195000171661377	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg
198.20295000076297	0.7186300754547119	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg
199.23677015304563	0.6353600025177002	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg
200.1872000694275	0.702049970626831	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg
208.6744601726532	1.1190199851989746	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg
210.1084501743317	0.6979899406433105	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg
211.10891008377075	0.6976499557495117	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg
212.10938000679016	1.3357300758361816	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg
213.76014018058777	1.0632898807525637	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg
215.1274402141571	n/a	tomspunt	competing?	why_hand	n/a	no	incorrect	task-tomspunt/H_502.jpg
217.16171002388	0.8356502056121826	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg
218.3122401237488	0.8690199851989746	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg
226.73280000686648	1.575080156326294	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg
228.61700010299683	1.1856300830841064	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg
230.11769008636475	0.7402100563049316	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg
231.1681802272797	0.718519926071167	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg
232.20199012756348	1.652359962463379	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_774.jpg
234.16957020759585	0.6719799041748047	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg
235.1533501148224	1.3554999828338623	tomspunt	self-doubt?	why_face	yes	no	incorrect	task-tomspunt/F_128.jpg
236.8207900524139	1.1206300258636477	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_584.jpg
245.79160022735596	1.167949914932251	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg
247.25894021987915	0.8341999053955078	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg
248.39280009269712	0.60194993019104	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg
249.30989003181455	0.6185300350189209	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg
250.2436602115631	0.6019599437713623	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg
251.16075015068057	0.735339879989624	tomspunt	looking at camera?	how_face	yes	no	incorrect	task-tomspunt/F_582.jpg
252.21123003959656	1.4525601863861084	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg
253.97872018814087	0.6185300350189209	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg
264.5836100578308	1.361109972000122	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg
266.25105023384094	1.0525798797607422	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg
267.6183500289917	1.5526201725006104	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg
269.48588013648987	1.142139911651611	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg
270.93655014038086	n/a	tomspunt	both hands?	how_hand	n/a	yes	incorrect	task-tomspunt/H_111.jpg
272.97082018852234	n/a	tomspunt	both hands?	how_hand	n/a	no	incorrect	task-tomspunt/H_159.jpg
275.00508999824524	1.6193602085113523	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg
276.93932008743286	0.8728101253509521	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg
283.37563014030457	1.5206599235534668	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_443.jpg
285.20981001853943	1.8402700424194336	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_006.jpg
287.2440800666809	1.1525800228118896	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_581.jpg
288.7114200592041	1.0189800262451172	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg
290.0453701019287	0.9520199298858644	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg
291.3126301765442	1.1857898235321045	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_038.jpg
292.8133201599121	1.1502799987792969	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg
294.2639901638031	1.0524499416351318	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg
304.85221004486084	0.7355899810791016	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg
305.90270018577576	0.6856298446655273	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg
306.90316009521484	0.5452001094818115	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg
307.7535500526428	0.7852599620819092	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg
308.85406017303467	0.6941299438476562	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg
309.85452008247375	0.6688299179077148	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg
310.83831000328064	0.6021101474761963	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg
311.75540018081665	0.602449893951416	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg
322.6437602043152	0.9357798099517822	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg
323.89434003829956	0.6554701328277588	tomspunt	admiring?	why_face	yes	no	incorrect	task-tomspunt/F_129.jpg
324.8614602088928	1.2355098724365234	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg
326.41217017173767	1.438040018081665	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg
328.1629800796509	0.820810079574585	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg
329.29684019088745	1.2704298496246338	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg
330.880900144577	1.186039924621582	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg
332.38160014152527	0.902329921722412	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg
340.53536009788513	0.9019200801849364	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg
341.75259017944336	1.0188498497009275	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg
343.08654022216797	0.6022098064422607	tomspunt	competing?	why_hand	yes	no	incorrect	task-tomspunt/H_483.jpg
344.0036301612854	1.900820016860962	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg
346.0379002094269	0.6856498718261719	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg
347.03836011886597	1.0633199214935305	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg
348.4056601524353	0.9356000423431396	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg
349.65624022483826	0.9957399368286132	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg
362.0119500160218	1.5580999851226809	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg
363.8794801235199	0.72406005859375	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg
364.9132900238037	0.8899500370025635	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg
366.1138401031494	0.7732100486755371	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg
367.19768023490906	1.2529799938201904	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg
368.7650701999664	0.8380599021911621	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg
369.9156000614166	1.238420009613037	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg
371.4663100242615	1.3879201412200928	tomspunt	reaching?	how_hand	yes	no	incorrect	task-tomspunt/H_132.jpg
379.853520154953	1.2510099411010742	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg
381.4042401313782	0.7854199409484863	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg
