onset	duration	trial_type	response_value	stim_file_TODO
2.769	148.063	video	n/a	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
154.63	3.733	rating_relevance	51.25	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
157.564	1.648	rating_happy	29.48	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
161.816	0.874	rating_sad	6.25	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
168.068	2.117	rating_afraid	2.71	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
172.47	1.5	rating_disgusted	1.15	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
177.888	1.9	rating_warm	48.12	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
182.19	1.182	rating_engaged	20.73	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
186.046	86.611	video	n/a	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
275.041	2.352	rating_relevance	45.0	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
279.76	2.048	rating_happy	29.48	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
284.028	1.299	rating_sad	15.52	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
289.713	1.965	rating_afraid	9.38	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
295.149	2.383	rating_disgusted	10.73	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
300.301	2.516	rating_warm	50.52	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
304.702	1.899	rating_engaged	25.1	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
307.838	196.706	video	n/a	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
506.961	2.377	rating_relevance	54.38	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
511.529	1.932	rating_happy	27.19	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
515.564	0.949	rating_sad	2.29	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
521.867	2.233	rating_afraid	6.67	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
526.618	1.966	rating_disgusted	3.75	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
531.003	1.332	rating_warm	31.88	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
537.139	2.45	rating_engaged	45.94	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
539.724	35.163	video	n/a	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
576.954	2.039	rating_relevance	54.17	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
581.722	1.783	rating_happy	27.71	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
585.94	0.983	rating_sad	4.9	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
591.426	1.455	rating_afraid	0.52	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
596.711	1.72	rating_disgusted	0.1	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
602.647	2.632	rating_warm	55.83	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
607.599	2.566	rating_engaged	16.25	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
