onset	duration	subtask_type	event_type	value	response_accuracy	stim_file_TODO	participant_response	reaction_time
318.377	1.017	memory	study	study	n/a	task-memory/obj249rooster.png	n/a	n/a
320.411	1.017	memory	study	study	n/a	task-memory/obj022bell.png	n/a	n/a
322.445	1.017	memory	study	study	n/a	task-memory/obj072crab.png	n/a	n/a
324.479	1.017	memory	study	study	n/a	task-memory/obj199onion.png	n/a	n/a
326.513	1.017	memory	study	study	n/a	task-memory/obj165leopard.png	n/a	n/a
328.564	1.017	memory	study	study	n/a	task-memory/obj184monkey.png	n/a	n/a
330.598	1.017	memory	study	study	n/a	task-memory/obj093egg.png	n/a	n/a
332.649	1.017	memory	study	study	n/a	task-memory/obj221pinecone.png	n/a	n/a
334.699	1.017	memory	study	study	n/a	task-memory/obj242road.png	n/a	n/a
336.734	1.017	memory	study	study	n/a	task-memory/obj310tractor.png	n/a	n/a
338.768	1.017	memory	study	study	n/a	task-memory/obj021bed.png	n/a	n/a
340.802	1.017	memory	study	study	n/a	task-memory/obj007arrow.png	n/a	n/a
342.836	1.017	memory	study	study	n/a	task-memory/obj028boat.png	n/a	n/a
344.87	1.017	memory	study	study	n/a	task-memory/obj044cake.png	n/a	n/a
346.904	1.017	memory	study	study	n/a	task-memory/obj189mouse.png	n/a	n/a
348.938	1.017	memory	study	study	n/a	task-memory/obj276snail.png	n/a	n/a
350.972	1.017	memory	study	study	n/a	task-memory/obj295teapot.png	n/a	n/a
353.006	1.017	memory	study	study	n/a	task-memory/obj185moon.png	n/a	n/a
355.04	1.017	memory	dummy	study_dummy	n/a	task-memory/obj255sailor.png	n/a	n/a
357.074	1.017	memory	dummy	study_dummy	n/a	task-memory/obj315trumpet.png	n/a	n/a
359.109	1.017	memory	dummy	study_dummy	n/a	task-memory/obj329walrus.png	n/a	n/a
371.296	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.374	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.434	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.494	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.124	2.0	memory	test	test_old	incorrect	task-memory/obj072crab.png	n/a	n/a
491.808	0.268	memory	test	test_old	correct	task-memory/obj221pinecone.png	old	n/a
494.492	1.568	memory	test	test_new	correct	task-memory/obj297telescope.png	new	n/a
497.393	1.345	memory	test	test_old	correct	task-memory/obj028boat.png	old	n/a
500.428	0.852	memory	test	test_old	correct	task-memory/obj249rooster.png	old	n/a
503.046	2.0	memory	test	test_new	correct	task-memory/obj073crackers.png	n/a	n/a
505.913	1.18	memory	test	test_old	correct	task-memory/obj242road.png	old	n/a
508.481	1.058	memory	test	test_new	correct	task-memory/obj273sled.png	new	n/a
511.382	1.033	memory	test	test_old	incorrect	task-memory/obj184monkey.png	new	n/a
513.916	1.322	memory	test	test_new	correct	task-memory/obj130hammock.png	new	n/a
516.851	0.958	memory	test	test_new	correct	task-memory/obj128hamburger.png	new	n/a
519.552	0.746	memory	test	test_old	incorrect	task-memory/obj295teapot.png	new	n/a
522.569	1.009	memory	test	test_new	correct	task-memory/obj026bird.png	new	n/a
525.587	0.99	memory	test	test_new	correct	task-memory/obj181microphone.png	new	n/a
528.438	1.156	memory	test	test_old	correct	task-memory/obj215pencilsharpener.png	old	n/a
531.239	0.989	memory	test	test_old	correct	task-memory/obj189mouse.png	old	n/a
533.89	1.256	memory	test	test_new	correct	task-memory/obj331watermelon.png	new	n/a
536.525	1.448	memory	test	test_new	correct	task-memory/obj332well.png	new	n/a
539.442	1.262	memory	test	test_new	correct	task-memory/obj173lock.png	new	n/a
542.394	1.319	memory	test	test_new	correct	task-memory/obj151puzzle.png	new	n/a
544.961	1.205	memory	test	test_old	correct	task-memory/obj007arrow.png	old	n/a
547.729	2.0	memory	test	test_new	correct	task-memory/obj217piano.png	n/a	n/a
550.663	0.005	memory	test	test_old	incorrect	task-memory/obj276snail.png	new	n/a
553.664	1.005	memory	test	test_old	correct	task-memory/obj093egg.png	old	n/a
556.399	1.396	memory	test	test_new	correct	task-memory/obj138helmet.png	new	n/a
559.2	0.923	memory	test	test_new	correct	task-memory/obj079desk.png	new	n/a
561.901	0.96	memory	test	test_new	correct	task-memory/obj190mousetrap.png	new	n/a
564.568	1.435	memory	test	test_new	correct	task-memory/obj060chimney.png	new	n/a
567.536	1.049	memory	test	test_new	correct	task-memory/obj149jacket.png	new	n/a
570.321	1.234	memory	test	test_old	correct	task-memory/obj115funnel.png	old	n/a
573.055	1.326	memory	test	test_old	incorrect	task-memory/obj044cake.png	new	n/a
575.989	1.048	memory	test	test_old	incorrect	task-memory/obj199onion.png	new	n/a
578.941	0.949	memory	test	test_new	correct	task-memory/obj227plug.png	new	n/a
581.892	1.418	memory	test	test_old	correct	task-memory/obj185moon.png	old	n/a
584.743	1.189	memory	test	test_old	incorrect	task-memory/obj165leopard.png	new	n/a
587.727	0.953	memory	test	test_new	correct	task-memory/obj125guitar.png	new	n/a
590.678	1.496	memory	test	test_new	correct	task-memory/obj342wing.png	new	n/a
593.696	1.068	memory	test	test_old	incorrect	task-memory/obj021bed.png	new	n/a
596.33	2.0	memory	test	test_old	incorrect	task-memory/obj310tractor.png	n/a	n/a
599.265	0.977	memory	test	test_old	incorrect	task-memory/obj022bell.png	new	n/a
