onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.834	1.336	face	n/a	intensity	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
5.17	1.692	rating	0.3184	intensity	surprise	male	WC	old	n/a
5.703	1.159	rating_mouse_trajectory	0.3184	intensity	surprise	male	WC	old	n/a
7.18	1.308	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
8.487	0.685	rating	0.729	intensity	happy	male	EA	old	n/a
8.754	0.419	rating_mouse_trajectory	0.729	intensity	happy	male	EA	old	n/a
10.427	1.311	face	n/a	intensity	anger	male	EA	old	task-faces/5Anger_Model3_2Male_2EA_2Old.mp4
11.739	0.768	rating	0.824	intensity	anger	male	EA	old	n/a
12.055	0.451	rating_mouse_trajectory	0.824	intensity	anger	male	EA	old	n/a
14.662	1.312	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
15.974	0.618	rating	0.6481	intensity	happy	female	EA	old	n/a
16.007	0.585	rating_mouse_trajectory	0.6481	intensity	happy	female	EA	old	n/a
17.898	2.043	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
19.942	0.701	rating	0.282	intensity	pain	male	WC	old	n/a
20.258	0.385	rating_mouse_trajectory	0.282	intensity	pain	male	WC	old	n/a
25.882	1.312	face	n/a	intensity	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
27.194	0.668	rating	0.6642	intensity	happy	female	EA	young	n/a
27.528	0.335	rating_mouse_trajectory	0.6642	intensity	happy	female	EA	young	n/a
29.11	1.303	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
30.412	1.443	rating	0.021	intensity	sad	male	WC	young	n/a
30.896	0.96	rating_mouse_trajectory	0.021	intensity	sad	male	WC	young	n/a
32.335	1.312	face	n/a	intensity	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
33.647	0.751	rating	0.1282	intensity	sad	female	WC	young	n/a
33.98	0.418	rating_mouse_trajectory	0.1282	intensity	sad	female	WC	young	n/a
35.57	1.312	face	n/a	intensity	disgust	male	EA	old	task-faces/4Disgust_Model4_2Male_2EA_2Old.mp4
36.881	0.591	rating	0.6379	intensity	disgust	male	EA	old	n/a
37.148	0.324	rating_mouse_trajectory	0.6379	intensity	disgust	male	EA	old	n/a
38.81	1.306	face	n/a	intensity	sad	male	EA	young	task-faces/6Sad_Model4_2Male_2EA_1Young.mp4
40.116	1.123	rating	0.1889	intensity	sad	male	EA	young	n/a
40.433	0.807	rating_mouse_trajectory	0.1889	intensity	sad	male	EA	young	n/a
44.039	1.312	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
45.351	0.971	rating	0.468	intensity	anger	male	EA	young	n/a
45.651	0.671	rating_mouse_trajectory	0.468	intensity	anger	male	EA	young	n/a
48.261	1.309	face	n/a	intensity	surprise	female	WC	young	task-faces/2Surprise_Model2_1Female_1WC_1Young.mp4
49.569	1.253	rating	0.557	intensity	surprise	female	WC	young	n/a
50.169	0.653	rating_mouse_trajectory	0.557	intensity	surprise	female	WC	young	n/a
