onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
4.824	54.289	narrative_presentation	n/a	n/a	Deliverance	prison	Text	task-narratives/Narrative7Situation1.txt
59.113	3.059	rating_feeling	780	599	Deliverance	prison	Text	task-narratives/Narrative7Situation1.txt
60.113	2.059	feeling_mouse_trajectory	780	599	Deliverance	prison	Text	task-narratives/Narrative7Situation1.txt
63.143	3.991	rating_expectation	771	551	Deliverance	prison	Text	task-narratives/Narrative7Situation1.txt
64.543	2.591	expectation_mouse_trajectory	771	551	Deliverance	prison	Text	task-narratives/Narrative7Situation1.txt
70.298	5.944	narrative_presentation	n/a	n/a	Abduction	town	Text	task-narratives/Narrative7Situation2.txt
76.242	3.736	rating_feeling	780	599	Abduction	town	Text	task-narratives/Narrative7Situation2.txt
77.192	2.786	feeling_mouse_trajectory	780	599	Abduction	town	Text	task-narratives/Narrative7Situation2.txt
80.267	3.15	rating_expectation	771	551	Abduction	town	Text	task-narratives/Narrative7Situation2.txt
82.533	0.883	expectation_mouse_trajectory	771	551	Abduction	town	Text	task-narratives/Narrative7Situation2.txt
92.34	7.443	narrative_presentation	n/a	n/a	Pursuit	prison	Text	task-narratives/Narrative7Situation3.txt
99.783	3.633	rating_feeling	780	599	Pursuit	prison	Text	task-narratives/Narrative7Situation3.txt
101.166	2.25	feeling_mouse_trajectory	780	599	Pursuit	prison	Text	task-narratives/Narrative7Situation3.txt
103.834	3.483	rating_expectation	771	551	Pursuit	prison	Text	task-narratives/Narrative7Situation3.txt
103.868	3.45	expectation_mouse_trajectory	771	551	Pursuit	prison	Text	task-narratives/Narrative7Situation3.txt
110.93	11.479	narrative_presentation	n/a	n/a	Obtaining	city	Text	task-narratives/Narrative7Situation4.txt
122.409	2.735	rating_feeling	780	599	Obtaining	city	Text	task-narratives/Narrative7Situation4.txt
122.892	2.252	feeling_mouse_trajectory	780	599	Obtaining	city	Text	task-narratives/Narrative7Situation4.txt
126.433	3.535	rating_expectation	771	551	Obtaining	city	Text	task-narratives/Narrative7Situation4.txt
126.567	3.402	expectation_mouse_trajectory	771	551	Obtaining	city	Text	task-narratives/Narrative7Situation4.txt
135.509	7.983	narrative_presentation	n/a	n/a	Recovery of a lost one	park	Text	task-narratives/Narrative7Situation5.txt
143.492	2.968	rating_feeling	780	599	Recovery of a lost one	park	Text	task-narratives/Narrative7Situation5.txt
143.925	2.535	feeling_mouse_trajectory	780	599	Recovery of a lost one	park	Text	task-narratives/Narrative7Situation5.txt
147.526	2.826	rating_expectation	771	551	Recovery of a lost one	park	Text	task-narratives/Narrative7Situation5.txt
147.993	2.359	expectation_mouse_trajectory	771	551	Recovery of a lost one	park	Text	task-narratives/Narrative7Situation5.txt
154.629	8.781	narrative_presentation	n/a	n/a	Rivalry of kin	city	Text	task-narratives/Narrative7Situation6.txt
163.41	2.82	rating_feeling	780	599	Rivalry of kin	city	Text	task-narratives/Narrative7Situation6.txt
163.843	2.386	feeling_mouse_trajectory	780	599	Rivalry of kin	city	Text	task-narratives/Narrative7Situation6.txt
167.433	2.352	rating_expectation	771	551	Rivalry of kin	city	Text	task-narratives/Narrative7Situation6.txt
167.866	1.918	expectation_mouse_trajectory	771	551	Rivalry of kin	city	Text	task-narratives/Narrative7Situation6.txt
176.487	16.647	narrative_presentation	n/a	n/a	Involuntary crimes of love	hospital	Text	task-narratives/Narrative7Situation7.txt
193.134	2.842	rating_feeling	780	599	Involuntary crimes of love	hospital	Text	task-narratives/Narrative7Situation7.txt
193.884	2.092	feeling_mouse_trajectory	780	599	Involuntary crimes of love	hospital	Text	task-narratives/Narrative7Situation7.txt
197.159	2.891	rating_expectation	771	551	Involuntary crimes of love	hospital	Text	task-narratives/Narrative7Situation7.txt
197.843	2.207	expectation_mouse_trajectory	771	551	Involuntary crimes of love	hospital	Text	task-narratives/Narrative7Situation7.txt
203.231	8.778	narrative_presentation	n/a	n/a	Rivalry of superior versus inferior	beach	Text	task-narratives/Narrative7Situation8.txt
212.009	2.468	rating_feeling	780	599	Rivalry of superior versus inferior	beach	Text	task-narratives/Narrative7Situation8.txt
212.392	2.085	feeling_mouse_trajectory	780	599	Rivalry of superior versus inferior	beach	Text	task-narratives/Narrative7Situation8.txt
216.033	1.351	rating_expectation	771	551	Rivalry of superior versus inferior	beach	Text	task-narratives/Narrative7Situation8.txt
216.066	1.317	expectation_mouse_trajectory	771	551	Rivalry of superior versus inferior	beach	Text	task-narratives/Narrative7Situation8.txt
222.088	7.978	narrative_presentation	n/a	n/a	Ambition	hospital	Text	task-narratives/Narrative7Situation9.txt
230.066	2.501	rating_feeling	780	599	Ambition	hospital	Text	task-narratives/Narrative7Situation9.txt
230.133	2.434	feeling_mouse_trajectory	780	599	Ambition	hospital	Text	task-narratives/Narrative7Situation9.txt
234.09	2.201	rating_expectation	771	551	Ambition	hospital	Text	task-narratives/Narrative7Situation9.txt
234.523	1.768	expectation_mouse_trajectory	771	551	Ambition	hospital	Text	task-narratives/Narrative7Situation9.txt
243.162	15.315	narrative_presentation	n/a	n/a	Deliverance	prison	Text	task-narratives/Narrative8Situation1.txt
258.477	3.268	rating_feeling	780	599	Deliverance	prison	Text	task-narratives/Narrative8Situation1.txt
258.627	3.118	feeling_mouse_trajectory	780	599	Deliverance	prison	Text	task-narratives/Narrative8Situation1.txt
262.5	2.318	rating_expectation	771	551	Deliverance	prison	Text	task-narratives/Narrative8Situation1.txt
262.984	1.834	expectation_mouse_trajectory	771	551	Deliverance	prison	Text	task-narratives/Narrative8Situation1.txt
269.555	8.788	narrative_presentation	n/a	n/a	Abduction	town	Text	task-narratives/Narrative8Situation2.txt
278.343	2.451	rating_feeling	780	599	Abduction	town	Text	task-narratives/Narrative8Situation2.txt
278.676	2.118	feeling_mouse_trajectory	780	599	Abduction	town	Text	task-narratives/Narrative8Situation2.txt
282.374	2.392	rating_expectation	771	551	Abduction	town	Text	task-narratives/Narrative8Situation2.txt
283.174	1.592	expectation_mouse_trajectory	771	551	Abduction	town	Text	task-narratives/Narrative8Situation2.txt
290.43	22.15	narrative_presentation	n/a	n/a	Pursuit	prison	Text	task-narratives/Narrative8Situation3.txt
312.58	1.451	rating_feeling	780	599	Pursuit	prison	Text	task-narratives/Narrative8Situation3.txt
312.83	1.201	feeling_mouse_trajectory	780	599	Pursuit	prison	Text	task-narratives/Narrative8Situation3.txt
316.604	1.818	rating_expectation	771	551	Pursuit	prison	Text	task-narratives/Narrative8Situation3.txt
316.637	1.784	expectation_mouse_trajectory	771	551	Pursuit	prison	Text	task-narratives/Narrative8Situation3.txt
323.658	12.631	narrative_presentation	n/a	n/a	Obtaining	city	Text	task-narratives/Narrative8Situation4.txt
336.289	2.372	rating_feeling	780	599	Obtaining	city	Text	task-narratives/Narrative8Situation4.txt
336.856	1.805	feeling_mouse_trajectory	780	599	Obtaining	city	Text	task-narratives/Narrative8Situation4.txt
340.316	1.687	rating_expectation	771	551	Obtaining	city	Text	task-narratives/Narrative8Situation4.txt
340.7	1.304	expectation_mouse_trajectory	771	551	Obtaining	city	Text	task-narratives/Narrative8Situation4.txt
346.368	6.61	narrative_presentation	n/a	n/a	Recovery of a lost one	park	Text	task-narratives/Narrative8Situation5.txt
352.979	1.401	rating_feeling	780	599	Recovery of a lost one	park	Text	task-narratives/Narrative8Situation5.txt
353.629	0.751	feeling_mouse_trajectory	780	599	Recovery of a lost one	park	Text	task-narratives/Narrative8Situation5.txt
357.002	1.501	rating_expectation	771	551	Recovery of a lost one	park	Text	task-narratives/Narrative8Situation5.txt
357.036	1.467	expectation_mouse_trajectory	771	551	Recovery of a lost one	park	Text	task-narratives/Narrative8Situation5.txt
363.057	5.987	narrative_presentation	n/a	n/a	Rivalry of kin	city	Text	task-narratives/Narrative8Situation6.txt
369.044	2.551	rating_feeling	780	599	Rivalry of kin	city	Text	task-narratives/Narrative8Situation6.txt
369.527	2.068	feeling_mouse_trajectory	780	599	Rivalry of kin	city	Text	task-narratives/Narrative8Situation6.txt
373.075	2.268	rating_expectation	771	551	Rivalry of kin	city	Text	task-narratives/Narrative8Situation6.txt
373.358	1.984	expectation_mouse_trajectory	771	551	Rivalry of kin	city	Text	task-narratives/Narrative8Situation6.txt
380.147	10.781	narrative_presentation	n/a	n/a	Involuntary crimes of love	hospital	Text	task-narratives/Narrative8Situation7.txt
390.928	2.018	rating_feeling	780	599	Involuntary crimes of love	hospital	Text	task-narratives/Narrative8Situation7.txt
391.661	1.285	feeling_mouse_trajectory	780	599	Involuntary crimes of love	hospital	Text	task-narratives/Narrative8Situation7.txt
394.949	1.801	rating_expectation	771	551	Involuntary crimes of love	hospital	Text	task-narratives/Narrative8Situation7.txt
395.416	1.334	expectation_mouse_trajectory	771	551	Involuntary crimes of love	hospital	Text	task-narratives/Narrative8Situation7.txt
402.005	11.297	narrative_presentation	n/a	n/a	Rivalry of superior versus inferior	beach	Text	task-narratives/Narrative8Situation8.txt
413.301	2.985	rating_feeling	780	599	Rivalry of superior versus inferior	beach	Text	task-narratives/Narrative8Situation8.txt
413.718	2.568	feeling_mouse_trajectory	780	599	Rivalry of superior versus inferior	beach	Text	task-narratives/Narrative8Situation8.txt
