onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
8.824	32.166	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
40.99	2.735	rating_feeling	673	500	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
41.457	2.268	feeling_mouse_trajectory	673	500	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
45.04	0.917	rating_expectation	772	622	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
45.074	0.884	expectation_mouse_trajectory	772	622	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
53.108	17.095	narrative_presentation	n/a	n/a	Adultery	swamp	Text	task-narratives/Narrative3Situation2.txt
70.203	3.151	rating_feeling	673	500	Adultery	swamp	Text	task-narratives/Narrative3Situation2.txt
70.886	2.468	feeling_mouse_trajectory	673	500	Adultery	swamp	Text	task-narratives/Narrative3Situation2.txt
74.218	2.101	rating_expectation	772	622	Adultery	swamp	Text	task-narratives/Narrative3Situation2.txt
74.685	1.634	expectation_mouse_trajectory	772	622	Adultery	swamp	Text	task-narratives/Narrative3Situation2.txt
80.284	10.392	narrative_presentation	n/a	n/a	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
90.676	2.868	rating_feeling	673	500	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
91.243	2.301	feeling_mouse_trajectory	673	500	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
94.692	2.268	rating_expectation	772	622	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
95.259	1.701	expectation_mouse_trajectory	772	622	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
99.775	28.148	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative3Situation4.txt
127.923	3.168	rating_feeling	673	500	Fatal imprudence	hospital	Text	task-narratives/Narrative3Situation4.txt
128.723	2.368	feeling_mouse_trajectory	673	500	Fatal imprudence	hospital	Text	task-narratives/Narrative3Situation4.txt
131.939	1.851	rating_expectation	772	622	Fatal imprudence	hospital	Text	task-narratives/Narrative3Situation4.txt
132.089	1.701	expectation_mouse_trajectory	772	622	Fatal imprudence	hospital	Text	task-narratives/Narrative3Situation4.txt
139.023	15.083	narrative_presentation	n/a	n/a	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
154.106	1.903	rating_feeling	673	500	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
154.456	1.553	feeling_mouse_trajectory	673	500	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
158.133	2.651	rating_expectation	772	622	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
158.517	2.268	expectation_mouse_trajectory	772	622	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
165.199	15.08	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative3Situation6.txt
180.279	1.467	rating_feeling	673	500	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative3Situation6.txt
180.746	1.001	feeling_mouse_trajectory	673	500	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative3Situation6.txt
184.309	1.751	rating_expectation	772	622	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative3Situation6.txt
184.342	1.717	expectation_mouse_trajectory	772	622	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative3Situation6.txt
192.393	36.85	narrative_presentation	n/a	n/a	Loss of loved one	forest	Text	task-narratives/Narrative3Situation7.txt
229.243	2.492	rating_feeling	673	500	Loss of loved one	forest	Text	task-narratives/Narrative3Situation7.txt
229.709	2.025	feeling_mouse_trajectory	673	500	Loss of loved one	forest	Text	task-narratives/Narrative3Situation7.txt
233.26	1.773	rating_expectation	772	622	Loss of loved one	forest	Text	task-narratives/Narrative3Situation7.txt
233.593	1.44	expectation_mouse_trajectory	772	622	Loss of loved one	forest	Text	task-narratives/Narrative3Situation7.txt
239.327	9.708	narrative_presentation	n/a	n/a	Crimes of love	prison	Text	task-narratives/Narrative3Situation8.txt
249.035	2.668	rating_feeling	673	500	Crimes of love	prison	Text	task-narratives/Narrative3Situation8.txt
249.702	2.001	feeling_mouse_trajectory	673	500	Crimes of love	prison	Text	task-narratives/Narrative3Situation8.txt
253.051	1.434	rating_expectation	772	622	Crimes of love	prison	Text	task-narratives/Narrative3Situation8.txt
253.351	1.134	expectation_mouse_trajectory	772	622	Crimes of love	prison	Text	task-narratives/Narrative3Situation8.txt
258.117	27.48	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative3Situation9.txt
285.597	2.437	rating_feeling	673	500	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative3Situation9.txt
286.531	1.504	feeling_mouse_trajectory	673	500	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative3Situation9.txt
289.617	1.636	rating_expectation	772	622	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative3Situation9.txt
289.917	1.336	expectation_mouse_trajectory	772	622	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative3Situation9.txt
295.681	22.445	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative4Situation1.txt
318.126	2.059	rating_feeling	673	500	Slaying of kin unrecognized	town	Text	task-narratives/Narrative4Situation1.txt
318.61	1.575	feeling_mouse_trajectory	673	500	Slaying of kin unrecognized	town	Text	task-narratives/Narrative4Situation1.txt
322.143	1.607	rating_expectation	772	622	Slaying of kin unrecognized	town	Text	task-narratives/Narrative4Situation1.txt
322.41	1.34	expectation_mouse_trajectory	772	622	Slaying of kin unrecognized	town	Text	task-narratives/Narrative4Situation1.txt
331.228	24.796	narrative_presentation	n/a	n/a	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
356.024	3.638	rating_feeling	673	500	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
356.39	3.271	feeling_mouse_trajectory	673	500	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
360.041	2.226	rating_expectation	772	622	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
360.491	1.776	expectation_mouse_trajectory	772	622	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
366.108	21.111	narrative_presentation	n/a	n/a	Revolt	town	Text	task-narratives/Narrative4Situation3.txt
387.219	2.468	rating_feeling	673	500	Revolt	town	Text	task-narratives/Narrative4Situation3.txt
387.669	2.018	feeling_mouse_trajectory	673	500	Revolt	town	Text	task-narratives/Narrative4Situation3.txt
391.235	2.034	rating_expectation	772	622	Revolt	town	Text	task-narratives/Narrative4Situation3.txt
391.902	1.368	expectation_mouse_trajectory	772	622	Revolt	town	Text	task-narratives/Narrative4Situation3.txt
396.302	21.111	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
417.413	2.888	rating_feeling	673	500	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
417.847	2.455	feeling_mouse_trajectory	673	500	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
421.433	3.97	rating_expectation	772	622	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
421.817	3.587	expectation_mouse_trajectory	772	622	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
426.497	25.796	narrative_presentation	n/a	n/a	Deliverance	city	Text	task-narratives/Narrative4Situation5.txt
452.293	2.692	rating_feeling	673	500	Deliverance	city	Text	task-narratives/Narrative4Situation5.txt
452.976	2.009	feeling_mouse_trajectory	673	500	Deliverance	city	Text	task-narratives/Narrative4Situation5.txt
456.31	1.84	rating_expectation	772	622	Deliverance	city	Text	task-narratives/Narrative4Situation5.txt
456.393	1.757	expectation_mouse_trajectory	772	622	Deliverance	city	Text	task-narratives/Narrative4Situation5.txt
461.393	23.445	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
484.838	2.184	rating_feeling	673	500	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
485.488	1.534	feeling_mouse_trajectory	673	500	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
488.856	2.434	rating_expectation	772	622	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
488.889	2.401	expectation_mouse_trajectory	772	622	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
493.922	19.097	narrative_presentation	n/a	n/a	Loss of loved one	forest	Text	task-narratives/Narrative4Situation7.txt
513.019	1.436	rating_feeling	673	500	Loss of loved one	forest	Text	task-narratives/Narrative4Situation7.txt
513.452	1.003	feeling_mouse_trajectory	673	500	Loss of loved one	forest	Text	task-narratives/Narrative4Situation7.txt
517.033	2.484	rating_expectation	772	622	Loss of loved one	forest	Text	task-narratives/Narrative4Situation7.txt
517.35	2.168	expectation_mouse_trajectory	772	622	Loss of loved one	forest	Text	task-narratives/Narrative4Situation7.txt
522.099	38.536	narrative_presentation	n/a	n/a	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
560.635	1.651	rating_feeling	673	500	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
560.902	1.385	feeling_mouse_trajectory	673	500	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
564.65	1.951	rating_expectation	772	622	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
565.0	1.601	expectation_mouse_trajectory	772	622	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
573.718	12.391	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative4Situation9.txt
586.109	2.075	rating_feeling	673	500	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative4Situation9.txt
586.226	1.959	feeling_mouse_trajectory	673	500	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative4Situation9.txt
590.127	1.574	rating_expectation	772	622	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative4Situation9.txt
590.427	1.274	expectation_mouse_trajectory	772	622	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative4Situation9.txt
