onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.82	1.319	face	n/a	sex	happy	male	WC	old	task-faces/1Happy_Model3_2Male_1WC_2Old.mp4
5.139	1.45	rating	0.0	sex	happy	male	WC	old	n/a
5.989	0.6	rating_mouse_trajectory	0.0	sex	happy	male	WC	old	n/a
7.15	2.041	face	n/a	sex	pleasure	female	EA	young	task-faces/8Pleasure_Model1_1Female_2EA_1Young.mp4
9.191	0.883	rating	0.0049	sex	pleasure	female	EA	young	n/a
9.674	0.4	rating_mouse_trajectory	0.0049	sex	pleasure	female	EA	young	n/a
11.131	1.31	face	n/a	sex	disgust	male	African	old	task-faces/4Disgust_Model5_2Male_3African_2Old.mp4
12.442	0.633	rating	0.0	sex	disgust	male	African	old	n/a
12.942	0.133	rating_mouse_trajectory	0.0	sex	disgust	male	African	old	n/a
15.365	2.045	face	n/a	sex	pain	male	WC	old	task-faces/7Pain_Model2_2Male_1WC_2Old.mp4
17.41	1.833	rating	0.0	sex	pain	male	WC	old	n/a
18.31	0.933	rating_mouse_trajectory	0.0	sex	pain	male	WC	old	n/a
19.334	1.311	face	n/a	sex	anger	male	African	old	task-faces/5Anger_Model3_2Male_3African_2Old.mp4
20.645	0.833	rating	0.0	sex	anger	male	African	old	n/a
21.078	0.4	rating_mouse_trajectory	0.0	sex	anger	male	African	old	n/a
26.602	1.312	face	n/a	sex	happy	male	African	young	task-faces/1Happy_Model1_2Male_3African_1Young.mp4
27.914	1.617	rating	0.0595	sex	happy	male	African	young	n/a
28.498	1.033	rating_mouse_trajectory	0.0595	sex	happy	male	African	young	n/a
29.819	1.313	face	n/a	sex	disgust	male	African	young	task-faces/4Disgust_Model1_2Male_3African_1Young.mp4
31.132	1.867	rating	0.0858	sex	disgust	male	African	young	n/a
31.649	1.35	rating_mouse_trajectory	0.0858	sex	disgust	male	African	young	n/a
33.063	1.304	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
34.367	0.917	rating	0.0595	sex	fear	male	African	old	n/a
34.883	0.4	rating_mouse_trajectory	0.0595	sex	fear	male	African	old	n/a
36.271	1.313	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
37.585	0.767	rating	0.0008	sex	fear	female	African	young	n/a
37.968	0.383	rating_mouse_trajectory	0.0008	sex	fear	female	African	young	n/a
39.494	1.309	face	n/a	sex	happy	male	EA	young	task-faces/1Happy_Model1_2Male_2EA_1Young.mp4
40.802	0.85	rating	0.0878	sex	happy	male	EA	young	n/a
41.219	0.433	rating_mouse_trajectory	0.0878	sex	happy	male	EA	young	n/a
44.726	1.328	face	n/a	sex	fear	male	WC	old	task-faces/3Fear_Model3_2Male_1WC_2Old.mp4
46.054	1.4	rating	0.0	sex	fear	male	WC	old	n/a
46.804	0.65	rating_mouse_trajectory	0.0	sex	fear	male	WC	old	n/a
48.961	2.045	face	n/a	sex	pain	female	African	young	task-faces/7Pain_Model4_1Female_3African_1Young.mp4
51.006	0.85	rating	0.0	sex	pain	female	African	young	n/a
51.506	0.35	rating_mouse_trajectory	0.0	sex	pain	female	African	young	n/a
54.931	2.061	face	n/a	sex	pain	male	African	young	task-faces/7Pain_Model3_2Male_3African_1Young.mp4
56.992	0.85	rating	0.0	sex	pain	male	African	young	n/a
57.475	0.367	rating_mouse_trajectory	0.0	sex	pain	male	African	young	n/a
59.916	1.311	face	n/a	sex	disgust	female	WC	young	task-faces/4Disgust_Model2_1Female_1WC_1Young.mp4
61.227	1.617	rating	0.1262	sex	disgust	female	WC	young	n/a
62.443	0.4	rating_mouse_trajectory	0.1262	sex	disgust	female	WC	young	n/a
64.133	2.045	face	n/a	sex	pain	male	WC	young	task-faces/7Pain_Model4_2Male_1WC_1Young.mp4
66.179	1.083	rating	0.0939	sex	pain	male	WC	young	n/a
66.629	0.633	rating_mouse_trajectory	0.0939	sex	pain	male	WC	young	n/a
69.086	2.044	face	n/a	sex	pain	male	African	old	task-faces/7Pain_Model1_2Male_3African_2Old.mp4
71.13	0.533	rating	0.0	sex	pain	male	African	old	n/a
71.364	0.3	rating_mouse_trajectory	0.0	sex	pain	male	African	old	n/a
74.036	1.296	face	n/a	sex	surprise	male	EA	young	task-faces/2Surprise_Model4_2Male_2EA_1Young.mp4
75.332	1.733	rating	0.0433	sex	surprise	male	EA	young	n/a
76.099	0.967	rating_mouse_trajectory	0.0433	sex	surprise	male	EA	young	n/a
78.239	1.312	face	n/a	sex	fear	female	WC	young	task-faces/3Fear_Model5_1Female_1WC_1Young.mp4
79.55	0.933	rating	0.0231	sex	fear	female	WC	young	n/a
79.967	0.517	rating_mouse_trajectory	0.0231	sex	fear	female	WC	young	n/a
84.475	1.311	face	n/a	sex	surprise	female	EA	old	task-faces/2Surprise_Model3_1Female_2EA_2Old.mp4
85.786	0.9	rating	0.0777	sex	surprise	female	EA	old	n/a
86.236	0.45	rating_mouse_trajectory	0.0777	sex	surprise	female	EA	old	n/a
87.691	1.296	face	n/a	sex	anger	female	EA	young	task-faces/5Anger_Model5_1Female_2EA_1Young.mp4
88.987	1.033	rating	0.1748	sex	anger	female	EA	young	n/a
89.437	0.583	rating_mouse_trajectory	0.1748	sex	anger	female	EA	young	n/a
91.894	1.311	face	n/a	sex	happy	male	WC	young	task-faces/1Happy_Model5_2Male_1WC_1Young.mp4
93.205	1.1	rating	0.1141	sex	happy	male	WC	young	n/a
93.655	0.65	rating_mouse_trajectory	0.1141	sex	happy	male	WC	young	n/a
95.11	2.03	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
97.14	0.683	rating	0.0	sex	pain	female	African	old	n/a
97.74	0.083	rating_mouse_trajectory	0.0	sex	pain	female	African	old	n/a
100.047	1.312	face	n/a	sex	anger	male	EA	old	task-faces/5Anger_Model2_2Male_2EA_2Old.mp4
101.358	0.833	rating	0.0	sex	anger	male	EA	old	n/a
101.742	0.45	rating_mouse_trajectory	0.0	sex	anger	male	EA	old	n/a
104.265	1.312	face	n/a	sex	disgust	male	WC	young	task-faces/4Disgust_Model3_2Male_1WC_1Young.mp4
105.577	0.167	rating	0.0	sex	disgust	male	WC	young	n/a
105.693	0.05	rating_mouse_trajectory	0.0	sex	disgust	male	WC	young	n/a
108.484	2.045	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
110.528	1.5	rating	0.087	sex	pleasure	male	EA	old	n/a
110.995	1.033	rating_mouse_trajectory	0.087	sex	pleasure	male	EA	old	n/a
112.435	1.311	face	n/a	sex	sad	female	EA	young	task-faces/6Sad_Model2_1Female_2EA_1Young.mp4
113.746	1.117	rating	0.1545	sex	sad	female	EA	young	n/a
114.33	0.533	rating_mouse_trajectory	0.1545	sex	sad	female	EA	young	n/a
115.651	2.047	face	n/a	sex	pain	female	WC	old	task-faces/7Pain_Model4_1Female_1WC_2Old.mp4
117.698	0.533	rating	0.0	sex	pain	female	WC	old	n/a
118.164	0.067	rating_mouse_trajectory	0.0	sex	pain	female	WC	old	n/a
119.622	1.31	face	n/a	sex	sad	male	EA	young	task-faces/6Sad_Model3_2Male_2EA_1Young.mp4
120.932	0.717	rating	0.0777	sex	sad	male	EA	young	n/a
121.499	0.15	rating_mouse_trajectory	0.0777	sex	sad	male	EA	young	n/a
123.856	1.311	face	n/a	sex	disgust	female	WC	old	task-faces/4Disgust_Model1_1Female_1WC_2Old.mp4
125.167	1.0	rating	0.1141	sex	disgust	female	WC	old	n/a
125.617	0.55	rating_mouse_trajectory	0.1141	sex	disgust	female	WC	old	n/a
128.074	2.045	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
130.119	1.867	rating	0.1141	sex	pleasure	female	African	young	n/a
130.552	1.433	rating_mouse_trajectory	0.1141	sex	pleasure	female	African	young	n/a
133.028	2.043	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
135.071	0.733	rating	0.11	sex	pain	female	EA	old	n/a
135.371	0.433	rating_mouse_trajectory	0.11	sex	pain	female	EA	old	n/a
136.975	1.313	face	n/a	sex	anger	female	African	young	task-faces/5Anger_Model1_1Female_3African_1Young.mp4
138.289	0.983	rating	0.1464	sex	anger	female	African	young	n/a
138.822	0.45	rating_mouse_trajectory	0.1464	sex	anger	female	African	young	n/a
140.193	2.03	face	n/a	sex	pleasure	male	WC	old	task-faces/8Pleasure_Model3_2Male_1WC_2Old.mp4
142.224	0.917	rating	0.1161	sex	pleasure	male	WC	old	n/a
142.707	0.433	rating_mouse_trajectory	0.1161	sex	pleasure	male	WC	old	n/a
145.13	1.312	face	n/a	sex	fear	male	African	young	task-faces/3Fear_Model5_2Male_3African_1Young.mp4
146.442	1.067	rating	0.0858	sex	fear	male	African	young	n/a
146.975	0.533	rating_mouse_trajectory	0.0858	sex	fear	male	African	young	n/a
148.346	2.047	face	n/a	sex	pleasure	male	WC	young	task-faces/8Pleasure_Model4_2Male_1WC_1Young.mp4
150.393	0.667	rating	0.0	sex	pleasure	male	WC	young	n/a
150.977	0.083	rating_mouse_trajectory	0.0	sex	pleasure	male	WC	young	n/a
152.298	2.047	face	n/a	sex	pain	female	WC	young	task-faces/7Pain_Model1_1Female_1WC_1Young.mp4
154.345	1.767	rating	0.0837	sex	pain	female	WC	young	n/a
154.761	1.35	rating_mouse_trajectory	0.0837	sex	pain	female	WC	young	n/a
