onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
127.388	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.449	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
188.961	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj333whale.png	n/a	n/a
191.562	0.78	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj297telescope.png	old	n/a
194.163	0.844	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj228porcupine.png	new	n/a
197.014	0.388	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj285squirrel.png	old	n/a
199.915	0.442	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj166lightbulb.png	new	n/a
202.95	0.585	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj027blimp.png	new	n/a
205.717	0.332	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj062cigarette.png	old	n/a
208.602	0.386	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj185moon.png	new	n/a
211.153	0.406	memory	test	test_new	correct	task-fractional/runtype-memory/obj073crackers.png	new	n/a
214.054	0.526	memory	test	test_old	correct	task-fractional/runtype-memory/obj028boat.png	old	n/a
216.905	0.715	memory	test	test_old	correct	task-fractional/runtype-memory/obj013balloon.png	old	n/a
219.939	0.463	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj276snail.png	new	n/a
222.607	0.379	memory	test	test_old	correct	task-fractional/runtype-memory/obj104fish.png	old	n/a
225.541	0.554	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj265shoe.png	old	n/a
228.526	0.455	memory	test	test_new	correct	task-fractional/runtype-memory/obj287stool.png	new	n/a
231.51	0.513	memory	test	test_old	correct	task-fractional/runtype-memory/obj088drawer.png	old	n/a
234.245	0.613	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj014banana.png	old	n/a
237.029	0.428	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj135heart.png	new	n/a
239.997	0.512	memory	test	test_new	correct	task-fractional/runtype-memory/obj152jumprope.png	new	n/a
242.648	1.029	memory	test	test_new	correct	task-fractional/runtype-memory/obj066dime.png	new	n/a
245.399	0.442	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj203paintbrush.png	old	n/a
248.217	0.399	memory	test	test_old	correct	task-fractional/runtype-memory/obj311train.png	old	n/a
251.118	0.799	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj273sled.png	old	n/a
253.852	1.458	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj024bicycle.png	old	n/a
256.803	0.6	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj317turtle.png	new	n/a
259.454	0.68	memory	test	test_new	correct	task-fractional/runtype-memory/obj278snowman.png	new	n/a
262.188	0.545	memory	test	test_new	correct	task-fractional/runtype-memory/obj091duck.png	new	n/a
265.006	0.435	memory	test	test_old	correct	task-fractional/runtype-memory/obj112fountain.png	old	n/a
267.974	0.492	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj085donkey.png	new	n/a
270.675	0.464	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj006apple.png	old	n/a
273.593	0.915	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj048candle.png	new	n/a
276.527	0.593	memory	test	test_new	correct	task-fractional/runtype-memory/obj250rope.png	new	n/a
279.478	0.408	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj060chimney.png	old	n/a
282.013	0.44	memory	test	test_new	correct	task-fractional/runtype-memory/obj213pen.png	new	n/a
285.014	0.496	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj162lawnmower.png	old	n/a
287.865	0.624	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj007arrow.png	new	n/a
290.732	0.784	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj207pants.png	new	n/a
293.717	0.576	memory	test	test_old	correct	task-fractional/runtype-memory/obj226plate.png	old	n/a
296.385	0.29	memory	test	test_old	correct	task-fractional/runtype-memory/obj335wheelbarrow.png	old	n/a
299.152	0.374	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj342wing.png	old	n/a
308.472	1.034	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj047can.png	n/a	n/a
310.523	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj110football.png	n/a	n/a
312.557	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj126gun.png	n/a	n/a
314.608	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj298tennisracket.png	n/a	n/a
316.642	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj059chicken.png	n/a	n/a
318.693	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj251rose.png	n/a	n/a
320.727	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj170lipstick.png	n/a	n/a
322.761	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj216penguin.png	n/a	n/a
324.795	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj211peanut.png	n/a	n/a
326.829	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj179match.png	n/a	n/a
328.863	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj267shower.png	n/a	n/a
330.897	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj102finger.png	n/a	n/a
332.931	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj049cane.png	n/a	n/a
334.966	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj144hose.png	n/a	n/a
337.0	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj075crown.png	n/a	n/a
339.034	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj262screw.png	n/a	n/a
341.068	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj030bone.png	n/a	n/a
343.102	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj037bridge.png	n/a	n/a
345.136	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj163leaf.png	n/a	n/a
347.17	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj109fly.png	n/a	n/a
349.204	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj095envelope.png	n/a	n/a
351.238	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj074cross.png	n/a	n/a
353.272	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj188mountain.png	n/a	n/a
355.323	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj129hammer.png	n/a	n/a
357.357	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj150jar.png	n/a	n/a
359.408	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj248roof.png	n/a	n/a
371.579	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.64	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.7	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.761	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.623	1.324	memory	test	test_new	correct	task-fractional/runtype-memory/obj300thermos.png	new	n/a
492.324	0.79	memory	test	test_old	correct	task-fractional/runtype-memory/obj074cross.png	old	n/a
495.259	0.819	memory	test	test_new	correct	task-fractional/runtype-memory/obj238rain.png	new	n/a
498.11	0.699	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj267shower.png	new	n/a
500.777	0.678	memory	test	test_old	correct	task-fractional/runtype-memory/obj188mountain.png	old	n/a
503.595	0.958	memory	test	test_old	correct	task-fractional/runtype-memory/obj262screw.png	old	n/a
506.53	0.694	memory	test	test_new	correct	task-fractional/runtype-memory/obj090drum.png	new	n/a
509.464	0.617	memory	test	test_old	correct	task-fractional/runtype-memory/obj216penguin.png	old	n/a
512.182	0.885	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj233pyramid.png	old	n/a
514.949	1.377	memory	test	test_old	correct	task-fractional/runtype-memory/obj030bone.png	old	n/a
517.7	0.991	memory	test	test_new	correct	task-fractional/runtype-memory/obj205pan.png	new	n/a
520.268	0.963	memory	test	test_old	correct	task-fractional/runtype-memory/obj037bridge.png	old	n/a
522.852	0.849	memory	test	test_old	correct	task-fractional/runtype-memory/obj211peanut.png	old	n/a
525.87	0.796	memory	test	test_old	correct	task-fractional/runtype-memory/obj049cane.png	old	n/a
528.438	1.289	memory	test	test_new	correct	task-fractional/runtype-memory/obj274slide.png	new	n/a
531.472	0.773	memory	test	test_new	correct	task-fractional/runtype-memory/obj067comb.png	new	n/a
534.14	0.758	memory	test	test_new	correct	task-fractional/runtype-memory/obj017barbecue.png	new	n/a
536.741	0.829	memory	test	test_old	correct	task-fractional/runtype-memory/obj109fly.png	old	n/a
539.442	0.93	memory	test	test_new	correct	task-fractional/runtype-memory/obj220pineapple.png	new	n/a
542.126	0.802	memory	test	test_old	correct	task-fractional/runtype-memory/obj059chicken.png	old	n/a
544.911	1.297	memory	test	test_new	correct	task-fractional/runtype-memory/obj340windmill.png	new	n/a
547.895	0.782	memory	test	test_new	correct	task-fractional/runtype-memory/obj348zipper.png	new	n/a
550.913	0.92	memory	test	test_old	correct	task-fractional/runtype-memory/obj179match.png	old	n/a
553.564	0.596	memory	test	test_old	correct	task-fractional/runtype-memory/obj163leaf.png	old	n/a
556.465	0.781	memory	test	test_old	correct	task-fractional/runtype-memory/obj102finger.png	old	n/a
558.999	1.032	memory	test	test_new	correct	task-fractional/runtype-memory/obj123goat.png	new	n/a
562.017	0.817	memory	test	test_new	correct	task-fractional/runtype-memory/obj167lightning.png	new	n/a
565.051	0.888	memory	test	test_new	correct	task-fractional/runtype-memory/obj029bomb.png	new	n/a
568.069	0.805	memory	test	test_old	correct	task-fractional/runtype-memory/obj144hose.png	old	n/a
570.67	0.703	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj157knife.png	old	n/a
573.505	1.042	memory	test	test_old	correct	task-fractional/runtype-memory/obj075crown.png	old	n/a
576.356	1.082	memory	test	test_new	correct	task-fractional/runtype-memory/obj141hoof.png	new	n/a
578.957	0.994	memory	test	test_new	correct	task-fractional/runtype-memory/obj271skis.png	new	n/a
581.541	0.94	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj095envelope.png	new	n/a
584.342	0.637	memory	test	test_old	correct	task-fractional/runtype-memory/obj298tennisracket.png	old	n/a
587.093	1.582	memory	test	test_new	correct	task-fractional/runtype-memory/obj315trumpet.png	new	n/a
589.961	0.777	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj026bird.png	old	n/a
592.978	1.184	memory	test	test_new	correct	task-fractional/runtype-memory/obj319typewriter.png	new	n/a
595.846	0.708	memory	test	test_old	correct	task-fractional/runtype-memory/obj251rose.png	old	n/a
598.647	1.136	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj170lipstick.png	new	n/a
