onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file_TODO	trial_index
64.692	0.551	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg	29
65.559	0.504	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg	30
66.375	0.585	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg	31
67.275	0.586	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg	32
73.147	2.1	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a	33
78.157	1.001	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_136.jpg	33
79.474	0.598	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg	34
80.374	0.718	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_189.jpg	35
81.407	0.615	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_077.jpg	36
82.323	0.635	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_443.jpg	37
83.273	0.618	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_012.jpg	38
84.206	0.585	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg	39
85.106	0.752	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_170.jpg	40
95.628	2.1	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a	41
100.638	0.557	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_077.jpg	41
101.504	0.574	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg	42
102.387	0.669	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg	43
103.371	0.774	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_024.jpg	44
104.454	0.523	tomspunt	helping?	why_hand	yes	no	incorrect	task-tomspunt/H_012.jpg	45
105.287	1.034	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg	46
106.637	1.155	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg	47
108.103	0.835	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_091.jpg	48
113.509	2.1	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a	49
118.519	0.652	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_598.jpg	49
119.485	0.601	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_760.jpg	50
120.402	0.585	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_582.jpg	51
121.302	0.601	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_412.jpg	52
122.218	0.601	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_083.jpg	53
123.135	0.682	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_776.jpg	54
124.118	0.618	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_618.jpg	55
125.051	0.785	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_695.jpg	56
131.023	2.1	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a	57
136.033	0.768	tomspunt	looking to side?	how_face	no	yes	incorrect	task-tomspunt/F_590.jpg	57
137.116	0.752	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg	58
138.183	0.651	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg	59
139.149	0.668	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_779.jpg	60
140.133	0.792	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg	61
141.232	0.709	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg	62
142.249	1.025	tomspunt	looking to side?	how_face	no	yes	incorrect	task-tomspunt/F_110.jpg	63
143.582	0.925	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg	64
150.138	2.1	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a	65
155.147	0.854	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg	65
156.314	0.721	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg	66
157.347	0.536	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg	67
158.197	0.719	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg	68
159.23	0.819	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg	69
160.363	0.569	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg	70
161.247	0.601	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg	71
162.163	0.752	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg	72
167.985	2.1	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a	73
172.995	0.797	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg	73
174.095	0.502	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg	74
174.911	0.752	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg	75
175.978	0.451	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg	76
176.745	0.685	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg	77
177.744	0.462	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg	78
178.511	0.562	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg	79
179.378	0.601	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg	80
185.866	2.1	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a	81
190.876	0.99	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg	81
192.176	1.473	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg	82
193.959	0.689	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg	83
194.959	0.773	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg	84
196.042	0.656	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg	85
197.009	0.538	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg	86
197.859	0.788	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg	87
198.958	1.338	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg	88
203.664	2.1	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	89
208.674	0.668	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg	89
209.657	0.701	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg	90
210.674	0.934	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg	91
211.923	0.718	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg	92
212.957	0.952	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	93
214.223	0.765	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg	94
215.29	0.868	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg	95
216.473	0.618	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg	96
221.729	2.1	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a	97
226.738	0.684	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg	97
227.738	0.568	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg	98
228.621	0.518	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg	99
229.455	0.535	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg	100
230.304	0.501	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_774.jpg	101
231.121	0.726	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg	102
232.154	1.002	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg	103
233.471	1.157	tomspunt	self-doubt?	why_face	no	yes	incorrect	task-tomspunt/F_584.jpg	104
240.776	2.1	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a	105
245.786	0.62	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg	105
246.719	0.618	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg	106
247.652	0.619	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg	107
248.585	0.636	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg	108
249.535	0.569	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg	109
250.419	0.769	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_582.jpg	110
251.502	0.718	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg	111
252.535	0.751	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg	112
259.574	2.1	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a	113
264.583	1.218	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg	113
266.117	0.745	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg	114
267.166	0.945	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg	115
268.416	1.052	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg	116
269.783	0.961	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_111.jpg	117
271.049	1.035	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_159.jpg	118
272.399	0.793	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg	119
273.499	0.734	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg	120
278.371	2.083	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a	121
283.364	0.739	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_443.jpg	121
284.414	1.439	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_006.jpg	122
286.164	1.852	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_581.jpg	123
288.197	1.038	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg	124
289.547	0.921	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg	125
290.78	0.72	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_038.jpg	126
291.813	0.818	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg	127
292.946	0.786	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg	128
299.852	2.083	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a	129
304.845	0.598	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg	129
305.745	0.668	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg	130
306.728	0.781	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg	131
307.811	0.651	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg	132
308.778	0.763	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg	133
309.844	1.046	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg	134
311.194	0.484	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg	135
311.994	0.712	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg	136
317.633	2.1	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	137
322.643	0.652	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg	137
323.609	0.674	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg	138
324.592	1.391	tomspunt	admiring?	why_face	no	yes	incorrect	task-tomspunt/F_759.jpg	139
326.292	0.773	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg	140
327.375	0.673	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg	141
328.359	0.668	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg	142
329.342	0.801	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg	143
330.458	0.722	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg	144
335.531	2.1	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	145
340.54	0.652	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg	145
341.507	0.518	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg	146
342.34	1.151	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg	147
343.807	0.651	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg	148
344.773	0.768	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	149
345.856	0.651	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg	150
346.823	0.968	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg	151
348.106	0.668	tomspunt	competing?	why_hand	yes	no	incorrect	task-tomspunt/H_502.jpg	152
357.011	2.083	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	153
362.021	0.994	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg	153
363.321	0.668	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg	154
364.304	0.651	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg	155
365.271	0.842	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg	156
366.42	0.026	tomspunt	reaching?	how_hand	yes	no	incorrect	task-tomspunt/H_438.jpg	157
366.754	1.108	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg	158
368.17	1.024	tomspunt	reaching?	how_hand	no	yes	incorrect	task-tomspunt/H_474.jpg	159
369.503	0.907	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg	160
374.842	2.1	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a	161
379.852	0.603	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg	161
380.769	0.569	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg	162
381.652	0.536	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg	163
382.502	0.769	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg	164
383.585	0.668	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg	165
384.568	0.551	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg	166
385.435	0.501	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg	167
386.251	0.634	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg	168
393.523	2.1	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a	169
398.533	0.546	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg	169
399.383	1.195	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg	170
400.883	0.868	tomspunt	argument?	why_face	no	yes	incorrect	task-tomspunt/F_712.jpg	171
402.066	0.668	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg	172
403.049	0.635	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg	173
403.999	0.585	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg	174
404.899	0.91	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg	175
406.115	0.818	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg	176
411.738	2.1	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a	177
416.747	1.156	tomspunt	helping?	why_hand	no	yes	incorrect	task-tomspunt/H_024.jpg	177
418.214	0.739	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg	178
419.264	1.352	tomspunt	helping?	why_hand	no	yes	incorrect	task-tomspunt/H_077.jpg	179
420.93	0.851	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg	180
422.097	0.588	tomspunt	helping?	why_hand	yes	no	incorrect	task-tomspunt/H_091.jpg	181
422.997	0.988	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg	182
424.296	0.72	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg	183
425.33	0.853	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_012.jpg	184
429.802	2.1	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a	185
434.812	0.585	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_111.jpg	185
435.712	0.635	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg	186
436.662	0.618	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg	187
437.595	1.065	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg	188
438.961	0.918	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg	189
440.194	0.702	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_159.jpg	190
441.211	0.835	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg	191
442.361	0.801	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg	192
447.333	2.1	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	193
452.343	1.085	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg	193
453.743	1.035	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg	194
455.093	0.668	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg	195
456.076	0.742	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg	196
457.126	0.675	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg	197
458.109	0.925	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg	198
459.342	0.974	tomspunt	healthy?	why_hand	no	yes	incorrect	task-tomspunt/H_627.jpg	199
460.625	1.239	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg	200
466.381	2.1	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a	201
471.39	0.685	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg	201
472.39	0.585	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg	202
473.29	0.751	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg	203
474.357	0.785	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg	204
475.457	0.501	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg	205
476.273	0.618	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg	206
477.206	0.685	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg	207
478.206	0.601	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg	208
483.912	2.1	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a	209
488.922	0.585	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg	209
489.821	0.613	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg	210
490.738	0.568	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg	211
491.621	0.735	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg	212
492.671	0.985	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg	213
493.971	0.901	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_582.jpg	214
495.187	0.461	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg	215
495.954	0.668	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg	216
502.876	2.1	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a	217
507.886	n/a	tomspunt	self-doubt?	why_face	n/a	yes	incorrect	task-tomspunt/F_798.jpg	217
509.919	1.055	tomspunt	self-doubt?	why_face	yes	no	incorrect	task-tomspunt/F_086.jpg	218
511.285	0.738	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg	219
512.335	0.552	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg	220
513.202	0.52	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg	221
514.035	0.504	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_584.jpg	222
514.852	0.62	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg	223
515.785	0.803	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_774.jpg	224
520.391	2.1	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a	225
525.4	n/a	tomspunt	self-protection?	why_hand	n/a	yes	incorrect	task-tomspunt/H_581.jpg	225
527.433	n/a	tomspunt	self-protection?	why_hand	n/a	yes	incorrect	task-tomspunt/H_443.jpg	226
529.466	0.934	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg	227
530.716	0.931	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg	228
531.949	0.668	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg	229
532.933	0.585	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg	230
533.833	1.002	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_006.jpg	231
535.149	1.051	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_038.jpg	232
538.605	2.1	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a	233
543.615	1.542	tomspunt	lifting?	how_hand	no	yes	incorrect	task-tomspunt/H_443.jpg	233
545.464	0.742	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg	234
546.514	0.958	tomspunt	lifting?	how_hand	no	yes	incorrect	task-tomspunt/H_136.jpg	235
547.781	0.802	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_012.jpg	236
548.897	0.641	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg	237
549.847	1.273	tomspunt	lifting?	how_hand	no	yes	incorrect	task-tomspunt/H_189.jpg	238
551.43	1.184	tomspunt	lifting?	how_hand	no	yes	incorrect	task-tomspunt/H_170.jpg	239
552.93	0.651	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_077.jpg	240
556.486	2.1	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a	241
561.496	0.669	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg	241
562.479	0.602	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg	242
563.395	0.835	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg	243
564.545	1.001	tomspunt	looking to side?	how_face	no	yes	incorrect	task-tomspunt/F_110.jpg	244
565.862	0.8	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_779.jpg	245
566.962	1.035	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg	246
568.311	0.685	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg	247
569.311	1.468	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg	248
