onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.816	3.127	cue	n/a	n/a	mentalizing	remember	n/a
5.943	5.51	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
11.553	4.967	rating	75.71	Very strong	mentalizing	remember	n/a
13.986	2.533	rating_mouse_trajectory	75.71	Very strong	mentalizing	remember	n/a
16.676	5.564	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
22.307	3.375	rating	19.82	Moderate	mentalizing	remember	n/a
23.54	2.142	rating_mouse_trajectory	19.82	Moderate	mentalizing	remember	n/a
27.383	5.228	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
32.694	2.555	rating	3.23	Weak	mentalizing	remember	n/a
33.461	1.788	rating_mouse_trajectory	3.23	Weak	mentalizing	remember	n/a
37.729	3.138	cue	n/a	n/a	similarity	n/a	n/a
40.867	6.183	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
47.116	3.151	rating	12.26	Moderate	similarity	n/a	n/a
48.066	2.201	rating_mouse_trajectory	12.26	Moderate	similarity	n/a	n/a
52.192	5.796	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-16_content-huggingpets.mp4
58.054	2.551	rating	42.92	Strong	similarity	n/a	n/a
58.604	2.001	rating_mouse_trajectory	42.92	Strong	similarity	n/a	n/a
63.146	5.303	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
68.507	2.558	rating	0.0	No sensation	similarity	n/a	n/a
69.057	2.008	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
73.526	3.129	cue	n/a	n/a	mentalizing	danger	n/a
76.655	5.294	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
82.013	3.337	rating	16.61	Moderate	mentalizing	danger	n/a
83.263	2.087	rating_mouse_trajectory	16.61	Moderate	mentalizing	danger	n/a
87.153	5.113	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
92.35	4.002	rating	40.43	Strong	mentalizing	danger	n/a
93.2	3.152	rating_mouse_trajectory	40.43	Strong	mentalizing	danger	n/a
97.472	6.349	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
103.887	2.762	rating	152.2	Strongest possible	mentalizing	danger	n/a
104.204	2.445	rating_mouse_trajectory	152.2	Strongest possible	mentalizing	danger	n/a
108.906	3.136	cue	n/a	n/a	likeability	n/a	n/a
112.042	5.834	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-03_content-bestfriendsweating.mp4
117.943	2.34	rating	0.23	Barely detectable	likeability	n/a	n/a
118.576	1.706	rating_mouse_trajectory	0.23	Barely detectable	likeability	n/a	n/a
123.053	6.112	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-14_content-alwaysafamily.mp4
129.247	2.686	rating	143.52	Strongest possible	likeability	n/a	n/a
129.78	2.152	rating_mouse_trajectory	143.52	Strongest possible	likeability	n/a	n/a
134.366	5.168	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-13_content-wanderers.mp4
139.601	2.684	rating	108.59	Strongest possible	likeability	n/a	n/a
139.951	2.334	rating_mouse_trajectory	108.59	Strongest possible	likeability	n/a	n/a
144.636	3.163	cue	n/a	n/a	mentalizing	tired	n/a
147.799	5.567	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
153.439	2.601	rating	23.78	Moderate	mentalizing	tired	n/a
