onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
7.82	12.652	narrative_presentation	n/a	n/a	Enmity of kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
20.473	1.59	rating_feeling	1120	615	Enmity of kin	prison	Audio	n/a
20.889	1.173	feeling_mouse_trajectory	1120	615	Enmity of kin	prison	Audio	n/a
24.53	1.455	rating_expectation	809	548	Enmity of kin	prison	Audio	n/a
24.58	1.405	expectation_mouse_trajectory	809	548	Enmity of kin	prison	Audio	n/a
31.615	28.116	narrative_presentation	n/a	n/a	All sacrificed for passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
59.73	1.409	rating_feeling	803	595	All sacrificed for passion	prison	Audio	n/a
60.247	0.892	feeling_mouse_trajectory	803	595	All sacrificed for passion	prison	Audio	n/a
63.755	3.674	rating_expectation	800	566	All sacrificed for passion	prison	Audio	n/a
64.255	3.174	expectation_mouse_trajectory	800	566	All sacrificed for passion	prison	Audio	n/a
70.809	13.311	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Audio	task-narratives/Narrative5Situation3.mp3
84.121	3.035	rating_feeling	786	599	Discovery of dishonour of loved one	prison	Audio	n/a
86.137	1.018	feeling_mouse_trajectory	786	599	Discovery of dishonour of loved one	prison	Audio	n/a
88.147	3.718	rating_expectation	764	517	Discovery of dishonour of loved one	prison	Audio	n/a
89.43	2.435	expectation_mouse_trajectory	764	517	Discovery of dishonour of loved one	prison	Audio	n/a
93.202	20.153	narrative_presentation	n/a	n/a	Crimes of love	park	Audio	task-narratives/Narrative5Situation4.mp3
113.355	1.305	rating_feeling	823	608	Crimes of love	park	Audio	n/a
113.905	0.755	feeling_mouse_trajectory	823	608	Crimes of love	park	Audio	n/a
117.379	2.337	rating_expectation	819	428	Crimes of love	park	Audio	n/a
117.695	2.021	expectation_mouse_trajectory	819	428	Crimes of love	park	Audio	n/a
126.448	14.111	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Audio	task-narratives/Narrative5Situation5.mp3
140.558	2.118	rating_feeling	643	519	Necessity of sacrificing loved ones	park	Audio	n/a
141.025	1.651	feeling_mouse_trajectory	643	519	Necessity of sacrificing loved ones	park	Audio	n/a
144.584	2.301	rating_expectation	807	567	Necessity of sacrificing loved ones	park	Audio	n/a
145.351	1.534	expectation_mouse_trajectory	807	567	Necessity of sacrificing loved ones	park	Audio	n/a
151.64	5.481	narrative_presentation	n/a	n/a	Adultery	park	Audio	task-narratives/Narrative5Situation6.mp3
157.121	1.506	rating_feeling	958	703	Adultery	park	Audio	n/a
157.688	0.939	feeling_mouse_trajectory	958	703	Adultery	park	Audio	n/a
161.145	1.521	rating_expectation	875	542	Adultery	park	Audio	n/a
161.195	1.471	expectation_mouse_trajectory	875	542	Adultery	park	Audio	n/a
169.214	20.814	narrative_presentation	n/a	n/a	Revolt	beach	Audio	task-narratives/Narrative5Situation7.mp3
190.028	1.501	rating_feeling	1081	593	Revolt	beach	Audio	n/a
190.745	0.784	feeling_mouse_trajectory	1081	593	Revolt	beach	Audio	n/a
194.053	2.792	rating_expectation	740	507	Revolt	beach	Audio	n/a
194.587	2.259	expectation_mouse_trajectory	740	507	Revolt	beach	Audio	n/a
201.125	7.285	narrative_presentation	n/a	n/a	An enemy loved	beach	Audio	task-narratives/Narrative5Situation8.mp3
208.41	1.753	rating_feeling	814	612	An enemy loved	beach	Audio	n/a
209.21	0.953	feeling_mouse_trajectory	814	612	An enemy loved	beach	Audio	n/a
212.445	1.802	rating_expectation	639	445	An enemy loved	beach	Audio	n/a
212.961	1.285	expectation_mouse_trajectory	639	445	An enemy loved	beach	Audio	n/a
219.499	37.938	narrative_presentation	n/a	n/a	Mistaken jealousy	beach	Audio	task-narratives/Narrative5Situation9.mp3
257.436	2.568	rating_feeling	1220	518	Mistaken jealousy	beach	Audio	n/a
257.836	2.168	feeling_mouse_trajectory	1220	518	Mistaken jealousy	beach	Audio	n/a
261.462	2.168	rating_expectation	1069	574	Mistaken jealousy	beach	Audio	n/a
262.379	1.251	expectation_mouse_trajectory	1069	574	Mistaken jealousy	beach	Audio	n/a
267.516	25.993	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Audio	task-narratives/Narrative6Situation1.mp3
293.509	1.338	rating_feeling	964	690	Recovery of a lost one	town	Audio	n/a
293.559	1.288	feeling_mouse_trajectory	964	690	Recovery of a lost one	town	Audio	n/a
297.545	2.453	rating_expectation	784	471	Recovery of a lost one	town	Audio	n/a
297.745	2.253	expectation_mouse_trajectory	784	471	Recovery of a lost one	town	Audio	n/a
304.598	27.973	narrative_presentation	n/a	n/a	The enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
332.57	2.24	rating_feeling	818	582	The enigma	town	Audio	n/a
332.937	1.874	feeling_mouse_trajectory	818	582	The enigma	town	Audio	n/a
336.59	2.539	rating_expectation	625	449	The enigma	town	Audio	n/a
336.973	2.155	expectation_mouse_trajectory	625	449	The enigma	town	Audio	n/a
345.647	11.978	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
357.626	1.984	rating_feeling	963	678	Revolt	town	Audio	n/a
358.959	0.651	feeling_mouse_trajectory	963	678	Revolt	town	Audio	n/a
361.649	2.685	rating_expectation	846	576	Revolt	town	Audio	n/a
362.082	2.251	expectation_mouse_trajectory	846	576	Revolt	town	Audio	n/a
367.721	11.975	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
379.696	2.423	rating_feeling	801	534	Loss of loved one	swamp	Audio	n/a
380.346	1.773	feeling_mouse_trajectory	801	534	Loss of loved one	swamp	Audio	n/a
383.728	0.188	rating_expectation	960	707	Loss of loved one	swamp	Audio	n/a
383.962	-0.045	expectation_mouse_trajectory	960	707	Loss of loved one	swamp	Audio	n/a
389.798	7.311	narrative_presentation	n/a	n/a	An enemy loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
397.109	2.068	rating_feeling	814	590	An enemy loved	swamp	Audio	n/a
398.109	1.068	feeling_mouse_trajectory	814	590	An enemy loved	swamp	Audio	n/a
401.131	1.667	rating_expectation	724	494	An enemy loved	swamp	Audio	n/a
401.881	0.917	expectation_mouse_trajectory	724	494	An enemy loved	swamp	Audio	n/a
407.185	10.813	narrative_presentation	n/a	n/a	Daring Enterprise	swamp	Audio	task-narratives/Narrative6Situation6.mp3
417.998	3.775	rating_feeling	782	628	Daring Enterprise	swamp	Audio	n/a
