onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.794	1.308	face	n/a	intensity	surprise	female	WC	old	task-faces/2Surprise_Model1_1Female_1WC_2Old.mp4
5.102	1.683	rating	0.1141	intensity	surprise	female	WC	old	n/a
5.869	0.917	rating_mouse_trajectory	0.1141	intensity	surprise	female	WC	old	n/a
7.025	1.312	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
8.337	0.75	rating	0.2112	intensity	surprise	male	WC	young	n/a
8.953	0.133	rating_mouse_trajectory	0.2112	intensity	surprise	male	WC	young	n/a
10.259	1.313	face	n/a	intensity	sad	male	EA	old	task-faces/6Sad_Model3_2Male_2EA_2Old.mp4
11.571	1.167	rating	0.6258	intensity	sad	male	EA	old	n/a
11.788	0.95	rating_mouse_trajectory	0.6258	intensity	sad	male	EA	old	n/a
14.493	2.047	face	n/a	intensity	pleasure	male	WC	young	task-faces/8Pleasure_Model2_2Male_1WC_1Young.mp4
16.54	0.883	rating	0.7148	intensity	pleasure	male	WC	young	n/a
16.857	0.567	rating_mouse_trajectory	0.7148	intensity	pleasure	male	WC	young	n/a
18.468	1.306	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model2_1Female_2EA_2Old.mp4
19.774	0.935	rating	0.7168	intensity	happy	female	EA	old	n/a
20.108	0.602	rating_mouse_trajectory	0.7168	intensity	happy	female	EA	old	n/a
25.692	1.302	face	n/a	intensity	sad	female	EA	old	task-faces/6Sad_Model2_1Female_2EA_2Old.mp4
26.994	1.443	rating	0.462	intensity	sad	female	EA	old	n/a
27.56	0.876	rating_mouse_trajectory	0.462	intensity	sad	female	EA	old	n/a
28.9	1.311	face	n/a	intensity	sad	female	WC	old	task-faces/6Sad_Model3_1Female_1WC_2Old.mp4
30.212	1.492	rating	0.0433	intensity	sad	female	WC	old	n/a
30.462	1.242	rating_mouse_trajectory	0.0433	intensity	sad	female	WC	old	n/a
32.134	2.046	face	n/a	intensity	pleasure	male	WC	old	task-faces/8Pleasure_Model1_2Male_1WC_2Old.mp4
34.18	1.102	rating	0.6339	intensity	pleasure	male	WC	old	n/a
34.48	0.802	rating_mouse_trajectory	0.6339	intensity	pleasure	male	WC	old	n/a
36.103	2.045	face	n/a	intensity	pleasure	male	African	old	task-faces/8Pleasure_Model5_2Male_3African_2Old.mp4
38.148	0.739	rating	0.7229	intensity	pleasure	male	African	old	n/a
38.415	0.472	rating_mouse_trajectory	0.7229	intensity	pleasure	male	African	old	n/a
40.071	2.045	face	n/a	intensity	pain	female	WC	young	task-faces/7Pain_Model3_1Female_1WC_1Young.mp4
42.116	1.72	rating	0.9494	intensity	pain	female	WC	young	n/a
42.366	1.47	rating_mouse_trajectory	0.9494	intensity	pain	female	WC	young	n/a
46.041	1.311	face	n/a	intensity	fear	female	African	old	task-faces/3Fear_Model4_1Female_3African_2Old.mp4
47.351	1.185	rating	0.5651	intensity	fear	female	African	old	n/a
