onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
8.832	32.167	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
40.998	2.155	rating_feeling	809	522	Slaying of kin unrecognized	town	Text	n/a
42.098	1.055	feeling_mouse_trajectory	809	522	Slaying of kin unrecognized	town	Text	n/a
45.084	2.254	rating_expectation	712	522	Slaying of kin unrecognized	town	Text	n/a
45.884	1.454	expectation_mouse_trajectory	712	522	Slaying of kin unrecognized	town	Text	n/a
53.165	17.095	narrative_presentation	n/a	n/a	Erroneous judgement	town	Text	task-narratives/Narrative3Situation2.txt
70.26	2.284	rating_feeling	1103	576	Erroneous judgement	town	Text	n/a
71.093	1.451	feeling_mouse_trajectory	1103	576	Erroneous judgement	town	Text	n/a
74.284	1.518	rating_expectation	966	656	Erroneous judgement	town	Text	n/a
75.368	0.434	expectation_mouse_trajectory	966	656	Erroneous judgement	town	Text	n/a
80.358	10.395	narrative_presentation	n/a	n/a	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
90.753	1.67	rating_feeling	878	639	Revolt	town	Text	n/a
91.32	1.103	feeling_mouse_trajectory	878	639	Revolt	town	Text	n/a
94.784	1.735	rating_expectation	751	548	Revolt	town	Text	n/a
95.334	1.185	expectation_mouse_trajectory	751	548	Revolt	town	Text	n/a
99.849	28.148	narrative_presentation	n/a	n/a	The enigma	city	Text	task-narratives/Narrative3Situation4.txt
127.997	2.256	rating_feeling	1106	538	The enigma	city	Text	n/a
128.797	1.456	feeling_mouse_trajectory	1106	538	The enigma	city	Text	n/a
132.018	1.454	rating_expectation	680	522	The enigma	city	Text	n/a
132.434	1.038	expectation_mouse_trajectory	680	522	The enigma	city	Text	n/a
139.113	15.079	narrative_presentation	n/a	n/a	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
154.193	3.535	rating_feeling	1047	533	Deliverance	city	Text	n/a
154.926	2.801	feeling_mouse_trajectory	1047	533	Deliverance	city	Text	n/a
158.223	1.901	rating_expectation	736	547	Deliverance	city	Text	n/a
158.689	1.434	expectation_mouse_trajectory	736	547	Deliverance	city	Text	n/a
165.29	15.08	narrative_presentation	n/a	n/a	Remorse	city	Text	task-narratives/Narrative3Situation6.txt
180.37	2.47	rating_feeling	1143	590	Remorse	city	Text	n/a
181.353	1.487	feeling_mouse_trajectory	1143	590	Remorse	city	Text	n/a
184.384	2.085	rating_expectation	1151	451	Remorse	city	Text	n/a
184.767	1.702	expectation_mouse_trajectory	1151	451	Remorse	city	Text	n/a
192.45	36.852	narrative_presentation	n/a	n/a	Loss of loved one	forest	Text	task-narratives/Narrative3Situation7.txt
229.302	2.452	rating_feeling	815	598	Loss of loved one	forest	Text	n/a
229.869	1.885	feeling_mouse_trajectory	815	598	Loss of loved one	forest	Text	n/a
233.317	1.901	rating_expectation	704	472	Loss of loved one	forest	Text	n/a
233.351	1.868	expectation_mouse_trajectory	704	472	Loss of loved one	forest	Text	n/a
239.384	9.707	narrative_presentation	n/a	n/a	All sacrificed for passion	forest	Text	task-narratives/Narrative3Situation8.txt
249.091	3.835	rating_feeling	830	595	All sacrificed for passion	forest	Text	n/a
250.474	2.452	feeling_mouse_trajectory	830	595	All sacrificed for passion	forest	Text	n/a
253.108	1.676	rating_expectation	751	505	All sacrificed for passion	forest	Text	n/a
253.791	0.993	expectation_mouse_trajectory	751	505	All sacrificed for passion	forest	Text	n/a
258.174	27.481	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative3Situation9.txt
285.655	2.668	rating_feeling	824	589	Discovery of dishonour of loved one	forest	Text	n/a
287.122	1.201	feeling_mouse_trajectory	824	589	Discovery of dishonour of loved one	forest	Text	n/a
289.672	2.351	rating_expectation	965	598	Discovery of dishonour of loved one	forest	Text	n/a
290.222	1.801	expectation_mouse_trajectory	965	598	Discovery of dishonour of loved one	forest	Text	n/a
295.738	22.447	narrative_presentation	n/a	n/a	Conflict with a god	swamp	Text	task-narratives/Narrative4Situation1.txt
318.186	2.902	rating_feeling	956	640	Conflict with a god	swamp	Text	n/a
319.986	1.102	feeling_mouse_trajectory	956	640	Conflict with a god	swamp	Text	n/a
322.2	2.918	rating_expectation	1076	535	Conflict with a god	swamp	Text	n/a
322.817	2.301	expectation_mouse_trajectory	1076	535	Conflict with a god	swamp	Text	n/a
331.268	24.797	narrative_presentation	n/a	n/a	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
356.065	2.054	rating_feeling	821	527	Adultery	swamp	Text	n/a
357.148	0.971	feeling_mouse_trajectory	821	527	Adultery	swamp	Text	n/a
360.084	2.101	rating_expectation	695	396	Adultery	swamp	Text	n/a
360.451	1.734	expectation_mouse_trajectory	695	396	Adultery	swamp	Text	n/a
366.148	21.111	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	swamp	Text	task-narratives/Narrative4Situation3.txt
387.259	3.209	rating_feeling	664	415	Slaying of kin unrecognized	swamp	Text	n/a
388.326	2.143	feeling_mouse_trajectory	664	415	Slaying of kin unrecognized	swamp	Text	n/a
391.276	3.108	rating_expectation	671	435	Slaying of kin unrecognized	swamp	Text	n/a
392.026	2.358	expectation_mouse_trajectory	671	435	Slaying of kin unrecognized	swamp	Text	n/a
396.343	21.111	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
417.454	2.484	rating_feeling	615	390	Fatal imprudence	hospital	Text	n/a
418.321	1.618	feeling_mouse_trajectory	615	390	Fatal imprudence	hospital	Text	n/a
421.471	1.051	rating_expectation	960	707	Fatal imprudence	hospital	Text	n/a
n/a	n/a	expectation_mouse_trajectory	960	707	Fatal imprudence	hospital	Text	n/a
426.537	25.799	narrative_presentation	n/a	n/a	Erroneous judgement	hospital	Text	task-narratives/Narrative4Situation5.txt
452.336	2.202	rating_feeling	826	572	Erroneous judgement	hospital	Text	n/a
453.536	1.002	feeling_mouse_trajectory	826	572	Erroneous judgement	hospital	Text	n/a
456.351	3.768	rating_expectation	807	538	Erroneous judgement	hospital	Text	n/a
456.734	3.385	expectation_mouse_trajectory	807	538	Erroneous judgement	hospital	Text	n/a
461.417	23.445	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
484.862	1.673	rating_feeling	791	591	Necessity of sacrificing loved ones	hospital	Text	n/a
485.645	0.89	feeling_mouse_trajectory	791	591	Necessity of sacrificing loved ones	hospital	Text	n/a
488.884	2.788	rating_expectation	955	585	Necessity of sacrificing loved ones	hospital	Text	n/a
489.918	1.755	expectation_mouse_trajectory	955	585	Necessity of sacrificing loved ones	hospital	Text	n/a
493.962	19.093	narrative_presentation	n/a	n/a	Recovery of a lost one	prison	Text	task-narratives/Narrative4Situation7.txt
513.056	3.967	rating_feeling	882	594	Recovery of a lost one	prison	Text	n/a
514.373	2.65	feeling_mouse_trajectory	882	594	Recovery of a lost one	prison	Text	n/a
517.073	0.278	rating_expectation	960	707	Recovery of a lost one	prison	Text	n/a
