onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
261.027	2.0	memory	test	test_old	incorrect	task-memory/obj348zipper.png	n/a	n/a
263.694	0.782	memory	test	test_old	correct	task-memory/obj295teapot.png	old	n/a
266.546	0.704	memory	test	test_old	correct	task-memory/obj272skunk.png	old	n/a
269.297	0.682	memory	test	test_old	correct	task-memory/obj282spatula.png	old	n/a
271.848	0.727	memory	test	test_old	correct	task-memory/obj172lobster.png	old	n/a
274.465	0.799	memory	test	test_new	correct	task-memory/obj010baby.png	new	n/a
277.083	0.693	memory	test	test_old	correct	task-memory/obj040butterfly.png	old	n/a
280.084	0.846	memory	test	test_new	correct	task-memory/obj035box.png	new	n/a
283.102	1.105	memory	test	test_new	correct	task-memory/obj205pan.png	new	n/a
285.953	0.77	memory	test	test_old	correct	task-memory/obj193needle.png	old	n/a
288.487	0.685	memory	test	test_old	correct	task-memory/obj165leopard.png	old	n/a
291.055	1.31	memory	test	test_old	incorrect	task-memory/obj019basket.png	new	n/a
293.889	0.773	memory	test	test_old	correct	task-memory/obj090drum.png	old	n/a
296.924	1.194	memory	test	test_new	correct	task-memory/obj270skeleton.png	new	n/a
299.658	0.979	memory	test	test_new	incorrect	task-memory/obj049cane.png	old	n/a
308.244	1.017	memory	dummy	study_dummy	n/a	task-memory/obj071cowboy.png	n/a	n/a
310.279	1.017	memory	dummy	study_dummy	n/a	task-memory/obj189mouse.png	n/a	n/a
312.313	1.017	memory	dummy	study_dummy	n/a	task-memory/obj202package.png	n/a	n/a
314.347	1.017	memory	study	study	n/a	task-memory/obj135heart.png	n/a	n/a
316.381	1.017	memory	study	study	n/a	task-memory/obj106flashlight.png	n/a	n/a
318.415	1.017	memory	study	study	n/a	task-memory/obj184monkey.png	n/a	n/a
320.449	1.017	memory	study	study	n/a	task-memory/obj223pirate.png	n/a	n/a
322.483	1.017	memory	study	study	n/a	task-memory/obj227plug.png	n/a	n/a
324.517	1.017	memory	study	study	n/a	task-memory/obj175mailbox.png	n/a	n/a
326.551	1.034	memory	study	study	n/a	task-memory/obj140hinge.png	n/a	n/a
328.602	1.034	memory	study	study	n/a	task-memory/obj245rocket.png	n/a	n/a
330.653	1.017	memory	study	study	n/a	task-memory/obj125guitar.png	n/a	n/a
332.687	1.017	memory	study	study	n/a	task-memory/obj086door.png	n/a	n/a
334.721	1.017	memory	study	study	n/a	task-memory/obj263seahorse.png	n/a	n/a
336.772	1.017	memory	study	study	n/a	task-memory/obj141hoof.png	n/a	n/a
338.823	1.017	memory	study	study	n/a	task-memory/obj252ruler.png	n/a	n/a
340.857	1.017	memory	study	study	n/a	task-memory/obj079desk.png	n/a	n/a
342.891	1.017	memory	study	study	n/a	task-memory/obj209paperclip.png	n/a	n/a
344.925	1.017	memory	study	study	n/a	task-memory/obj314truck.png	n/a	n/a
346.959	1.017	memory	study	study	n/a	task-memory/obj171lizard.png	n/a	n/a
348.993	1.017	memory	study	study	n/a	task-memory/obj158knight.png	n/a	n/a
351.027	1.017	memory	study	study	n/a	task-memory/obj315trumpet.png	n/a	n/a
353.061	1.017	memory	study	study	n/a	task-memory/obj072crab.png	n/a	n/a
355.095	1.017	memory	dummy	study_dummy	n/a	task-memory/obj207pants.png	n/a	n/a
357.129	1.017	memory	dummy	study_dummy	n/a	task-memory/obj289submarine.png	n/a	n/a
359.163	1.017	memory	dummy	study_dummy	n/a	task-memory/obj333whale.png	n/a	n/a
371.335	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.412	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.472	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.533	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.012	1.165	memory	test	test_new	correct	task-memory/obj212pear.png	new	n/a
491.83	0.959	memory	test	test_new	correct	task-memory/obj161lamp.png	new	n/a
494.431	1.012	memory	test	test_new	correct	task-memory/obj256sandwich.png	new	n/a
497.115	1.15	memory	test	test_new	correct	task-memory/obj190mousetrap.png	new	n/a
499.933	0.916	memory	test	test_old	correct	task-memory/obj314truck.png	old	n/a
502.917	0.88	memory	test	test_old	correct	task-memory/obj175mailbox.png	old	n/a
505.618	0.674	memory	test	test_old	correct	task-memory/obj072crab.png	old	n/a
508.269	1.052	memory	test	test_new	correct	task-memory/obj048candle.png	new	n/a
510.937	0.795	memory	test	test_old	correct	task-memory/obj158knight.png	old	n/a
513.888	0.794	memory	test	test_old	correct	task-memory/obj315trumpet.png	old	n/a
516.906	1.101	memory	test	test_old	correct	task-memory/obj252ruler.png	old	n/a
519.507	0.659	memory	test	test_old	correct	task-memory/obj209paperclip.png	old	n/a
522.491	1.026	memory	test	test_new	correct	task-memory/obj008ashtray.png	new	n/a
525.125	0.843	memory	test	test_old	correct	task-memory/obj106flashlight.png	old	n/a
527.71	1.43	memory	test	test_new	incorrect	task-memory/obj260scissors.png	old	n/a
530.594	0.598	memory	test	test_old	correct	task-memory/obj263seahorse.png	old	n/a
533.328	0.69	memory	test	test_old	correct	task-memory/obj079desk.png	old	n/a
535.896	0.871	memory	test	test_old	correct	task-memory/obj141hoof.png	old	n/a
538.53	1.121	memory	test	test_new	correct	task-memory/obj088drawer.png	new	n/a
541.465	1.231	memory	test	test_new	correct	task-memory/obj210peacock.png	new	n/a
544.466	0.957	memory	test	test_old	correct	task-memory/obj223pirate.png	old	n/a
547.367	0.942	memory	test	test_new	correct	task-memory/obj042cactus.png	new	n/a
550.001	1.705	memory	test	test_old	incorrect	task-memory/obj171lizard.png	new	n/a
552.902	0.869	memory	test	test_old	correct	task-memory/obj086door.png	old	n/a
555.57	0.746	memory	test	test_old	correct	task-memory/obj135heart.png	old	n/a
558.204	0.923	memory	test	test_new	correct	task-memory/obj285squirrel.png	new	n/a
561.022	1.04	memory	test	test_old	correct	task-memory/obj227plug.png	old	n/a
563.79	1.079	memory	test	test_old	correct	task-memory/obj245rocket.png	old	n/a
566.474	1.529	memory	test	test_new	correct	task-memory/obj237radio.png	new	n/a
569.142	0.968	memory	test	test_new	correct	task-memory/obj137helicopter.png	new	n/a
571.793	0.773	memory	test	test_old	correct	task-memory/obj125guitar.png	old	n/a
574.477	1.342	memory	test	test_new	correct	task-memory/obj116genie.png	new	n/a
577.245	1.062	memory	test	test_new	correct	task-memory/obj056cheese.png	new	n/a
579.796	1.782	memory	test	test_new	correct	task-memory/obj268sink.png	new	n/a
583.08	1.476	memory	test	test_new	correct	task-memory/obj167lightning.png	new	n/a
585.665	1.756	memory	test	test_old	correct	task-memory/obj184monkey.png	old	n/a
588.816	0.948	memory	test	test_old	correct	task-memory/obj140hinge.png	old	n/a
591.784	1.046	memory	test	test_new	correct	task-memory/obj104fish.png	new	n/a
594.751	1.295	memory	test	test_new	correct	task-memory/obj219pillow.png	new	n/a
597.769	1.419	memory	test	test_new	correct	task-memory/obj195net.png	new	n/a
