onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.842	1.388	face	n/a	intensity	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.23	1.833	rating	0.5651	intensity	disgust	female	WC	young	n/a
5.963	1.1	rating_mouse_trajectory	0.5651	intensity	disgust	female	WC	young	n/a
7.401	1.346	face	n/a	intensity	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.748	1.65	rating	0.6056	intensity	anger	female	WC	old	n/a
9.264	1.133	rating_mouse_trajectory	0.6056	intensity	anger	female	WC	old	n/a
10.706	1.326	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
12.032	0.883	rating	0.5328	intensity	disgust	male	WC	old	n/a
12.682	0.233	rating_mouse_trajectory	0.5328	intensity	disgust	male	WC	old	n/a
14.975	1.325	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
16.3	1.367	rating	0.5267	intensity	anger	female	African	old	n/a
16.834	0.833	rating_mouse_trajectory	0.5267	intensity	anger	female	African	old	n/a
18.249	1.353	face	n/a	intensity	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.602	1.767	rating	0.5004	intensity	surprise	male	African	young	n/a
20.818	0.55	rating_mouse_trajectory	0.5004	intensity	surprise	male	African	young	n/a
25.585	1.336	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.921	1.083	rating	0.5105	intensity	sad	male	WC	young	n/a
27.788	0.217	rating_mouse_trajectory	0.5105	intensity	sad	male	WC	young	n/a
28.848	1.307	face	n/a	intensity	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
30.156	0.867	rating	0.5449	intensity	fear	male	EA	young	n/a
30.689	0.333	rating_mouse_trajectory	0.5449	intensity	fear	male	EA	young	n/a
32.082	1.325	face	n/a	intensity	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
33.407	0.833	rating	0.5267	intensity	fear	male	African	old	n/a
33.89	0.35	rating_mouse_trajectory	0.5267	intensity	fear	male	African	old	n/a
35.331	1.344	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
36.675	1.183	rating	0.5591	intensity	surprise	male	EA	young	n/a
37.108	0.75	rating_mouse_trajectory	0.5591	intensity	surprise	male	EA	young	n/a
38.601	1.325	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
39.926	0.8	rating	0.5469	intensity	anger	male	EA	young	n/a
