onset	duration	subtask_type	event_type	value	response_accuracy	stim_file_TODO	participant_response	reaction_time
56.839	1.017	memory	dummy	study_dummy	n/a	task-memory/obj210peacock.png	n/a	n/a
58.873	1.017	memory	dummy	study_dummy	n/a	task-memory/obj228porcupine.png	n/a	n/a
71.094	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
99.155	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
127.215	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.275	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
189.071	1.513	memory	test	test_old	correct	task-memory/obj078dentist.png	old	n/a
191.889	1.122	memory	test	test_new	correct	task-memory/obj137helicopter.png	new	n/a
194.64	1.331	memory	test	test_old	incorrect	task-memory/obj075crown.png	new	n/a
197.608	1.577	memory	test	test_new	correct	task-memory/obj120glasses.png	new	n/a
200.676	0.886	memory	test	test_old	correct	task-memory/obj036bread.png	old	n/a
203.343	1.451	memory	test	test_old	correct	task-memory/obj155king.png	old	n/a
206.144	1.044	memory	test	test_old	correct	task-memory/obj042cactus.png	old	n/a
209.029	0.981	memory	test	test_old	correct	task-memory/obj140hinge.png	old	n/a
211.847	0.957	memory	test	test_old	correct	task-memory/obj314truck.png	old	n/a
214.464	0.927	memory	test	test_new	correct	task-memory/obj049cane.png	new	n/a
216.998	1.791	memory	test	test_old	incorrect	task-memory/obj024bicycle.png	new	n/a
220.316	1.149	memory	test	test_old	correct	task-memory/obj145house.png	old	n/a
223.234	2.0	memory	test	test_new	correct	task-memory/obj316turkey.png	n/a	n/a
225.952	1.549	memory	test	test_new	correct	task-memory/obj089dress.png	new	n/a
229.053	0.956	memory	test	test_old	correct	task-memory/obj005ant.png	old	n/a
231.754	1.176	memory	test	test_new	correct	task-memory/obj126gun.png	new	n/a
234.588	0.895	memory	test	test_new	correct	task-memory/obj156kite.png	new	n/a
237.439	1.115	memory	test	test_new	correct	task-memory/obj113fox.png	new	n/a
240.424	1.299	memory	test	test_old	correct	task-memory/obj271skis.png	old	n/a
243.258	1.175	memory	test	test_old	correct	task-memory/obj168lion.png	old	n/a
245.926	0.982	memory	test	test_new	correct	task-memory/obj047can.png	new	n/a
248.96	1.129	memory	test	test_new	correct	task-memory/obj011backpack.png	new	n/a
251.928	1.02	memory	test	test_new	correct	task-memory/obj093egg.png	new	n/a
254.562	0.813	memory	test	test_old	correct	task-memory/obj199onion.png	old	n/a
257.13	1.177	memory	test	test_new	correct	task-memory/obj171lizard.png	new	n/a
260.148	0.85	memory	test	test_old	correct	task-memory/obj261scorpion.png	old	n/a
263.082	1.301	memory	test	test_new	correct	task-memory/obj307tomato.png	new	n/a
266.1	1.053	memory	test	test_old	correct	task-memory/obj038broom.png	old	n/a
269.001	1.644	memory	test	test_old	correct	task-memory/obj258saxophone.png	old	n/a
271.786	0.908	memory	test	test_new	correct	task-memory/obj069corn.png	new	n/a
274.803	0.779	memory	test	test_new	correct	task-memory/obj313trophy.png	new	n/a
277.438	0.854	memory	test	test_old	incorrect	task-memory/obj338whistle.png	new	n/a
280.455	0.917	memory	test	test_old	correct	task-memory/obj245rocket.png	old	n/a
283.44	1.233	memory	test	test_new	correct	task-memory/obj122glove.png	new	n/a
286.291	1.205	memory	test	test_old	correct	task-memory/obj087dragon.png	old	n/a
289.159	1.15	memory	test	test_new	correct	task-memory/obj133harp.png	new	n/a
292.043	1.418	memory	test	test_old	correct	task-memory/obj201owl.png	old	n/a
294.727	0.954	memory	test	test_new	correct	task-memory/obj216penguin.png	new	n/a
297.478	1.254	memory	test	test_new	correct	task-memory/obj058chest.png	new	n/a
300.079	1.098	memory	test	test_new	correct	task-memory/obj278snowman.png	new	n/a
308.249	1.017	memory	dummy	study_dummy	n/a	task-memory/obj115funnel.png	n/a	n/a
310.3	1.017	memory	dummy	study_dummy	n/a	task-memory/obj136heel.png	n/a	n/a
312.351	1.017	memory	dummy	study_dummy	n/a	task-memory/obj170lipstick.png	n/a	n/a
314.385	1.017	memory	study	study	n/a	task-memory/obj260scissors.png	n/a	n/a
316.419	1.017	memory	study	study	n/a	task-memory/obj302tie.png	n/a	n/a
318.453	1.017	memory	study	study	n/a	task-memory/obj074cross.png	n/a	n/a
320.487	1.017	memory	study	study	n/a	task-memory/obj077deer.png	n/a	n/a
322.521	1.017	memory	study	study	n/a	task-memory/obj266shovel.png	n/a	n/a
324.555	1.017	memory	study	study	n/a	task-memory/obj183mirror.png	n/a	n/a
326.589	1.017	memory	study	study	n/a	task-memory/obj123goat.png	n/a	n/a
328.623	1.017	memory	study	study	n/a	task-memory/obj336wheelchair.png	n/a	n/a
330.658	1.017	memory	study	study	n/a	task-memory/obj173lock.png	n/a	n/a
332.692	1.017	memory	study	study	n/a	task-memory/obj344worm.png	n/a	n/a
334.726	1.017	memory	study	study	n/a	task-memory/obj221pinecone.png	n/a	n/a
336.76	1.017	memory	study	study	n/a	task-memory/obj298tennisracket.png	n/a	n/a
338.794	1.017	memory	study	study	n/a	task-memory/obj348zipper.png	n/a	n/a
340.828	1.017	memory	study	study	n/a	task-memory/obj283spider.png	n/a	n/a
342.862	1.034	memory	study	study	n/a	task-memory/obj212pear.png	n/a	n/a
344.913	1.017	memory	study	study	n/a	task-memory/obj332well.png	n/a	n/a
346.947	1.034	memory	study	study	n/a	task-memory/obj255sailor.png	n/a	n/a
348.998	1.017	memory	study	study	n/a	task-memory/obj084dolphin.png	n/a	n/a
351.032	1.017	memory	study	study	n/a	task-memory/obj132hanger.png	n/a	n/a
353.083	1.017	memory	study	study	n/a	task-memory/obj053cat.png	n/a	n/a
355.133	1.017	memory	dummy	study_dummy	n/a	task-memory/obj180medal.png	n/a	n/a
357.167	1.017	memory	dummy	study_dummy	n/a	task-memory/obj219pillow.png	n/a	n/a
359.201	1.017	memory	dummy	study_dummy	n/a	task-memory/obj347zebra.png	n/a	n/a
371.356	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.417	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.477	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.537	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.033	1.254	memory	test	test_old	correct	task-memory/obj298tennisracket.png	old	n/a
491.701	1.366	memory	test	test_old	incorrect	task-memory/obj302tie.png	new	n/a
494.435	1.064	memory	test	test_old	correct	task-memory/obj255sailor.png	old	n/a
497.353	1.903	memory	test	test_old	correct	task-memory/obj336wheelchair.png	old	n/a
500.821	1.413	memory	test	test_new	correct	task-memory/obj256sandwich.png	new	n/a
503.822	1.015	memory	test	test_old	correct	task-memory/obj212pear.png	old	n/a
506.723	1.599	memory	test	test_new	correct	task-memory/obj186mop.png	new	n/a
509.474	0.825	memory	test	test_old	correct	task-memory/obj260scissors.png	old	n/a
512.359	1.673	memory	test	test_new	correct	task-memory/obj164lemon.png	new	n/a
515.51	1.013	memory	test	test_old	correct	task-memory/obj053cat.png	old	n/a
518.127	1.231	memory	test	test_new	correct	task-memory/obj109fly.png	new	n/a
520.979	1.229	memory	test	test_old	correct	task-memory/obj344worm.png	old	n/a
523.813	2.0	memory	test	test_old	incorrect	task-memory/obj266shovel.png	n/a	n/a
526.414	1.16	memory	test	test_old	correct	task-memory/obj221pinecone.png	old	n/a
529.048	0.741	memory	test	test_old	correct	task-memory/obj077deer.png	old	n/a
531.699	0.775	memory	test	test_old	correct	task-memory/obj183mirror.png	old	n/a
534.584	0.841	memory	test	test_old	correct	task-memory/obj123goat.png	old	n/a
537.301	1.225	memory	test	test_new	correct	task-memory/obj249rooster.png	new	n/a
540.136	0.922	memory	test	test_new	correct	task-memory/obj211peanut.png	new	n/a
542.92	1.391	memory	test	test_new	correct	task-memory/obj142hook.png	new	n/a
545.671	0.928	memory	test	test_new	correct	task-memory/obj015bandaid.png	new	n/a
548.489	1.334	memory	test	test_new	correct	task-memory/obj333whale.png	new	n/a
551.306	1.168	memory	test	test_new	correct	task-memory/obj192nail.png	new	n/a
554.324	0.965	memory	test	test_new	correct	task-memory/obj094elephant.png	new	n/a
557.292	0.871	memory	test	test_old	correct	task-memory/obj084dolphin.png	old	n/a
560.06	0.726	memory	test	test_old	correct	task-memory/obj132hanger.png	old	n/a
562.677	1.705	memory	test	test_new	incorrect	task-memory/obj076cup.png	old	n/a
565.845	1.127	memory	test	test_new	correct	task-memory/obj213pen.png	new	n/a
568.763	1.478	memory	test	test_new	correct	task-memory/obj161lamp.png	new	n/a
571.464	1.214	memory	test	test_new	correct	task-memory/obj195net.png	new	n/a
574.432	1.112	memory	test	test_old	correct	task-memory/obj283spider.png	old	n/a
577.066	1.169	memory	test	test_new	correct	task-memory/obj270skeleton.png	new	n/a
579.634	0.917	memory	test	test_old	correct	task-memory/obj074cross.png	old	n/a
582.468	0.891	memory	test	test_old	correct	task-memory/obj332well.png	old	n/a
585.486	0.939	memory	test	test_old	correct	task-memory/obj348zipper.png	old	n/a
588.354	0.867	memory	test	test_old	incorrect	task-memory/obj173lock.png	new	n/a
591.088	0.967	memory	test	test_new	correct	task-memory/obj198octopus.png	new	n/a
593.789	0.849	memory	test	test_new	correct	task-memory/obj288strawberry.png	new	n/a
596.807	0.795	memory	test	test_new	correct	task-memory/obj095envelope.png	new	n/a
599.725	1.249	memory	test	test_new	correct	task-memory/obj279sock.png	new	n/a
