onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.82	25.991	narrative_presentation	n/a	n/a	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
30.811	1.867	rating_feeling	720	484	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
31.844	0.833	feeling_mouse_trajectory	720	484	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
34.845	1.817	rating_expectation	827	623	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
35.579	1.083	expectation_mouse_trajectory	827	623	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
41.9	27.988	narrative_presentation	n/a	n/a	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
69.887	3.117	rating_feeling	720	484	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
71.287	1.717	feeling_mouse_trajectory	720	484	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
73.91	2.317	rating_expectation	827	623	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
74.894	1.333	expectation_mouse_trajectory	827	623	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
82.964	11.977	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
94.941	3.75	rating_feeling	720	484	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
95.624	3.067	feeling_mouse_trajectory	720	484	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
98.968	1.967	rating_expectation	827	623	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
99.635	1.3	expectation_mouse_trajectory	827	623	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
105.056	11.979	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.mp3
117.035	1.417	rating_feeling	720	484	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.mp3
117.452	1.0	feeling_mouse_trajectory	720	484	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.mp3
121.06	2.267	rating_expectation	827	623	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.mp3
121.626	1.7	expectation_mouse_trajectory	827	623	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.mp3
127.114	7.31	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative6Situation5.mp3
