onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.808	3.14	cue	n/a	n/a	mentalizing	remember	n/a
5.948	5.548	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
11.595	4.619	rating	14.37	Moderate	mentalizing	remember	n/a
13.711	2.502	rating_mouse_trajectory	14.37	Moderate	mentalizing	remember	n/a
16.811	5.504	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
22.399	2.602	rating	121.48	Strongest possible	mentalizing	remember	n/a
23.432	1.568	rating_mouse_trajectory	121.48	Strongest possible	mentalizing	remember	n/a
27.482	5.22	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
32.786	2.534	rating	19.45	Moderate	mentalizing	remember	n/a
33.719	1.601	rating_mouse_trajectory	19.45	Moderate	mentalizing	remember	n/a
37.804	3.111	cue	n/a	n/a	likeability	n/a	n/a
40.915	5.226	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
46.207	2.051	rating	62.31	Strong	likeability	n/a	n/a
46.641	1.618	rating_mouse_trajectory	62.31	Strong	likeability	n/a	n/a
51.359	6.671	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
58.129	2.902	rating	0.0	No sensation	likeability	n/a	n/a
59.029	2.002	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
63.21	5.303	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
68.566	2.335	rating	59.8	Strong	likeability	n/a	n/a
69.382	1.519	rating_mouse_trajectory	59.8	Strong	likeability	n/a	n/a
73.584	3.122	cue	n/a	n/a	similarity	n/a	n/a
76.706	5.224	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
81.987	2.526	rating	24.39	Moderate	similarity	n/a	n/a
82.587	1.926	rating_mouse_trajectory	24.39	Moderate	similarity	n/a	n/a
87.089	5.008	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
92.158	2.922	rating	15.15	Moderate	similarity	n/a	n/a
93.125	1.955	rating_mouse_trajectory	15.15	Moderate	similarity	n/a	n/a
