onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
4.829	25.998	narrative_presentation	n/a	n/a	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.txt
30.828	2.868	rating_feeling	1021	490	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.txt
31.428	2.268	feeling_mouse_trajectory	1021	490	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.txt
34.868	2.618	rating_expectation	925	536	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.txt
35.351	2.135	expectation_mouse_trajectory	925	536	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.txt
41.954	27.996	narrative_presentation	n/a	n/a	The enigma	town	Text	task-narratives/Narrative6Situation2.txt
69.95	2.101	rating_feeling	1021	490	The enigma	town	Text	task-narratives/Narrative6Situation2.txt
70.283	1.768	feeling_mouse_trajectory	1021	490	The enigma	town	Text	task-narratives/Narrative6Situation2.txt
73.981	1.718	rating_expectation	925	536	The enigma	town	Text	task-narratives/Narrative6Situation2.txt
74.331	1.368	expectation_mouse_trajectory	925	536	The enigma	town	Text	task-narratives/Narrative6Situation2.txt
83.038	11.983	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.txt
95.021	2.138	rating_feeling	1021	490	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.txt
95.338	1.822	feeling_mouse_trajectory	1021	490	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.txt
99.06	1.653	rating_expectation	925	536	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.txt
99.377	1.336	expectation_mouse_trajectory	925	536	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.txt
105.146	11.997	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.txt
117.142	1.301	rating_feeling	1021	490	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.txt
117.426	1.018	feeling_mouse_trajectory	1021	490	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.txt
121.181	1.818	rating_expectation	925	536	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.txt
121.548	1.451	expectation_mouse_trajectory	925	536	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.txt
127.236	7.334	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative6Situation5.txt
134.57	2.44	rating_feeling	1021	490	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative6Situation5.txt
134.987	2.024	feeling_mouse_trajectory	1021	490	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative6Situation5.txt
138.61	1.722	rating_expectation	925	536	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative6Situation5.txt
138.943	1.389	expectation_mouse_trajectory	925	536	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative6Situation5.txt
144.695	10.814	narrative_presentation	n/a	n/a	Daring Enterprise	swamp	Text	task-narratives/Narrative6Situation6.txt
155.51	2.051	rating_feeling	1021	490	Daring Enterprise	swamp	Text	task-narratives/Narrative6Situation6.txt
155.81	1.751	feeling_mouse_trajectory	1021	490	Daring Enterprise	swamp	Text	task-narratives/Narrative6Situation6.txt
159.546	1.984	rating_expectation	925	536	Daring Enterprise	swamp	Text	task-narratives/Narrative6Situation6.txt
159.946	1.584	expectation_mouse_trajectory	925	536	Daring Enterprise	swamp	Text	task-narratives/Narrative6Situation6.txt
168.602	23.283	narrative_presentation	n/a	n/a	Revolt	beach	Text	task-narratives/Narrative6Situation7.txt
191.885	2.319	rating_feeling	1021	490	Revolt	beach	Text	task-narratives/Narrative6Situation7.txt
192.301	1.902	feeling_mouse_trajectory	1021	490	Revolt	beach	Text	task-narratives/Narrative6Situation7.txt
195.909	1.868	rating_expectation	925	536	Revolt	beach	Text	task-narratives/Narrative6Situation7.txt
196.209	1.568	expectation_mouse_trajectory	925	536	Revolt	beach	Text	task-narratives/Narrative6Situation7.txt
204.965	5.292	narrative_presentation	n/a	n/a	Falling prey to misfortune	city	Text	task-narratives/Narrative6Situation8.txt
210.257	3.218	rating_feeling	1021	490	Falling prey to misfortune	city	Text	task-narratives/Narrative6Situation8.txt
211.357	2.118	feeling_mouse_trajectory	1021	490	Falling prey to misfortune	city	Text	task-narratives/Narrative6Situation8.txt
214.284	2.135	rating_expectation	925	536	Falling prey to misfortune	city	Text	task-narratives/Narrative6Situation8.txt
214.767	1.651	expectation_mouse_trajectory	925	536	Falling prey to misfortune	city	Text	task-narratives/Narrative6Situation8.txt
222.339	9.315	narrative_presentation	n/a	n/a	Mistaken jealousy	beach	Text	task-narratives/Narrative6Situation9.txt
231.654	1.804	rating_feeling	1021	490	Mistaken jealousy	beach	Text	task-narratives/Narrative6Situation9.txt
231.971	1.487	feeling_mouse_trajectory	1021	490	Mistaken jealousy	beach	Text	task-narratives/Narrative6Situation9.txt
235.693	2.369	rating_expectation	925	536	Mistaken jealousy	beach	Text	task-narratives/Narrative6Situation9.txt
