onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file_TODO
321.58	3.152	cue	n/a	n/a	likeability	n/a	n/a
324.732	6.354	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
331.15	2.252	rating	62.01	Strong	likeability	n/a	n/a
331.717	1.686	rating_mouse_trajectory	62.01	Strong	likeability	n/a	n/a
336.246	4.092	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
340.404	1.768	rating	17.49	Moderate	likeability	n/a	n/a
341.304	0.868	rating_mouse_trajectory	17.49	Moderate	likeability	n/a	n/a
345.487	5.504	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
351.058	1.351	rating	44.83	Strong	likeability	n/a	n/a
351.491	0.917	rating_mouse_trajectory	44.83	Strong	likeability	n/a	n/a
356.076	3.136	cue	n/a	n/a	similarity	n/a	n/a
359.212	5.834	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
365.113	2.023	rating	60.87	Strong	similarity	n/a	n/a
365.68	1.456	rating_mouse_trajectory	60.87	Strong	similarity	n/a	n/a
370.222	5.164	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
375.45	1.202	rating	10.41	Moderate	similarity	n/a	n/a
375.784	0.869	rating_mouse_trajectory	10.41	Moderate	similarity	n/a	n/a
380.554	6.351	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
386.971	1.317	rating	0.0	No sensation	similarity	n/a	n/a
387.438	0.851	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
391.99	3.133	cue	n/a	n/a	likeability	n/a	n/a
395.123	5.846	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
401.026	1.093	rating	0.23	Barely detectable	likeability	n/a	n/a
401.626	0.493	rating_mouse_trajectory	0.23	Barely detectable	likeability	n/a	n/a
406.13	5.173	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
411.364	2.056	rating	58.38	Strong	likeability	n/a	n/a
411.764	1.656	rating_mouse_trajectory	58.38	Strong	likeability	n/a	n/a
416.467	6.119	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
422.651	1.718	rating	61.48	Strong	likeability	n/a	n/a
423.134	1.235	rating_mouse_trajectory	61.48	Strong	likeability	n/a	n/a
427.686	3.119	cue	n/a	n/a	similarity	n/a	n/a
430.805	5.502	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
436.373	0.917	rating	0.46	Barely detectable	similarity	n/a	n/a
436.823	0.467	rating_mouse_trajectory	0.46	Barely detectable	similarity	n/a	n/a
441.471	6.131	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
447.66	2.109	rating	0.46	Barely detectable	similarity	n/a	n/a
448.277	1.492	rating_mouse_trajectory	0.46	Barely detectable	similarity	n/a	n/a
452.779	5.018	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
457.864	2.655	rating	59.51	Strong	similarity	n/a	n/a
458.831	1.688	rating_mouse_trajectory	59.51	Strong	similarity	n/a	n/a
462.883	3.167	cue	n/a	n/a	mentalizing	remember	n/a
466.05	5.02	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
471.153	1.868	rating	5.76	Weak	mentalizing	remember	n/a
472.386	0.634	rating_mouse_trajectory	5.76	Weak	mentalizing	remember	n/a
476.25	5.186	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
481.49	1.684	rating	0.0	No sensation	mentalizing	remember	n/a
482.206	0.967	rating_mouse_trajectory	0.0	No sensation	mentalizing	remember	n/a
486.585	5.843	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
492.494	1.384	rating	27.19	Moderate	mentalizing	remember	n/a
492.994	0.884	rating_mouse_trajectory	27.19	Moderate	mentalizing	remember	n/a
497.529	3.148	cue	n/a	n/a	similarity	n/a	n/a
500.677	5.559	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
506.299	1.62	rating	11.86	Moderate	similarity	n/a	n/a
506.682	1.237	rating_mouse_trajectory	11.86	Moderate	similarity	n/a	n/a
511.407	5.329	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
516.803	2.218	rating	0.0	No sensation	similarity	n/a	n/a
518.203	0.818	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
521.912	4.078	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
526.056	2.351	rating	22.55	Moderate	similarity	n/a	n/a
527.24	1.168	rating_mouse_trajectory	22.55	Moderate	similarity	n/a	n/a
531.075	3.144	cue	n/a	n/a	mentalizing	heights	n/a
534.219	4.075	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
538.361	2.151	rating	0.0	No sensation	mentalizing	heights	n/a
539.861	0.651	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
543.503	6.679	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
550.249	1.537	rating	0.96	Barely detectable	mentalizing	heights	n/a
551.132	0.654	rating_mouse_trajectory	0.96	Barely detectable	mentalizing	heights	n/a
555.362	5.174	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
560.603	0.85	rating	0.0	No sensation	mentalizing	heights	n/a
560.886	0.567	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
565.621	3.142	cue	n/a	n/a	likeability	n/a	n/a
568.763	5.556	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
574.374	1.478	rating	8.89	Weak	likeability	n/a	n/a
574.774	1.078	rating_mouse_trajectory	8.89	Weak	likeability	n/a	n/a
579.474	5.045	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
584.578	1.491	rating	0.0	No sensation	likeability	n/a	n/a
585.212	0.858	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
589.677	5.009	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
594.749	1.754	rating	10.18	Moderate	likeability	n/a	n/a
595.465	1.037	rating_mouse_trajectory	10.18	Moderate	likeability	n/a	n/a
599.767	3.13	cue	n/a	n/a	mentalizing	calm	n/a
602.897	5.04	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
608.004	3.468	rating	4.88	Weak	mentalizing	calm	n/a
609.27	2.201	rating_mouse_trajectory	4.88	Weak	mentalizing	calm	n/a
613.1	6.842	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
620.008	2.018	rating	60.29	Strong	mentalizing	calm	n/a
620.575	1.451	rating_mouse_trajectory	60.29	Strong	mentalizing	calm	n/a
625.077	5.793	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
630.929	2.307	rating	116.13	Strongest possible	mentalizing	calm	n/a
631.929	1.307	rating_mouse_trajectory	116.13	Strongest possible	mentalizing	calm	n/a
635.947	3.135	cue	n/a	n/a	likeability	n/a	n/a
639.083	5.003	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
644.15	1.452	rating	11.63	Moderate	likeability	n/a	n/a
644.55	1.052	rating_mouse_trajectory	11.63	Moderate	likeability	n/a	n/a
649.262	5.326	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
654.654	1.334	rating	8.0	Weak	likeability	n/a	n/a
655.338	0.651	rating_mouse_trajectory	8.0	Weak	likeability	n/a	n/a
659.727	5.399	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
665.192	1.251	rating	21.84	Moderate	likeability	n/a	n/a
665.858	0.584	rating_mouse_trajectory	21.84	Moderate	likeability	n/a	n/a
670.21	3.139	cue	n/a	n/a	mentalizing	danger	n/a
673.349	6.12	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
679.53	2.906	rating	8.1	Weak	mentalizing	danger	n/a
681.23	1.206	rating_mouse_trajectory	8.1	Weak	mentalizing	danger	n/a
684.605	5.4	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
690.068	1.368	rating	0.25	Barely detectable	mentalizing	danger	n/a
690.834	0.602	rating_mouse_trajectory	0.25	Barely detectable	mentalizing	danger	n/a
695.176	5.327	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
700.571	1.117	rating	0.0	No sensation	mentalizing	danger	n/a
701.121	0.567	rating_mouse_trajectory	0.0	No sensation	mentalizing	danger	n/a
705.607	3.12	cue	n/a	n/a	similarity	n/a	n/a
708.726	5.3	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
714.076	2.193	rating	90.25	Very strong	similarity	n/a	n/a
714.51	1.759	rating_mouse_trajectory	90.25	Very strong	similarity	n/a	n/a
719.16	6.193	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
725.414	2.105	rating	66.71	Very strong	similarity	n/a	n/a
726.697	0.822	rating_mouse_trajectory	66.71	Very strong	similarity	n/a	n/a
730.483	5.802	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
736.351	0.951	rating	160.8	Strongest possible	similarity	n/a	n/a
736.701	0.601	rating_mouse_trajectory	160.8	Strongest possible	similarity	n/a	n/a
