onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.841	1.336	face	n/a	intensity	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
5.177	1.567	rating	0.3285	intensity	surprise	male	WC	old	n/a
5.944	0.8	rating_mouse_trajectory	0.3285	intensity	surprise	male	WC	old	n/a
7.18	1.315	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
8.495	0.583	rating	0.6703	intensity	happy	male	EA	old	n/a
8.729	0.35	rating_mouse_trajectory	0.6703	intensity	happy	male	EA	old	n/a
10.434	1.312	face	n/a	intensity	anger	male	EA	old	task-faces/5Anger_Model3_2Male_2EA_2Old.mp4
11.747	1.333	rating	0.6703	intensity	anger	male	EA	old	n/a
12.047	1.033	rating_mouse_trajectory	0.6703	intensity	anger	male	EA	old	n/a
14.678	1.32	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
15.998	1.067	rating	0.4195	intensity	happy	female	EA	old	n/a
16.315	0.75	rating_mouse_trajectory	0.4195	intensity	happy	female	EA	old	n/a
17.937	2.063	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
20.0	0.983	rating	0.5732	intensity	pain	male	WC	old	n/a
20.333	0.65	rating_mouse_trajectory	0.5732	intensity	pain	male	WC	old	n/a
25.945	1.324	face	n/a	intensity	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
27.269	1.683	rating	0.3426	intensity	happy	female	EA	young	n/a
28.069	0.883	rating_mouse_trajectory	0.3426	intensity	happy	female	EA	young	n/a
29.195	1.31	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
30.504	1.083	rating	0.2557	intensity	sad	male	WC	young	n/a
31.021	0.567	rating_mouse_trajectory	0.2557	intensity	sad	male	WC	young	n/a
32.408	1.314	face	n/a	intensity	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
33.722	n/a	rating	n/a	intensity	sad	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	sad	female	WC	young	n/a
35.626	1.314	face	n/a	intensity	disgust	male	EA	old	task-faces/4Disgust_Model4_2Male_2EA_2Old.mp4
36.94	0.817	rating	0.6137	intensity	disgust	male	EA	old	n/a
36.99	0.767	rating_mouse_trajectory	0.6137	intensity	disgust	male	EA	old	n/a
38.862	1.313	face	n/a	intensity	sad	male	EA	young	task-faces/6Sad_Model4_2Male_2EA_1Young.mp4
40.175	1.85	rating	0.0433	intensity	sad	male	EA	young	n/a
40.608	1.417	rating_mouse_trajectory	0.0433	intensity	sad	male	EA	young	n/a
44.096	1.315	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
45.41	0.883	rating	0.6683	intensity	anger	male	EA	young	n/a
45.46	0.833	rating_mouse_trajectory	0.6683	intensity	anger	male	EA	young	n/a
48.335	1.311	face	n/a	intensity	surprise	female	WC	young	task-faces/2Surprise_Model2_1Female_1WC_1Young.mp4
49.645	n/a	rating	n/a	intensity	surprise	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	surprise	female	WC	young	n/a
53.563	2.034	face	n/a	intensity	pleasure	female	African	young	task-faces/8Pleasure_Model5_1Female_3African_1Young.mp4
55.598	1.433	rating	0.1667	intensity	pleasure	female	African	young	n/a
56.081	0.95	rating_mouse_trajectory	0.1667	intensity	pleasure	female	African	young	n/a
58.513	1.303	face	n/a	intensity	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.816	1.85	rating	0.4438	intensity	sad	female	African	old	n/a
61.483	0.183	rating_mouse_trajectory	0.4438	intensity	sad	female	African	old	n/a
62.739	1.312	face	n/a	intensity	surprise	male	EA	old	task-faces/2Surprise_Model1_2Male_2EA_2Old.mp4
64.051	1.033	rating	0.5651	intensity	surprise	male	EA	old	n/a
64.401	0.683	rating_mouse_trajectory	0.5651	intensity	surprise	male	EA	old	n/a
66.98	1.306	face	n/a	intensity	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
68.286	0.567	rating	0.733	intensity	anger	male	WC	young	n/a
68.503	0.35	rating_mouse_trajectory	0.733	intensity	anger	male	WC	young	n/a
71.213	1.308	face	n/a	intensity	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
72.521	1.467	rating	0.5591	intensity	happy	male	WC	old	n/a
73.404	0.583	rating_mouse_trajectory	0.5591	intensity	happy	male	WC	old	n/a
75.447	1.309	face	n/a	intensity	happy	female	African	young	task-faces/1Happy_Model4_1Female_3African_1Young.mp4
76.756	1.6	rating	0.6137	intensity	happy	female	African	young	n/a
77.939	0.417	rating_mouse_trajectory	0.6137	intensity	happy	female	African	young	n/a
81.68	1.312	face	n/a	intensity	fear	male	African	young	task-faces/3Fear_Model1_2Male_3African_1Young.mp4
82.992	1.483	rating	0.0384	intensity	fear	male	African	young	n/a
83.292	1.183	rating_mouse_trajectory	0.0384	intensity	fear	male	African	young	n/a
