onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.861	1.342	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.203	1.75	rating	0.1788	sex	surprise	female	African	old	n/a
6.153	0.8	rating_mouse_trajectory	0.1788	sex	surprise	female	African	old	n/a
7.227	1.327	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.554	0.917	rating	0.4013	sex	disgust	male	EA	young	n/a
9.254	0.217	rating_mouse_trajectory	0.4013	sex	disgust	male	EA	young	n/a
10.499	1.307	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
11.806	1.233	rating	0.3811	sex	sad	female	WC	young	n/a
12.339	0.7	rating_mouse_trajectory	0.3811	sex	sad	female	WC	young	n/a
14.746	2.045	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.791	1.383	rating	0.3325	sex	pleasure	male	EA	old	n/a
17.141	1.033	rating_mouse_trajectory	0.3325	sex	pleasure	male	EA	old	n/a
18.715	2.061	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
20.776	1.7	rating	0.3952	sex	pain	male	EA	young	n/a
21.242	1.233	rating_mouse_trajectory	0.3952	sex	pain	male	EA	young	n/a
26.716	2.062	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
28.779	1.717	rating	0.2031	sex	pleasure	female	African	young	n/a
28.845	1.65	rating_mouse_trajectory	0.2031	sex	pleasure	female	African	young	n/a
30.698	1.332	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
32.03	1.267	rating	0.5672	sex	surprise	female	EA	young	n/a
32.646	0.65	rating_mouse_trajectory	0.5672	sex	surprise	female	EA	young	n/a
33.948	1.317	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
35.264	0.85	rating	0.1808	sex	disgust	female	African	old	n/a
35.631	0.483	rating_mouse_trajectory	0.1808	sex	disgust	female	African	old	n/a
37.187	1.312	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
38.499	0.833	rating	0.4984	sex	fear	female	African	young	n/a
39.332	0.0	rating_mouse_trajectory	0.4984	sex	fear	female	African	young	n/a
40.414	2.053	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
42.467	1.567	rating	0.3993	sex	pain	female	EA	old	n/a
42.517	1.517	rating_mouse_trajectory	0.3993	sex	pain	female	EA	old	n/a
46.382	1.321	face	n/a	sex	fear	female	WC	young	task-faces/3Fear_Model5_1Female_1WC_1Young.mp4
47.702	1.783	rating	0.6561	sex	fear	female	WC	young	n/a
48.002	1.483	rating_mouse_trajectory	0.6561	sex	fear	female	WC	young	n/a
50.632	1.305	face	n/a	sex	happy	female	EA	young	task-faces/1Happy_Model5_1Female_2EA_1Young.mp4
51.937	1.683	rating	0.6015	sex	happy	female	EA	young	n/a
52.537	1.083	rating_mouse_trajectory	0.6015	sex	happy	female	EA	young	n/a
55.866	2.057	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
57.923	1.3	rating	0.2314	sex	pain	female	African	old	n/a
57.973	1.25	rating_mouse_trajectory	0.2314	sex	pain	female	African	old	n/a
60.847	1.311	face	n/a	sex	disgust	female	African	young	task-faces/4Disgust_Model5_1Female_3African_1Young.mp4
62.158	0.867	rating	0.2314	sex	disgust	female	African	young	n/a
62.558	0.467	rating_mouse_trajectory	0.2314	sex	disgust	female	African	young	n/a
65.065	1.311	face	n/a	sex	surprise	male	WC	old	task-faces/2Surprise_Model2_2Male_1WC_2Old.mp4
66.376	1.617	rating	0.1444	sex	surprise	male	WC	old	n/a
66.843	1.15	rating_mouse_trajectory	0.1444	sex	surprise	male	WC	old	n/a
69.282	1.312	face	n/a	sex	sad	female	African	old	task-faces/6Sad_Model1_1Female_3African_2Old.mp4
70.594	1.7	rating	0.2375	sex	sad	female	African	old	n/a
70.994	1.3	rating_mouse_trajectory	0.2375	sex	sad	female	African	old	n/a
73.516	2.047	face	n/a	sex	pleasure	female	WC	old	task-faces/8Pleasure_Model3_1Female_1WC_2Old.mp4
75.563	1.75	rating	0.2941	sex	pleasure	female	WC	old	n/a
76.079	1.233	rating_mouse_trajectory	0.2941	sex	pleasure	female	WC	old	n/a
78.482	1.316	face	n/a	sex	surprise	male	African	old	task-faces/2Surprise_Model2_2Male_3African_2Old.mp4
79.798	1.467	rating	0.2193	sex	surprise	male	African	old	n/a
80.031	1.233	rating_mouse_trajectory	0.2193	sex	surprise	male	African	old	n/a
84.715	1.318	face	n/a	sex	disgust	male	EA	old	task-faces/4Disgust_Model2_2Male_2EA_2Old.mp4
86.033	0.583	rating	0.6744	sex	disgust	male	EA	old	n/a
86.317	0.3	rating_mouse_trajectory	0.6744	sex	disgust	male	EA	old	n/a
87.948	1.303	face	n/a	sex	happy	female	African	young	task-faces/1Happy_Model3_1Female_3African_1Young.mp4
89.251	0.817	rating	0.3285	sex	happy	female	African	young	n/a
89.851	0.217	rating_mouse_trajectory	0.3285	sex	happy	female	African	young	n/a
