onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.813	3.108	cue	n/a	n/a	likeability	n/a	n/a
5.92	5.396	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
11.399	2.635	rating	31.83	Strong	likeability	n/a	n/a
12.466	1.568	rating_mouse_trajectory	31.83	Strong	likeability	n/a	n/a
16.513	5.009	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
21.586	2.77	rating	28.21	Moderate	likeability	n/a	n/a
22.07	2.286	rating_mouse_trajectory	28.21	Moderate	likeability	n/a	n/a
26.688	5.319	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
32.074	2.318	rating	9.04	Weak	likeability	n/a	n/a
32.54	1.851	rating_mouse_trajectory	9.04	Weak	likeability	n/a	n/a
37.092	3.121	cue	n/a	n/a	similarity	n/a	n/a
40.213	5.399	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
45.679	3.368	rating	13.41	Moderate	similarity	n/a	n/a
46.445	2.602	rating_mouse_trajectory	13.41	Moderate	similarity	n/a	n/a
50.776	5.196	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
56.049	2.39	rating	13.2	Moderate	similarity	n/a	n/a
56.566	1.873	rating_mouse_trajectory	13.2	Moderate	similarity	n/a	n/a
61.139	5.565	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
66.77	4.987	rating	18.67	Moderate	similarity	n/a	n/a
67.703	4.053	rating_mouse_trajectory	18.67	Moderate	similarity	n/a	n/a
72.305	3.125	cue	n/a	n/a	mentalizing	enjoy	n/a
75.431	5.228	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
80.725	4.368	rating	67.61	Very-strong	mentalizing	enjoy	n/a
81.908	3.185	rating_mouse_trajectory	67.61	Very-strong	mentalizing	enjoy	n/a
85.791	5.505	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
91.362	2.768	rating	0.0	No-sensation	mentalizing	enjoy	n/a
91.879	2.251	rating_mouse_trajectory	0.0	No-sensation	mentalizing	enjoy	n/a
96.471	5.562	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
102.1	3.539	rating	44.64	Strong	mentalizing	enjoy	n/a
102.883	2.756	rating_mouse_trajectory	44.64	Strong	mentalizing	enjoy	n/a
107.135	3.139	cue	n/a	n/a	similarity	n/a	n/a
110.273	6.849	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
117.189	4.552	rating	9.42	Weak	similarity	n/a	n/a
117.805	3.935	rating_mouse_trajectory	9.42	Weak	similarity	n/a	n/a
122.391	5.115	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
127.576	2.451	rating	9.46	Weak	similarity	n/a	n/a
128.209	1.818	rating_mouse_trajectory	9.46	Weak	similarity	n/a	n/a
132.719	6.671	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
139.447	3.159	rating	11.08	Moderate	similarity	n/a	n/a
140.93	1.676	rating_mouse_trajectory	11.08	Moderate	similarity	n/a	n/a
144.482	3.134	cue	n/a	n/a	mentalizing	tired	n/a
147.616	6.356	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
154.036	4.85	rating	71.57	Very-strong	mentalizing	tired	n/a
155.436	3.45	rating_mouse_trajectory	71.57	Very-strong	mentalizing	tired	n/a
