onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
5.83	10.393	narrative_presentation	n/a	n/a	Supplication	hospital	Text	task-narratives/Narrative1Situation1.txt
16.223	2.983	rating_feeling	955	465	Supplication	hospital	Text	n/a
17.723	1.483	feeling_mouse_trajectory	955	465	Supplication	hospital	Text	n/a
20.258	2.767	rating_expectation	1039	478	Supplication	hospital	Text	n/a
21.408	1.617	expectation_mouse_trajectory	1039	478	Supplication	hospital	Text	n/a
26.321	14.409	narrative_presentation	n/a	n/a	Madness	hospital	Text	task-narratives/Narrative1Situation2.txt
40.73	2.267	rating_feeling	740	528	Madness	hospital	Text	n/a
41.363	1.633	feeling_mouse_trajectory	740	528	Madness	hospital	Text	n/a
44.747	1.583	rating_expectation	722	546	Madness	hospital	Text	n/a
45.497	0.833	expectation_mouse_trajectory	722	546	Madness	hospital	Text	n/a
49.83	20.778	narrative_presentation	n/a	n/a	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
70.608	1.217	rating_feeling	808	541	Murderous adultury	hospital	Text	n/a
71.224	0.6	feeling_mouse_trajectory	808	541	Murderous adultury	hospital	Text	n/a
74.624	2.45	rating_expectation	800	532	Murderous adultury	hospital	Text	n/a
75.008	2.067	expectation_mouse_trajectory	800	532	Murderous adultury	hospital	Text	n/a
81.708	18.426	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Text	task-narratives/Narrative1Situation4.txt
100.135	1.7	rating_feeling	751	523	Recovery of a lost one	town	Text	n/a
100.935	0.9	feeling_mouse_trajectory	751	523	Recovery of a lost one	town	Text	n/a
104.157	2.8	rating_expectation	836	494	Recovery of a lost one	town	Text	n/a
104.807	2.15	expectation_mouse_trajectory	836	494	Recovery of a lost one	town	Text	n/a
111.219	11.057	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
122.277	3.4	rating_feeling	888	555	Slaying of kin unrecognized	town	Text	n/a
123.243	2.433	feeling_mouse_trajectory	888	555	Slaying of kin unrecognized	town	Text	n/a
126.294	1.783	rating_expectation	1074	494	Slaying of kin unrecognized	town	Text	n/a
126.96	1.117	expectation_mouse_trajectory	1074	494	Slaying of kin unrecognized	town	Text	n/a
131.36	25.131	narrative_presentation	n/a	n/a	An enemy loved	town	Text	task-narratives/Narrative1Situation6.txt
156.491	2.267	rating_feeling	879	476	An enemy loved	town	Text	n/a
157.775	0.983	feeling_mouse_trajectory	879	476	An enemy loved	town	Text	n/a
160.507	0.967	rating_expectation	797	534	An enemy loved	town	Text	n/a
161.057	0.417	expectation_mouse_trajectory	797	534	An enemy loved	town	Text	n/a
167.574	22.111	narrative_presentation	n/a	n/a	Fatal imprudence	prison	Text	task-narratives/Narrative1Situation7.txt
189.685	1.717	rating_feeling	720	546	Fatal imprudence	prison	Text	n/a
190.635	0.767	feeling_mouse_trajectory	720	546	Fatal imprudence	prison	Text	n/a
193.706	1.233	rating_expectation	788	533	Fatal imprudence	prison	Text	n/a
194.723	0.217	expectation_mouse_trajectory	788	533	Fatal imprudence	prison	Text	n/a
198.785	12.391	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative1Situation8.txt
211.176	1.283	rating_feeling	852	528	Discovery of dishonour of loved one	prison	Text	n/a
212.243	0.217	feeling_mouse_trajectory	852	528	Discovery of dishonour of loved one	prison	Text	n/a
215.194	2.5	rating_expectation	1037	464	Discovery of dishonour of loved one	prison	Text	n/a
215.76	1.933	expectation_mouse_trajectory	1037	464	Discovery of dishonour of loved one	prison	Text	n/a
227.263	29.481	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
256.744	1.733	rating_feeling	666	438	Abduction	prison	Text	n/a
257.427	1.05	feeling_mouse_trajectory	666	438	Abduction	prison	Text	n/a
260.76	1.2	rating_expectation	653	453	Abduction	prison	Text	n/a
261.21	0.75	expectation_mouse_trajectory	653	453	Abduction	prison	Text	n/a
273.83	22.111	narrative_presentation	n/a	n/a	An enemy loved	forest	Text	task-narratives/Narrative2Situation1.txt
295.941	3.75	rating_feeling	949	469	An enemy loved	forest	Text	n/a
297.058	2.633	feeling_mouse_trajectory	949	469	An enemy loved	forest	Text	n/a
299.959	2.567	rating_expectation	781	562	An enemy loved	forest	Text	n/a
300.709	1.817	expectation_mouse_trajectory	781	562	An enemy loved	forest	Text	n/a
306.025	36.183	narrative_presentation	n/a	n/a	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
342.208	1.25	rating_feeling	774	535	Enmity of kin	forest	Text	n/a
343.175	0.283	feeling_mouse_trajectory	774	535	Enmity of kin	forest	Text	n/a
346.226	1.767	rating_expectation	954	446	Enmity of kin	forest	Text	n/a
347.309	0.683	expectation_mouse_trajectory	954	446	Enmity of kin	forest	Text	n/a
354.293	9.373	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	forest	Text	task-narratives/Narrative2Situation3.txt
363.666	1.283	rating_feeling	822	499	Necessity of sacrificing loved ones	forest	Text	n/a
364.65	0.3	feeling_mouse_trajectory	822	499	Necessity of sacrificing loved ones	forest	Text	n/a
367.69	1.283	rating_expectation	784	523	Necessity of sacrificing loved ones	forest	Text	n/a
368.056	0.917	expectation_mouse_trajectory	784	523	Necessity of sacrificing loved ones	forest	Text	n/a
374.784	18.427	narrative_presentation	n/a	n/a	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
393.211	1.683	rating_feeling	724	524	Murderous adultury	town	Text	n/a
394.078	0.817	feeling_mouse_trajectory	724	524	Murderous adultury	town	Text	n/a
397.228	1.183	rating_expectation	768	536	Murderous adultury	town	Text	n/a
398.145	0.267	expectation_mouse_trajectory	768	536	Murderous adultury	town	Text	n/a
404.295	16.746	narrative_presentation	n/a	n/a	Daring Enterprise	town	Text	task-narratives/Narrative2Situation5.txt
421.042	1.317	rating_feeling	740	508	Daring Enterprise	town	Text	n/a
421.942	0.417	feeling_mouse_trajectory	740	508	Daring Enterprise	town	Text	n/a
425.057	2.6	rating_expectation	744	562	Daring Enterprise	town	Text	n/a
425.94	1.717	expectation_mouse_trajectory	744	562	Daring Enterprise	town	Text	n/a
431.122	5.689	narrative_presentation	n/a	n/a	Ambition	town	Text	task-narratives/Narrative2Situation6.txt
436.811	1.317	rating_feeling	766	568	Ambition	town	Text	n/a
437.661	0.467	feeling_mouse_trajectory	766	568	Ambition	town	Text	n/a
440.828	1.283	rating_expectation	718	552	Ambition	town	Text	n/a
441.561	0.55	expectation_mouse_trajectory	718	552	Ambition	town	Text	n/a
445.894	19.097	narrative_presentation	n/a	n/a	Mistaken jealousy	hospital	Text	task-narratives/Narrative2Situation7.txt
464.991	3.133	rating_feeling	1017	522	Mistaken jealousy	hospital	Text	n/a
465.758	2.367	feeling_mouse_trajectory	1017	522	Mistaken jealousy	hospital	Text	n/a
469.006	2.117	rating_expectation	779	525	Mistaken jealousy	hospital	Text	n/a
469.973	1.15	expectation_mouse_trajectory	779	525	Mistaken jealousy	hospital	Text	n/a
476.072	18.093	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative2Situation8.txt
494.166	2.933	rating_feeling	1042	543	Discovery of dishonour of loved one	hospital	Text	n/a
495.666	1.433	feeling_mouse_trajectory	1042	543	Discovery of dishonour of loved one	hospital	Text	n/a
498.19	2.35	rating_expectation	1088	543	Discovery of dishonour of loved one	hospital	Text	n/a
499.023	1.517	expectation_mouse_trajectory	1088	543	Discovery of dishonour of loved one	hospital	Text	n/a
505.283	15.409	narrative_presentation	n/a	n/a	Self-sacrifice for an ideal	hospital	Text	task-narratives/Narrative2Situation9.txt
520.692	2.15	rating_feeling	1187	492	Self-sacrifice for an ideal	hospital	Text	n/a
521.725	1.117	feeling_mouse_trajectory	1187	492	Self-sacrifice for an ideal	hospital	Text	n/a
524.709	1.933	rating_expectation	1145	508	Self-sacrifice for an ideal	hospital	Text	n/a
525.692	0.95	expectation_mouse_trajectory	1145	508	Self-sacrifice for an ideal	hospital	Text	n/a
