onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file	trial_index
0.067	2.051	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a	1
5.028	1.12	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_759.jpg	1
6.462	0.903	tomspunt	smiling?	how_face	no	no	correct	task-fractional/runtype-tomspunt/F_412.jpg	2
7.679	0.852	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_593.jpg	3
8.846	0.852	tomspunt	smiling?	how_face	no	no	correct	task-fractional/runtype-tomspunt/F_712.jpg	4
10.013	0.793	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_695.jpg	5
11.114	0.026	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_139.jpg	6
11.447	0.775	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_083.jpg	7
12.531	0.825	tomspunt	smiling?	how_face	no	no	correct	task-fractional/runtype-tomspunt/F_758.jpg	8
19.124	2.101	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	9
24.135	0.904	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_593.jpg	9
25.352	1.153	tomspunt	admiring?	why_face	yes	no	incorrect	task-fractional/runtype-tomspunt/F_129.jpg	10
26.819	0.769	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_759.jpg	11
27.903	1.252	tomspunt	admiring?	why_face	yes	no	incorrect	task-fractional/runtype-tomspunt/F_692.jpg	12
29.47	0.935	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_779.jpg	13
30.721	1.019	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_590.jpg	14
32.055	0.902	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_648.jpg	15
33.272	0.835	tomspunt	admiring?	why_face	no	no	correct	task-fractional/runtype-tomspunt/F_110.jpg	16
38.181	2.084	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	17
43.176	0.901	tomspunt	competing?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_261.jpg	17
44.393	1.235	tomspunt	competing?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_170.jpg	18
45.943	0.901	tomspunt	competing?	why_hand	no	no	correct	task-fractional/runtype-tomspunt/H_483.jpg	19
47.16	0.819	tomspunt	competing?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_132.jpg	20
48.294	1.118	tomspunt	competing?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_136.jpg	21
49.728	0.785	tomspunt	competing?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_003.jpg	22
50.828	0.977	tomspunt	competing?	why_hand	no	no	correct	task-fractional/runtype-tomspunt/H_126.jpg	23
52.112	1.376	tomspunt	competing?	why_hand	no	no	correct	task-fractional/runtype-tomspunt/H_502.jpg	24
60.656	2.101	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	25
65.667	1.238	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_003.jpg	25
67.218	1.688	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_364.jpg	26
69.219	1.054	tomspunt	reaching?	how_hand	no	no	correct	task-fractional/runtype-tomspunt/H_532.jpg	27
70.586	0.987	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_006.jpg	28
71.886	0.92	tomspunt	reaching?	how_hand	no	no	correct	task-fractional/runtype-tomspunt/H_438.jpg	29
73.12	0.802	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_007.jpg	30
74.237	1.035	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_474.jpg	31
75.588	1.185	tomspunt	reaching?	how_hand	no	no	correct	task-fractional/runtype-tomspunt/H_132.jpg	32
79.764	2.101	tomspunt	open-mouth?	block_question_presentation	n/a	n/a	n/a	n/a	33
84.774	0.748	tomspunt	open-mouth?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_403.jpg	33
85.825	0.685	tomspunt	open-mouth?	how_face	no	no	correct	task-fractional/runtype-tomspunt/F_648.jpg	34
86.825	0.722	tomspunt	open-mouth?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_776.jpg	35
87.859	0.719	tomspunt	open-mouth?	how_face	no	no	correct	task-fractional/runtype-tomspunt/F_584.jpg	36
88.893	0.635	tomspunt	open-mouth?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_844.jpg	37
89.843	0.963	tomspunt	open-mouth?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_692.jpg	38
91.11	0.852	tomspunt	open-mouth?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_086.jpg	39
92.277	0.752	tomspunt	open-mouth?	how_face	no	no	correct	task-fractional/runtype-tomspunt/F_544.jpg	40
101.238	2.101	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a	41
106.249	1.641	tomspunt	argument?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_403.jpg	41
108.2	0.956	tomspunt	argument?	why_face	no	no	correct	task-fractional/runtype-tomspunt/F_844.jpg	42
109.467	1.106	tomspunt	argument?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_712.jpg	43
110.884	0.855	tomspunt	argument?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_758.jpg	44
112.051	0.819	tomspunt	argument?	why_face	no	no	correct	task-fractional/runtype-tomspunt/F_433.jpg	45
113.185	0.752	tomspunt	argument?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_716.jpg	46
114.252	1.003	tomspunt	argument?	why_face	no	no	correct	task-fractional/runtype-tomspunt/F_139.jpg	47
115.569	0.953	tomspunt	argument?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_743.jpg	48
123.73	2.101	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a	49
128.741	1.986	tomspunt	helping?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_024.jpg	49
130.775	0.018	tomspunt	helping?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_349.jpg	50
131.108	0.735	tomspunt	helping?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_077.jpg	51
132.159	1.113	tomspunt	helping?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_474.jpg	52
133.576	0.989	tomspunt	helping?	why_hand	no	no	correct	task-fractional/runtype-tomspunt/H_091.jpg	53
134.876	1.202	tomspunt	helping?	why_hand	no	no	correct	task-fractional/runtype-tomspunt/H_159.jpg	54
136.394	1.219	tomspunt	helping?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_111.jpg	55
137.928	1.252	tomspunt	helping?	why_hand	no	no	correct	task-fractional/runtype-tomspunt/H_012.jpg	56
141.253	2.101	tomspunt	both-hands?	block_question_presentation	n/a	n/a	n/a	n/a	57
146.264	0.942	tomspunt	both-hands?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_111.jpg	57
147.514	0.774	tomspunt	both-hands?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_027.jpg	58
148.598	0.802	tomspunt	both-hands?	how_hand	no	no	correct	task-fractional/runtype-tomspunt/H_091.jpg	59
149.715	0.84	tomspunt	both-hands?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_167.jpg	60
150.866	0.99	tomspunt	both-hands?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_581.jpg	61
