onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file	trial_index
0.078	2.034	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a	0
5.022	1.102	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg	0
6.439	0.853	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg	1
7.606	0.868	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg	2
8.79	0.728	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg	3
9.824	0.73	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg	4
10.857	0.735	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg	5
11.908	0.676	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg	6
12.891	0.735	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg	7
19.118	2.101	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	8
24.129	1.022	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg	8
25.463	1.055	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg	9
26.83	0.721	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg	10
27.864	0.938	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg	11
29.114	0.72	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg	12
30.148	0.853	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg	13
31.315	0.803	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg	14
32.432	0.885	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg	15
38.175	2.101	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	16
43.186	0.819	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg	16
44.32	0.719	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg	17
45.354	0.814	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg	18
46.471	0.552	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg	19
47.338	1.052	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	20
