onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.826	1.37	face	n/a	age	surprise	female	WC	old	task-faces/2Surprise_Model1_1Female_1WC_2Old.mp4
5.196	1.687	rating	0.644	age	surprise	female	WC	old	n/a
6.013	0.87	rating_mouse_trajectory	0.644	age	surprise	female	WC	old	n/a
7.255	1.309	face	n/a	age	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
8.564	0.885	rating	0.2739	age	surprise	male	WC	young	n/a
8.997	0.452	rating_mouse_trajectory	0.2739	age	surprise	male	WC	young	n/a
10.504	1.311	face	n/a	age	sad	male	EA	old	task-faces/6Sad_Model3_2Male_2EA_2Old.mp4
11.815	0.985	rating	0.7654	age	sad	male	EA	old	n/a
12.332	0.468	rating_mouse_trajectory	0.7654	age	sad	male	EA	old	n/a
14.757	2.043	face	n/a	age	pleasure	male	WC	young	task-faces/8Pleasure_Model2_2Male_1WC_1Young.mp4
16.8	0.718	rating	0.6177	age	pleasure	male	WC	young	n/a
17.134	0.385	rating_mouse_trajectory	0.6177	age	pleasure	male	WC	young	n/a
18.741	1.311	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model2_1Female_2EA_2Old.mp4
20.051	0.901	rating	0.5409	age	happy	female	EA	old	n/a
20.568	0.385	rating_mouse_trajectory	0.5409	age	happy	female	EA	old	n/a
26.005	1.316	face	n/a	age	sad	female	EA	old	task-faces/6Sad_Model2_1Female_2EA_2Old.mp4
27.321	1.094	rating	0.466	age	sad	female	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	sad	female	EA	old	n/a
29.227	1.312	face	n/a	age	sad	female	WC	old	task-faces/6Sad_Model3_1Female_1WC_2Old.mp4
30.539	0.835	rating	0.6076	age	sad	female	WC	old	n/a
30.989	0.385	rating_mouse_trajectory	0.6076	age	sad	female	WC	old	n/a
32.444	2.046	face	n/a	age	pleasure	male	WC	old	task-faces/8Pleasure_Model1_2Male_1WC_2Old.mp4
34.49	0.741	rating	0.5186	age	pleasure	male	WC	old	n/a
34.807	0.425	rating_mouse_trajectory	0.5186	age	pleasure	male	WC	old	n/a
36.413	2.046	face	n/a	age	pleasure	male	African	old	task-faces/8Pleasure_Model5_2Male_3African_2Old.mp4
38.458	0.857	rating	0.733	age	pleasure	male	African	old	n/a
38.692	0.623	rating_mouse_trajectory	0.733	age	pleasure	male	African	old	n/a
40.386	2.041	face	n/a	age	pain	female	WC	young	task-faces/7Pain_Model3_1Female_1WC_1Young.mp4
42.426	1.222	rating	0.3993	age	pain	female	WC	young	n/a
42.843	0.805	rating_mouse_trajectory	0.3993	age	pain	female	WC	young	n/a
46.351	1.311	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model4_1Female_3African_2Old.mp4
47.662	1.22	rating	0.468	age	fear	female	African	old	n/a
48.378	0.503	rating_mouse_trajectory	0.468	age	fear	female	African	old	n/a
50.585	2.045	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
52.63	1.468	rating	0.5752	age	pain	male	WC	old	n/a
53.564	0.535	rating_mouse_trajectory	0.5752	age	pain	male	WC	old	n/a
56.536	1.313	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model5_2Male_3African_1Young.mp4
57.849	1.533	rating	0.288	age	sad	male	African	young	n/a
59.266	0.117	rating_mouse_trajectory	0.288	age	sad	male	African	young	n/a
60.772	1.312	face	n/a	age	fear	male	African	young	task-faces/3Fear_Model3_2Male_3African_1Young.mp4
62.084	0.935	rating	0.3062	age	fear	male	African	young	n/a
62.55	0.468	rating_mouse_trajectory	0.3062	age	fear	male	African	young	n/a
65.003	1.315	face	n/a	age	happy	female	WC	old	task-faces/1Happy_Model3_1Female_1WC_2Old.mp4
66.319	1.685	rating	0.3588	age	happy	female	WC	old	n/a
67.019	0.985	rating_mouse_trajectory	0.3588	age	happy	female	WC	old	n/a
69.237	1.317	face	n/a	age	surprise	male	EA	old	task-faces/2Surprise_Model5_2Male_2EA_2Old.mp4
70.554	0.885	rating	0.5692	age	surprise	male	EA	old	n/a
71.037	0.402	rating_mouse_trajectory	0.5692	age	surprise	male	EA	old	n/a
73.461	1.311	face	n/a	age	surprise	female	EA	young	task-faces/2Surprise_Model2_1Female_2EA_1Young.mp4
74.772	0.876	rating	0.1667	age	surprise	female	EA	young	n/a
75.155	0.493	rating_mouse_trajectory	0.1667	age	surprise	female	EA	young	n/a
77.678	1.312	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
78.99	0.958	rating	0.553	age	anger	female	African	old	n/a
79.407	0.541	rating_mouse_trajectory	0.553	age	anger	female	African	old	n/a
83.914	1.312	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model3_2Male_1WC_1Young.mp4
85.226	1.256	rating	0.5388	age	anger	male	WC	young	n/a
85.959	0.522	rating_mouse_trajectory	0.5388	age	anger	male	WC	young	n/a
87.148	1.312	face	n/a	age	fear	male	WC	old	task-faces/3Fear_Model2_2Male_1WC_2Old.mp4
