onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
4.827	25.979	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Audio	task-narratives/Narrative6Situation1.mp3
30.806	1.651	rating_feeling	810	583	Recovery of a lost one	town	Audio	n/a
31.173	1.284	feeling_mouse_trajectory	810	583	Recovery of a lost one	town	Audio	n/a
34.834	3.952	rating_expectation	1047	540	Recovery of a lost one	town	Audio	n/a
36.134	2.652	expectation_mouse_trajectory	1047	540	Recovery of a lost one	town	Audio	n/a
41.887	27.965	narrative_presentation	n/a	n/a	The enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
69.853	2.735	rating_feeling	1047	571	The enigma	town	Audio	n/a
70.836	1.751	feeling_mouse_trajectory	1047	571	The enigma	town	Audio	n/a
73.88	1.968	rating_expectation	1153	609	The enigma	town	Audio	n/a
75.047	0.801	expectation_mouse_trajectory	1153	609	The enigma	town	Audio	n/a
82.937	11.982	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
94.919	3.191	rating_feeling	1039	530	Revolt	town	Audio	n/a
95.752	2.357	feeling_mouse_trajectory	1039	530	Revolt	town	Audio	n/a
98.945	1.822	rating_expectation	1139	622	Revolt	town	Audio	n/a
99.745	1.022	expectation_mouse_trajectory	1139	622	Revolt	town	Audio	n/a
105.028	11.975	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
117.003	2.051	rating_feeling	719	534	Loss of loved one	swamp	Audio	n/a
117.336	1.718	feeling_mouse_trajectory	719	534	Loss of loved one	swamp	Audio	n/a
121.031	1.868	rating_expectation	748	514	Loss of loved one	swamp	Audio	n/a
121.681	1.218	expectation_mouse_trajectory	748	514	Loss of loved one	swamp	Audio	n/a
127.086	7.31	narrative_presentation	n/a	n/a	An enemy loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
134.395	2.834	rating_feeling	625	532	An enemy loved	swamp	Audio	n/a
134.645	2.584	feeling_mouse_trajectory	625	532	An enemy loved	swamp	Audio	n/a
138.428	2.174	rating_expectation	751	485	An enemy loved	swamp	Audio	n/a
138.878	1.724	expectation_mouse_trajectory	751	485	An enemy loved	swamp	Audio	n/a
144.509	10.814	narrative_presentation	n/a	n/a	Daring Enterprise	swamp	Audio	task-narratives/Narrative6Situation6.mp3
155.323	1.851	rating_feeling	657	421	Daring Enterprise	swamp	Audio	n/a
155.723	1.451	feeling_mouse_trajectory	657	421	Daring Enterprise	swamp	Audio	n/a
159.346	1.984	rating_expectation	632	407	Daring Enterprise	swamp	Audio	n/a
159.946	1.384	expectation_mouse_trajectory	632	407	Daring Enterprise	swamp	Audio	n/a
168.402	23.281	narrative_presentation	n/a	n/a	Self-sacrifice for kin	city	Audio	task-narratives/Narrative6Situation7.mp3
191.683	1.821	rating_feeling	811	545	Self-sacrifice for kin	city	Audio	n/a
192.333	1.171	feeling_mouse_trajectory	811	545	Self-sacrifice for kin	city	Audio	n/a
195.712	2.853	rating_expectation	690	483	Self-sacrifice for kin	city	Audio	n/a
196.478	2.086	expectation_mouse_trajectory	690	483	Self-sacrifice for kin	city	Audio	n/a
204.765	5.275	narrative_presentation	n/a	n/a	Falling prey to misfortune	city	Audio	task-narratives/Narrative6Situation8.mp3
210.04	3.018	rating_feeling	664	442	Falling prey to misfortune	city	Audio	n/a
210.49	2.568	feeling_mouse_trajectory	664	442	Falling prey to misfortune	city	Audio	n/a
214.066	2.518	rating_expectation	720	478	Falling prey to misfortune	city	Audio	n/a
214.882	1.701	expectation_mouse_trajectory	720	478	Falling prey to misfortune	city	Audio	n/a
222.121	9.328	narrative_presentation	n/a	n/a	Madness	city	Audio	task-narratives/Narrative6Situation9.mp3
231.449	2.606	rating_feeling	577	387	Madness	city	Audio	n/a
231.882	2.173	feeling_mouse_trajectory	577	387	Madness	city	Audio	n/a
235.478	2.971	rating_expectation	659	453	Madness	city	Audio	n/a
235.862	2.588	expectation_mouse_trajectory	659	453	Madness	city	Audio	n/a
244.564	12.643	narrative_presentation	n/a	n/a	Enmity of kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
257.207	1.601	rating_feeling	1110	592	Enmity of kin	prison	Audio	n/a
257.573	1.234	feeling_mouse_trajectory	1110	592	Enmity of kin	prison	Audio	n/a
261.233	2.584	rating_expectation	1124	587	Enmity of kin	prison	Audio	n/a
263.333	0.484	expectation_mouse_trajectory	1124	587	Enmity of kin	prison	Audio	n/a
268.288	28.116	narrative_presentation	n/a	n/a	All sacrificed for passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
296.404	2.118	rating_feeling	734	489	All sacrificed for passion	prison	Audio	n/a
297.004	1.518	feeling_mouse_trajectory	734	489	All sacrificed for passion	prison	Audio	n/a
300.431	2.284	rating_expectation	825	560	All sacrificed for passion	prison	Audio	n/a
301.415	1.301	expectation_mouse_trajectory	825	560	All sacrificed for passion	prison	Audio	n/a
307.486	13.314	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Audio	task-narratives/Narrative5Situation3.mp3
320.8	2.706	rating_feeling	729	493	Discovery of dishonour of loved one	prison	Audio	n/a
321.316	2.19	feeling_mouse_trajectory	729	493	Discovery of dishonour of loved one	prison	Audio	n/a
324.828	2.455	rating_expectation	609	397	Discovery of dishonour of loved one	prison	Audio	n/a
325.178	2.105	expectation_mouse_trajectory	609	397	Discovery of dishonour of loved one	prison	Audio	n/a
329.898	20.145	narrative_presentation	n/a	n/a	Crimes of love	park	Audio	task-narratives/Narrative5Situation4.mp3
350.042	2.701	rating_feeling	897	553	Crimes of love	park	Audio	n/a
350.776	1.968	feeling_mouse_trajectory	897	553	Crimes of love	park	Audio	n/a
354.068	2.234	rating_expectation	1062	501	Crimes of love	park	Audio	n/a
355.001	1.301	expectation_mouse_trajectory	1062	501	Crimes of love	park	Audio	n/a
363.124	14.113	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Audio	task-narratives/Narrative5Situation5.mp3
