onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.817	2.058	face	n/a	intensity	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
5.875	1.65	rating	0.557	intensity	pain	female	African	young	n/a
6.375	1.15	rating_mouse_trajectory	0.557	intensity	pain	female	African	young	n/a
7.798	1.311	face	n/a	intensity	fear	female	African	young	task-faces/3Fear_Model1_1Female_3African_1Young.mp4
9.11	0.967	rating	0.4782	intensity	fear	female	African	young	n/a
9.976	0.1	rating_mouse_trajectory	0.4782	intensity	fear	female	African	young	n/a
11.034	1.311	face	n/a	intensity	anger	female	WC	young	task-faces/5Anger_Model3_1Female_1WC_1Young.mp4
12.344	1.867	rating	0.6299	intensity	anger	female	WC	young	n/a
12.911	1.3	rating_mouse_trajectory	0.6299	intensity	anger	female	WC	young	n/a
15.265	1.314	face	n/a	intensity	happy	female	African	young	task-faces/1Happy_Model5_1Female_3African_1Young.mp4
16.579	1.633	rating	0.6986	intensity	happy	female	African	young	n/a
17.046	1.167	rating_mouse_trajectory	0.6986	intensity	happy	female	African	young	n/a
18.509	2.055	face	n/a	intensity	pleasure	male	African	young	task-faces/8Pleasure_Model4_2Male_3African_1Young.mp4
20.564	1.833	rating	0.7148	intensity	pleasure	male	African	young	n/a
21.314	1.083	rating_mouse_trajectory	0.7148	intensity	pleasure	male	African	young	n/a
26.488	1.312	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
27.8	1.733	rating	0.5611	intensity	anger	male	EA	young	n/a
28.617	0.917	rating_mouse_trajectory	0.5611	intensity	anger	male	EA	young	n/a
29.723	1.311	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
31.035	1.741	rating	0.6663	intensity	surprise	male	EA	young	n/a
31.451	1.324	rating_mouse_trajectory	0.6663	intensity	surprise	male	EA	young	n/a
32.957	1.312	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
34.269	1.507	rating	0.6501	intensity	surprise	male	WC	young	n/a
34.586	1.19	rating_mouse_trajectory	0.6501	intensity	surprise	male	WC	young	n/a
36.192	1.311	face	n/a	intensity	sad	female	African	old	task-faces/6Sad_Model5_1Female_3African_2Old.mp4
37.504	1.672	rating	0.4842	intensity	sad	female	African	old	n/a
38.404	0.772	rating_mouse_trajectory	0.4842	intensity	sad	female	African	old	n/a
39.427	1.311	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
40.738	1.504	rating	0.5975	intensity	disgust	male	WC	old	n/a
40.888	1.354	rating_mouse_trajectory	0.5975	intensity	disgust	male	WC	old	n/a
44.664	2.044	face	n/a	intensity	pain	male	African	old	task-faces/7Pain_Model3_2Male_3African_2Old.mp4
46.707	1.602	rating	0.6319	intensity	pain	male	African	old	n/a
47.124	1.185	rating_mouse_trajectory	0.6319	intensity	pain	male	African	old	n/a
49.614	2.045	face	n/a	intensity	pleasure	female	African	young	task-faces/8Pleasure_Model4_1Female_3African_1Young.mp4
51.659	1.852	rating	0.5409	intensity	pleasure	female	African	young	n/a
52.042	1.468	rating_mouse_trajectory	0.5409	intensity	pleasure	female	African	young	n/a
55.583	2.045	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
57.628	1.619	rating	0.5591	intensity	pain	male	WC	old	n/a
58.111	1.135	rating_mouse_trajectory	0.5591	intensity	pain	male	WC	old	n/a
60.547	1.316	face	n/a	intensity	disgust	male	African	old	task-faces/4Disgust_Model4_2Male_3African_2Old.mp4
61.863	1.585	rating	0.5611	intensity	disgust	male	African	old	n/a
62.196	1.252	rating_mouse_trajectory	0.5611	intensity	disgust	male	African	old	n/a
64.781	2.051	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
66.831	1.611	rating	0.5328	intensity	pleasure	female	WC	young	n/a
67.248	1.194	rating_mouse_trajectory	0.5328	intensity	pleasure	female	WC	young	n/a
69.747	1.319	face	n/a	intensity	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
71.066	1.852	rating	0.6157	intensity	disgust	female	EA	young	n/a
71.433	1.485	rating_mouse_trajectory	0.6157	intensity	disgust	female	EA	young	n/a
73.981	2.037	face	n/a	intensity	pain	female	WC	old	task-faces/7Pain_Model2_1Female_1WC_2Old.mp4
76.018	1.857	rating	0.6703	intensity	pain	female	WC	old	n/a
76.368	1.507	rating_mouse_trajectory	0.6703	intensity	pain	female	WC	old	n/a
78.942	1.311	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model4_2Male_2EA_2Old.mp4
80.253	1.439	rating	0.5955	intensity	happy	male	EA	old	n/a
80.736	0.956	rating_mouse_trajectory	0.5955	intensity	happy	male	EA	old	n/a
85.176	1.312	face	n/a	intensity	anger	female	African	young	task-faces/5Anger_Model3_1Female_3African_1Young.mp4
86.489	0.97	rating	0.6117	intensity	anger	female	African	young	n/a
86.755	0.704	rating_mouse_trajectory	0.6117	intensity	anger	female	African	young	n/a
88.394	1.313	face	n/a	intensity	sad	female	EA	old	task-faces/6Sad_Model2_1Female_2EA_2Old.mp4
89.706	1.856	rating	0.4256	intensity	sad	female	EA	old	n/a
90.906	0.656	rating_mouse_trajectory	0.4256	intensity	sad	female	EA	old	n/a
92.614	1.311	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
93.925	1.185	rating	0.5085	intensity	anger	female	African	old	n/a
94.225	0.885	rating_mouse_trajectory	0.5085	intensity	anger	female	African	old	n/a
95.847	2.046	face	n/a	intensity	pain	male	WC	young	task-faces/7Pain_Model3_2Male_1WC_1Young.mp4
97.893	1.118	rating	0.5712	intensity	pain	male	WC	young	n/a
98.209	0.802	rating_mouse_trajectory	0.5712	intensity	pain	male	WC	young	n/a
100.814	1.314	face	n/a	intensity	fear	female	WC	old	task-faces/3Fear_Model2_1Female_1WC_2Old.mp4
102.128	0.985	rating	0.5874	intensity	fear	female	WC	old	n/a
102.528	0.585	rating_mouse_trajectory	0.5874	intensity	fear	female	WC	old	n/a
105.048	2.048	face	n/a	intensity	pleasure	female	EA	old	task-faces/8Pleasure_Model2_1Female_2EA_2Old.mp4
107.096	1.802	rating	0.5429	intensity	pleasure	female	EA	old	n/a
107.68	1.218	rating_mouse_trajectory	0.5429	intensity	pleasure	female	EA	old	n/a
110.014	1.317	face	n/a	intensity	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
111.331	1.035	rating	0.3528	intensity	sad	female	WC	young	n/a
111.848	0.518	rating_mouse_trajectory	0.3528	intensity	sad	female	WC	young	n/a
113.246	2.037	face	n/a	intensity	pain	male	EA	old	task-faces/7Pain_Model2_2Male_2EA_2Old.mp4
115.283	0.876	rating	0.4923	intensity	pain	male	EA	old	n/a
115.533	0.626	rating_mouse_trajectory	0.4923	intensity	pain	male	EA	old	n/a
117.196	2.039	face	n/a	intensity	pain	female	WC	young	task-faces/7Pain_Model3_1Female_1WC_1Young.mp4
119.234	1.858	rating	0.6926	intensity	pain	female	WC	young	n/a
119.651	1.441	rating_mouse_trajectory	0.6926	intensity	pain	female	WC	young	n/a
121.157	1.312	face	n/a	intensity	disgust	female	African	young	task-faces/4Disgust_Model1_1Female_3African_1Young.mp4
122.469	1.157	rating	0.5348	intensity	disgust	female	African	young	n/a
122.969	0.657	rating_mouse_trajectory	0.5348	intensity	disgust	female	African	young	n/a
125.393	1.311	face	n/a	intensity	anger	male	African	old	task-faces/5Anger_Model1_2Male_3African_2Old.mp4
126.704	1.75	rating	0.6561	intensity	anger	male	African	old	n/a
126.937	1.517	rating_mouse_trajectory	0.6561	intensity	anger	male	African	old	n/a
129.627	1.311	face	n/a	intensity	sad	female	African	young	task-faces/6Sad_Model1_1Female_3African_1Young.mp4
130.938	1.704	rating	0.4883	intensity	sad	female	African	young	n/a
130.988	1.654	rating_mouse_trajectory	0.4883	intensity	sad	female	African	young	n/a
133.846	1.311	face	n/a	intensity	surprise	male	EA	old	task-faces/2Surprise_Model5_2Male_2EA_2Old.mp4
135.157	1.867	rating	0.5752	intensity	surprise	male	EA	old	n/a
136.073	0.95	rating_mouse_trajectory	0.5752	intensity	surprise	male	EA	old	n/a
137.061	1.314	face	n/a	intensity	happy	male	EA	young	task-faces/1Happy_Model3_2Male_2EA_1Young.mp4
138.375	1.869	rating	0.6784	intensity	happy	male	EA	young	n/a
138.825	1.419	rating_mouse_trajectory	0.6784	intensity	happy	male	EA	young	n/a
140.278	1.314	face	n/a	intensity	surprise	female	EA	old	task-faces/2Surprise_Model1_1Female_2EA_2Old.mp4
141.592	1.383	rating	0.6056	intensity	surprise	female	EA	old	n/a
141.926	1.05	rating_mouse_trajectory	0.6056	intensity	surprise	female	EA	old	n/a
144.514	2.047	face	n/a	intensity	pain	female	EA	old	task-faces/7Pain_Model5_1Female_2EA_2Old.mp4
146.561	1.8	rating	0.7087	intensity	pain	female	EA	old	n/a
146.894	1.467	rating_mouse_trajectory	0.7087	intensity	pain	female	EA	old	n/a
148.48	1.315	face	n/a	intensity	sad	female	EA	young	task-faces/6Sad_Model4_1Female_2EA_1Young.mp4
149.795	0.951	rating	0.4761	intensity	sad	female	EA	young	n/a
150.262	0.485	rating_mouse_trajectory	0.4761	intensity	sad	female	EA	young	n/a
151.713	1.3	face	n/a	intensity	anger	male	EA	old	task-faces/5Anger_Model1_2Male_2EA_2Old.mp4
153.013	1.835	rating	0.7896	intensity	anger	male	EA	old	n/a
153.38	1.469	rating_mouse_trajectory	0.7896	intensity	anger	male	EA	old	n/a
156.92	1.312	face	n/a	intensity	sad	male	African	old	task-faces/6Sad_Model3_2Male_3African_2Old.mp4
158.232	1.722	rating	0.4943	intensity	sad	male	African	old	n/a
158.749	1.206	rating_mouse_trajectory	0.4943	intensity	sad	male	African	old	n/a
162.139	1.312	face	n/a	intensity	sad	male	African	young	task-faces/6Sad_Model5_2Male_3African_1Young.mp4
163.451	0.851	rating	0.5146	intensity	sad	male	African	young	n/a
163.601	0.701	rating_mouse_trajectory	0.5146	intensity	sad	male	African	young	n/a
168.374	1.312	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model4_2Male_1WC_1Young.mp4
169.686	1.173	rating	0.5388	intensity	happy	male	WC	young	n/a
169.936	0.923	rating_mouse_trajectory	0.5388	intensity	happy	male	WC	young	n/a
172.61	1.311	face	n/a	intensity	surprise	male	WC	old	task-faces/2Surprise_Model3_2Male_1WC_2Old.mp4
173.921	0.921	rating	0.5186	intensity	surprise	male	WC	old	n/a
174.304	0.538	rating_mouse_trajectory	0.5186	intensity	surprise	male	WC	old	n/a
176.83	1.309	face	n/a	intensity	happy	male	WC	old	task-faces/1Happy_Model4_2Male_1WC_2Old.mp4
178.139	1.6	rating	0.5186	intensity	happy	male	WC	old	n/a
178.773	0.967	rating_mouse_trajectory	0.5186	intensity	happy	male	WC	old	n/a
180.044	2.047	face	n/a	intensity	pleasure	male	EA	old	task-faces/8Pleasure_Model1_2Male_2EA_2Old.mp4
182.091	1.85	rating	0.4822	intensity	pleasure	male	EA	old	n/a
182.141	1.8	rating_mouse_trajectory	0.4822	intensity	pleasure	male	EA	old	n/a
184.997	1.312	face	n/a	intensity	fear	female	EA	old	task-faces/3Fear_Model3_1Female_2EA_2Old.mp4
186.309	1.2	rating	0.5206	intensity	fear	female	EA	old	n/a
186.959	0.55	rating_mouse_trajectory	0.5206	intensity	fear	female	EA	old	n/a
188.231	2.047	face	n/a	intensity	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
190.277	1.617	rating	0.6663	intensity	pain	male	EA	young	n/a
190.744	1.15	rating_mouse_trajectory	0.6663	intensity	pain	male	EA	young	n/a
194.198	2.048	face	n/a	intensity	pleasure	male	EA	young	task-faces/8Pleasure_Model5_2Male_2EA_1Young.mp4
196.246	1.152	rating	0.555	intensity	pleasure	male	EA	young	n/a
196.613	0.785	rating_mouse_trajectory	0.555	intensity	pleasure	male	EA	young	n/a
200.153	1.312	face	n/a	intensity	surprise	female	WC	old	task-faces/2Surprise_Model1_1Female_1WC_2Old.mp4
201.465	1.085	rating	0.6339	intensity	surprise	female	WC	old	n/a
201.865	0.685	rating_mouse_trajectory	0.6339	intensity	surprise	female	WC	old	n/a
204.381	1.302	face	n/a	intensity	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
205.683	1.576	rating	0.7876	intensity	anger	female	WC	old	n/a
205.733	1.526	rating_mouse_trajectory	0.7876	intensity	anger	female	WC	old	n/a
208.606	1.312	face	n/a	intensity	happy	female	EA	young	task-faces/1Happy_Model3_1Female_2EA_1Young.mp4
209.918	1.552	rating	0.6986	intensity	happy	female	EA	young	n/a
210.235	1.235	rating_mouse_trajectory	0.6986	intensity	happy	female	EA	young	n/a
212.841	1.311	face	n/a	intensity	disgust	female	EA	old	task-faces/4Disgust_Model4_1Female_2EA_2Old.mp4
214.153	1.667	rating	0.5793	intensity	disgust	female	EA	old	n/a
214.203	1.617	rating_mouse_trajectory	0.5793	intensity	disgust	female	EA	old	n/a
217.076	1.311	face	n/a	intensity	disgust	male	EA	old	task-faces/4Disgust_Model5_2Male_2EA_2Old.mp4
218.388	1.022	rating	0.5125	intensity	disgust	male	EA	old	n/a
218.454	0.955	rating_mouse_trajectory	0.5125	intensity	disgust	male	EA	old	n/a
221.296	2.044	face	n/a	intensity	pain	female	African	old	task-faces/7Pain_Model4_1Female_3African_2Old.mp4
223.34	0.167	rating	0.2132	intensity	pain	female	African	old	n/a
223.39	0.117	rating_mouse_trajectory	0.2132	intensity	pain	female	African	old	n/a
226.246	1.311	face	n/a	intensity	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
227.558	0.935	rating	0.3851	intensity	disgust	female	WC	young	n/a
227.624	0.868	rating_mouse_trajectory	0.3851	intensity	disgust	female	WC	young	n/a
230.464	1.312	face	n/a	intensity	disgust	female	WC	old	task-faces/4Disgust_Model3_1Female_1WC_2Old.mp4
231.776	1.735	rating	0.5004	intensity	disgust	female	WC	old	n/a
232.226	1.285	rating_mouse_trajectory	0.5004	intensity	disgust	female	WC	old	n/a
233.697	1.313	face	n/a	intensity	surprise	female	African	young	task-faces/2Surprise_Model3_1Female_3African_1Young.mp4
235.011	1.068	rating	0.642	intensity	surprise	female	African	young	n/a
235.077	1.001	rating_mouse_trajectory	0.642	intensity	surprise	female	African	young	n/a
236.933	1.312	face	n/a	intensity	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
238.245	0.901	rating	0.5489	intensity	fear	female	WC	young	n/a
238.612	0.535	rating_mouse_trajectory	0.5489	intensity	fear	female	WC	young	n/a
242.164	2.05	face	n/a	intensity	pleasure	female	EA	young	task-faces/8Pleasure_Model4_1Female_2EA_1Young.mp4
244.214	1.011	rating	0.3993	intensity	pleasure	female	EA	young	n/a
244.664	0.561	rating_mouse_trajectory	0.3993	intensity	pleasure	female	EA	young	n/a
246.13	1.302	face	n/a	intensity	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
247.432	0.902	rating	0.5328	intensity	fear	male	African	old	n/a
247.649	0.685	rating_mouse_trajectory	0.5328	intensity	fear	male	African	old	n/a
253.348	2.037	face	n/a	intensity	pleasure	female	African	old	task-faces/8Pleasure_Model2_1Female_3African_2Old.mp4
255.385	0.957	rating	0.4033	intensity	pleasure	female	African	old	n/a
255.435	0.907	rating_mouse_trajectory	0.4033	intensity	pleasure	female	African	old	n/a
257.308	1.312	face	n/a	intensity	fear	male	EA	old	task-faces/3Fear_Model3_2Male_2EA_2Old.mp4
258.619	1.54	rating	0.4033	intensity	fear	male	EA	old	n/a
258.836	1.323	rating_mouse_trajectory	0.4033	intensity	fear	male	EA	old	n/a
261.543	1.311	face	n/a	intensity	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
262.854	1.633	rating	0.6602	intensity	happy	male	African	old	n/a
262.921	1.567	rating_mouse_trajectory	0.6602	intensity	happy	male	African	old	n/a
265.778	1.311	face	n/a	intensity	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
267.089	1.583	rating	0.4033	intensity	surprise	male	African	young	n/a
268.089	0.583	rating_mouse_trajectory	0.4033	intensity	surprise	male	African	young	n/a
269.996	1.311	face	n/a	intensity	disgust	male	African	young	task-faces/4Disgust_Model3_2Male_3African_1Young.mp4
271.307	1.118	rating	0.3871	intensity	disgust	male	African	young	n/a
271.774	0.652	rating_mouse_trajectory	0.3871	intensity	disgust	male	African	young	n/a
273.23	1.312	face	n/a	intensity	disgust	male	EA	young	task-faces/4Disgust_Model1_2Male_2EA_1Young.mp4
274.542	0.901	rating	0.4964	intensity	disgust	male	EA	young	n/a
274.609	0.835	rating_mouse_trajectory	0.4964	intensity	disgust	male	EA	young	n/a
277.465	1.312	face	n/a	intensity	happy	female	WC	young	task-faces/1Happy_Model3_1Female_1WC_1Young.mp4
278.777	1.185	rating	0.6359	intensity	happy	female	WC	young	n/a
278.927	1.035	rating_mouse_trajectory	0.6359	intensity	happy	female	WC	young	n/a
280.697	2.048	face	n/a	intensity	pleasure	male	African	old	task-faces/8Pleasure_Model5_2Male_3African_2Old.mp4
282.745	0.918	rating	0.6036	intensity	pleasure	male	African	old	n/a
282.795	0.868	rating_mouse_trajectory	0.6036	intensity	pleasure	male	African	old	n/a
285.664	1.316	face	n/a	intensity	anger	male	African	young	task-faces/5Anger_Model3_2Male_3African_1Young.mp4
286.98	1.518	rating	0.5307	intensity	anger	male	African	young	n/a
287.297	1.202	rating_mouse_trajectory	0.5307	intensity	anger	male	African	young	n/a
289.897	1.317	face	n/a	intensity	happy	female	WC	old	task-faces/1Happy_Model3_1Female_1WC_2Old.mp4
291.215	1.667	rating	0.7654	intensity	happy	female	WC	old	n/a
291.765	1.117	rating_mouse_trajectory	0.7654	intensity	happy	female	WC	old	n/a
293.13	1.302	face	n/a	intensity	fear	female	African	old	task-faces/3Fear_Model4_1Female_3African_2Old.mp4
294.433	1.226	rating	0.6096	intensity	fear	female	African	old	n/a
294.749	0.909	rating_mouse_trajectory	0.6096	intensity	fear	female	African	old	n/a
298.34	1.312	face	n/a	intensity	disgust	male	WC	young	task-faces/4Disgust_Model1_2Male_1WC_1Young.mp4
299.651	0.991	rating	0.4114	intensity	disgust	male	WC	young	n/a
299.951	0.691	rating_mouse_trajectory	0.4114	intensity	disgust	male	WC	young	n/a
302.581	1.305	face	n/a	intensity	anger	female	EA	old	task-faces/5Anger_Model2_1Female_2EA_2Old.mp4
303.886	0.939	rating	0.5065	intensity	anger	female	EA	old	n/a
304.32	0.506	rating_mouse_trajectory	0.5065	intensity	anger	female	EA	old	n/a
306.81	1.311	face	n/a	intensity	surprise	female	African	old	task-faces/2Surprise_Model3_1Female_3African_2Old.mp4
308.121	0.754	rating	0.4984	intensity	surprise	female	African	old	n/a
308.221	0.654	rating_mouse_trajectory	0.4984	intensity	surprise	female	African	old	n/a
310.028	1.311	face	n/a	intensity	surprise	female	WC	young	task-faces/2Surprise_Model1_1Female_1WC_1Young.mp4
311.339	1.053	rating	0.5409	intensity	surprise	female	WC	young	n/a
311.422	0.97	rating_mouse_trajectory	0.5409	intensity	surprise	female	WC	young	n/a
313.263	1.311	face	n/a	intensity	fear	male	WC	young	task-faces/3Fear_Model2_2Male_1WC_1Young.mp4
314.574	1.052	rating	0.6177	intensity	fear	male	WC	young	n/a
314.94	0.685	rating_mouse_trajectory	0.6177	intensity	fear	male	WC	young	n/a
317.48	1.312	face	n/a	intensity	sad	female	WC	old	task-faces/6Sad_Model3_1Female_1WC_2Old.mp4
318.792	0.952	rating	0.4013	intensity	sad	female	WC	old	n/a
318.942	0.802	rating_mouse_trajectory	0.4013	intensity	sad	female	WC	old	n/a
321.714	1.313	face	n/a	intensity	anger	female	EA	young	task-faces/5Anger_Model2_1Female_2EA_1Young.mp4
323.027	1.85	rating	0.7087	intensity	anger	female	EA	young	n/a
