onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file_TODO
80.061	1.561	rating_mouse_trajectory	4.4	Weak	similarity	n/a	n/a
84.693	5.839	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
90.599	2.134	rating	7.5	Weak	similarity	n/a	n/a
91.216	1.518	rating_mouse_trajectory	7.5	Weak	similarity	n/a	n/a
95.708	6.345	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
102.12	1.737	rating	15.15	Moderate	similarity	n/a	n/a
102.586	1.27	rating_mouse_trajectory	15.15	Moderate	similarity	n/a	n/a
107.138	3.142	cue	n/a	n/a	likeability	n/a	n/a
110.28	6.843	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
117.192	2.318	rating	49.1	Strong	likeability	n/a	n/a
117.825	1.684	rating_mouse_trajectory	49.1	Strong	likeability	n/a	n/a
122.29	5.199	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
127.563	1.784	rating	31.18	Strong	likeability	n/a	n/a
128.196	1.151	rating_mouse_trajectory	31.18	Strong	likeability	n/a	n/a
132.635	5.798	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
138.5	3.806	rating	103.86	Strongest possible	likeability	n/a	n/a
139.133	3.173	rating_mouse_trajectory	103.86	Strongest possible	likeability	n/a	n/a
143.519	3.187	cue	n/a	n/a	similarity	n/a	n/a
146.705	5.101	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
151.872	1.484	rating	0.0	No sensation	similarity	n/a	n/a
152.405	0.951	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
156.975	6.834	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
163.876	2.552	rating	40.42	Strong	similarity	n/a	n/a
164.326	2.102	rating_mouse_trajectory	40.42	Strong	similarity	n/a	n/a
169.026	6.672	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
175.764	1.751	rating	0.0	No sensation	similarity	n/a	n/a
176.381	1.134	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
180.782	3.172	cue	n/a	n/a	mentalizing	danger	n/a
183.955	5.118	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
189.136	2.987	rating	86.06	Very strong	mentalizing	danger	n/a
190.286	1.837	rating_mouse_trajectory	86.06	Very strong	mentalizing	danger	n/a
194.228	5.295	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
199.589	2.084	rating	0.0	No sensation	mentalizing	danger	n/a
200.189	1.484	rating_mouse_trajectory	0.0	No sensation	mentalizing	danger	n/a
204.696	6.348	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
211.11	3.085	rating	94.51	Very strong	mentalizing	danger	n/a
211.694	2.501	rating_mouse_trajectory	94.51	Very strong	mentalizing	danger	n/a
216.146	3.131	cue	n/a	n/a	likeability	n/a	n/a
219.277	6.196	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
225.533	2.757	rating	17.89	Moderate	likeability	n/a	n/a
226.199	2.09	rating_mouse_trajectory	17.89	Moderate	likeability	n/a	n/a
230.668	5.105	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
235.836	1.92	rating	6.77	Weak	likeability	n/a	n/a
236.27	1.487	rating_mouse_trajectory	6.77	Weak	likeability	n/a	n/a
240.947	5.56	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
246.574	1.951	rating	55.7	Strong	likeability	n/a	n/a
246.974	1.551	rating_mouse_trajectory	55.7	Strong	likeability	n/a	n/a
251.609	3.151	cue	n/a	n/a	mentalizing	tired	n/a
254.76	5.563	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
260.379	3.618	rating	31.91	Strong	mentalizing	tired	n/a
261.462	2.535	rating_mouse_trajectory	31.91	Strong	mentalizing	tired	n/a
265.478	5.005	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
270.549	2.585	rating	3.3	Weak	mentalizing	tired	n/a
271.266	1.868	rating_mouse_trajectory	3.3	Weak	mentalizing	tired	n/a
275.638	6.2	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
281.904	1.603	rating	0.5	Barely detectable	mentalizing	tired	n/a
282.07	1.436	rating_mouse_trajectory	0.5	Barely detectable	mentalizing	tired	n/a
286.922	3.121	cue	n/a	n/a	likeability	n/a	n/a
290.043	5.299	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
295.392	2.835	rating	88.69	Very strong	likeability	n/a	n/a
295.775	2.452	rating_mouse_trajectory	88.69	Very strong	likeability	n/a	n/a
300.468	5.227	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
305.762	2.218	rating	27.29	Moderate	likeability	n/a	n/a
306.296	1.684	rating_mouse_trajectory	27.29	Moderate	likeability	n/a	n/a
310.903	6.67	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
317.634	1.689	rating	0.0	No sensation	likeability	n/a	n/a
318.034	1.289	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
322.669	3.156	cue	n/a	n/a	mentalizing	heights	n/a
325.824	5.015	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
330.905	2.885	rating	0.93	Barely detectable	mentalizing	heights	n/a
332.422	1.368	rating_mouse_trajectory	0.93	Barely detectable	mentalizing	heights	n/a
336.005	5.838	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
341.909	2.135	rating	1.89	Barely detectable	mentalizing	heights	n/a
342.843	1.201	rating_mouse_trajectory	1.89	Barely detectable	mentalizing	heights	n/a
347.007	5.182	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
352.246	1.61	rating	0.0	No sensation	mentalizing	heights	n/a
352.78	1.076	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
357.265	3.142	cue	n/a	n/a	likeability	n/a	n/a
360.407	4.083	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
364.551	2.038	rating	70.38	Very strong	likeability	n/a	n/a
365.351	1.238	rating_mouse_trajectory	70.38	Very strong	likeability	n/a	n/a
369.676	6.347	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
376.089	2.218	rating	99.0	Strongest possible	likeability	n/a	n/a
376.589	1.718	rating_mouse_trajectory	99.0	Strongest possible	likeability	n/a	n/a
381.17	5.506	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
386.726	1.684	rating	52.59	Strong	likeability	n/a	n/a
387.259	1.151	rating_mouse_trajectory	52.59	Strong	likeability	n/a	n/a
391.744	3.116	cue	n/a	n/a	similarity	n/a	n/a
394.86	5.221	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
400.148	1.684	rating	45.52	Strong	similarity	n/a	n/a
400.664	1.167	rating_mouse_trajectory	45.52	Strong	similarity	n/a	n/a
405.243	5.013	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
410.318	1.988	rating	25.91	Moderate	similarity	n/a	n/a
410.868	1.438	rating_mouse_trajectory	25.91	Moderate	similarity	n/a	n/a
415.433	5.04	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
420.539	2.384	rating	3.22	Weak	similarity	n/a	n/a
421.039	1.884	rating_mouse_trajectory	3.22	Weak	similarity	n/a	n/a
425.574	3.152	cue	n/a	n/a	likeability	n/a	n/a
428.726	5.051	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
433.844	1.918	rating	45.72	Strong	likeability	n/a	n/a
434.46	1.301	rating_mouse_trajectory	45.72	Strong	likeability	n/a	n/a
438.937	5.561	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
444.564	2.551	rating	34.13	Strong	likeability	n/a	n/a
444.881	2.235	rating_mouse_trajectory	34.13	Strong	likeability	n/a	n/a
449.679	5.011	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
454.751	2.121	rating	19.59	Moderate	likeability	n/a	n/a
455.301	1.571	rating_mouse_trajectory	19.59	Moderate	likeability	n/a	n/a
459.787	3.14	cue	n/a	n/a	similarity	n/a	n/a
462.927	5.546	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
468.54	2.535	rating	21.67	Moderate	similarity	n/a	n/a
469.24	1.835	rating_mouse_trajectory	21.67	Moderate	similarity	n/a	n/a
473.63	5.18	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
478.877	1.384	rating	0.23	Barely detectable	similarity	n/a	n/a
479.194	1.067	rating_mouse_trajectory	0.23	Barely detectable	similarity	n/a	n/a
483.957	5.391	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
489.414	2.218	rating	9.01	Weak	similarity	n/a	n/a
489.898	1.735	rating_mouse_trajectory	9.01	Weak	similarity	n/a	n/a
494.433	3.18	cue	n/a	n/a	mentalizing	angry	n/a
497.613	6.677	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
504.353	3.753	rating	55.5	Strong	mentalizing	angry	n/a
505.77	2.336	rating_mouse_trajectory	55.5	Strong	mentalizing	angry	n/a
509.452	4.072	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
513.59	1.751	rating	0.99	Barely detectable	mentalizing	angry	n/a
514.04	1.301	rating_mouse_trajectory	0.99	Barely detectable	mentalizing	angry	n/a
518.704	5.174	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
523.944	1.901	rating	0.0	No sensation	mentalizing	angry	n/a
524.51	1.334	rating_mouse_trajectory	0.0	No sensation	mentalizing	angry	n/a
528.962	3.163	cue	n/a	n/a	likeability	n/a	n/a
532.125	5.331	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
537.516	2.791	rating	61.53	Strong	likeability	n/a	n/a
538.116	2.191	rating_mouse_trajectory	61.53	Strong	likeability	n/a	n/a
542.616	5.007	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
547.686	1.904	rating	62.65	Strong	likeability	n/a	n/a
548.353	1.237	rating_mouse_trajectory	62.65	Strong	likeability	n/a	n/a
552.759	5.382	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
558.19	2.668	rating	116.68	Strongest possible	likeability	n/a	n/a
558.623	2.235	rating_mouse_trajectory	116.68	Strongest possible	likeability	n/a	n/a
563.225	3.124	cue	n/a	n/a	similarity	n/a	n/a
566.349	5.796	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
572.212	1.734	rating	22.53	Moderate	similarity	n/a	n/a
572.678	1.268	rating_mouse_trajectory	22.53	Moderate	similarity	n/a	n/a
577.305	6.195	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
583.566	2.034	rating	6.24	Weak	similarity	n/a	n/a
583.933	1.668	rating_mouse_trajectory	6.24	Weak	similarity	n/a	n/a
588.645	5.295	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
594.003	2.153	rating	56.9	Strong	similarity	n/a	n/a
594.387	1.77	rating_mouse_trajectory	56.9	Strong	similarity	n/a	n/a
599.038	3.127	cue	n/a	n/a	mentalizing	calm	n/a
602.166	5.793	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
608.025	2.985	rating	100.89	Strongest possible	mentalizing	calm	n/a
608.875	2.135	rating_mouse_trajectory	100.89	Strongest possible	mentalizing	calm	n/a
613.124	6.839	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
620.03	2.668	rating	105.49	Strongest possible	mentalizing	calm	n/a
621.33	1.368	rating_mouse_trajectory	105.49	Strongest possible	mentalizing	calm	n/a
625.128	5.045	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
630.233	1.856	rating	29.71	Strong	mentalizing	calm	n/a
630.8	1.289	rating_mouse_trajectory	29.71	Strong	mentalizing	calm	n/a
635.252	3.148	cue	n/a	n/a	similarity	n/a	n/a
638.4	5.006	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
643.472	1.801	rating	6.67	Weak	similarity	n/a	n/a
644.022	1.251	rating_mouse_trajectory	6.67	Weak	similarity	n/a	n/a
648.582	6.127	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
654.776	1.801	rating	10.49	Moderate	similarity	n/a	n/a
655.159	1.418	rating_mouse_trajectory	10.49	Moderate	similarity	n/a	n/a
659.846	5.501	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
665.413	2.268	rating	22.66	Moderate	similarity	n/a	n/a
666.03	1.651	rating_mouse_trajectory	22.66	Moderate	similarity	n/a	n/a
670.448	3.158	cue	n/a	n/a	mentalizing	enjoy	n/a
673.606	6.117	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
679.785	2.488	rating	0.0	No sensation	mentalizing	enjoy	n/a
680.969	1.304	rating_mouse_trajectory	0.0	No sensation	mentalizing	enjoy	n/a
684.865	5.391	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
690.322	1.934	rating	73.52	Very strong	mentalizing	enjoy	n/a
690.622	1.634	rating_mouse_trajectory	73.52	Very strong	mentalizing	enjoy	n/a
695.423	5.321	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
700.81	2.735	rating	53.13	Strong	mentalizing	enjoy	n/a
701.093	2.451	rating_mouse_trajectory	53.13	Strong	mentalizing	enjoy	n/a
705.828	3.148	cue	n/a	n/a	likeability	n/a	n/a
708.976	6.122	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
715.165	3.001	rating	50.87	Strong	likeability	n/a	n/a
715.832	2.335	rating_mouse_trajectory	50.87	Strong	likeability	n/a	n/a
720.264	5.842	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
726.169	3.087	rating	14.09	Moderate	likeability	n/a	n/a
726.836	2.42	rating_mouse_trajectory	14.09	Moderate	likeability	n/a	n/a
731.285	5.172	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
736.523	2.434	rating	15.32	Moderate	likeability	n/a	n/a
737.156	1.801	rating_mouse_trajectory	15.32	Moderate	likeability	n/a	n/a
