onset	duration	trial_type	response_value	stim_file
2.766	142.351	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
148.234	3.077	rating_relevance	3.44	n/a
153.353	3.183	rating_happy	21.25	n/a
157.538	2.349	rating_sad	0.0	n/a
163.556	3.35	rating_afraid	0.1	n/a
166.658	1.44	rating_disgusted	0.1	n/a
172.476	2.238	rating_warm	0.42	n/a
178.629	3.369	rating_engaged	45.1	n/a
180.296	339.07	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
523.909	n/a	rating_relevance	n/a	n/a
528.661	4.239	rating_happy	74.17	n/a
531.129	1.687	rating_sad	0.42	n/a
536.514	2.052	rating_afraid	0.1	n/a
540.782	1.299	rating_disgusted	0.1	n/a
547.168	2.667	rating_warm	42.81	n/a
553.237	3.717	rating_engaged	38.12	n/a
