onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.832	1.335	face	n/a	sex	anger	male	African	young	task-faces/5Anger_Model5_2Male_3African_1Young.mp4
5.167	1.733	rating	0.1505	sex	anger	male	African	young	n/a
5.934	0.967	rating_mouse_trajectory	0.1505	sex	anger	male	African	young	n/a
7.171	2.064	face	n/a	sex	pleasure	male	WC	young	task-faces/8Pleasure_Model4_2Male_1WC_1Young.mp4
9.235	0.55	rating	0.3244	sex	pleasure	male	WC	young	n/a
9.502	0.283	rating_mouse_trajectory	0.3244	sex	pleasure	male	WC	young	n/a
11.175	2.062	face	n/a	sex	pain	female	WC	young	task-faces/7Pain_Model1_1Female_1WC_1Young.mp4
13.237	0.917	rating	0.4984	sex	pain	female	WC	young	n/a
14.004	0.15	rating_mouse_trajectory	0.4984	sex	pain	female	WC	young	n/a
16.178	1.327	face	n/a	sex	happy	female	WC	young	task-faces/1Happy_Model5_1Female_1WC_1Young.mp4
17.505	1.267	rating	0.4984	sex	happy	female	WC	young	n/a
18.488	0.283	rating_mouse_trajectory	0.4984	sex	happy	female	WC	young	n/a
19.435	1.321	face	n/a	sex	anger	female	African	young	task-faces/5Anger_Model1_1Female_3African_1Young.mp4
20.756	1.45	rating	0.2617	sex	anger	female	African	young	n/a
21.173	1.033	rating_mouse_trajectory	0.2617	sex	anger	female	African	young	n/a
26.703	1.307	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
28.009	1.1	rating	0.0231	sex	surprise	female	African	old	n/a
28.376	0.733	rating_mouse_trajectory	0.0231	sex	surprise	female	African	old	n/a
29.935	1.325	face	n/a	sex	fear	female	WC	old	task-faces/3Fear_Model5_1Female_1WC_2Old.mp4
31.26	1.45	rating	0.6784	sex	fear	female	WC	old	n/a
31.977	0.733	rating_mouse_trajectory	0.6784	sex	fear	female	WC	old	n/a
33.166	1.312	face	n/a	sex	disgust	female	EA	young	task-faces/4Disgust_Model4_1Female_2EA_1Young.mp4
34.478	1.45	rating	0.5672	sex	disgust	female	EA	young	n/a
35.595	0.333	rating_mouse_trajectory	0.5672	sex	disgust	female	EA	young	n/a
36.383	1.313	face	n/a	sex	anger	male	EA	young	task-faces/5Anger_Model2_2Male_2EA_1Young.mp4
37.696	1.817	rating	0.1768	sex	anger	male	EA	young	n/a
38.413	1.1	rating_mouse_trajectory	0.1768	sex	anger	male	EA	young	n/a
39.601	1.313	face	n/a	sex	happy	female	EA	old	task-faces/1Happy_Model3_1Female_2EA_2Old.mp4
40.914	1.25	rating	0.7269	sex	happy	female	EA	old	n/a
41.564	0.6	rating_mouse_trajectory	0.7269	sex	happy	female	EA	old	n/a
44.836	1.313	face	n/a	sex	surprise	female	African	young	task-faces/2Surprise_Model5_1Female_3African_1Young.mp4
46.149	1.583	rating	0.0837	sex	surprise	female	African	young	n/a
46.516	1.217	rating_mouse_trajectory	0.0837	sex	surprise	female	African	young	n/a
49.07	1.298	face	n/a	sex	happy	female	African	old	task-faces/1Happy_Model3_1Female_3African_2Old.mp4
50.367	1.383	rating	0.1626	sex	happy	female	African	old	n/a
50.667	1.083	rating_mouse_trajectory	0.1626	sex	happy	female	African	old	n/a
54.286	2.033	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
56.32	1.05	rating	0.5955	sex	pleasure	female	African	young	n/a
56.686	0.683	rating_mouse_trajectory	0.5955	sex	pleasure	female	African	young	n/a
59.227	2.045	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
61.271	1.25	rating	0.729	sex	pain	female	EA	old	n/a
61.638	0.883	rating_mouse_trajectory	0.729	sex	pain	female	EA	old	n/a
64.178	1.311	face	n/a	sex	sad	male	WC	old	task-faces/6Sad_Model2_2Male_1WC_2Old.mp4
65.49	0.917	rating	0.0	sex	sad	male	WC	old	n/a
65.84	0.567	rating_mouse_trajectory	0.0	sex	sad	male	WC	old	n/a
68.413	1.311	face	n/a	sex	sad	female	African	old	task-faces/6Sad_Model1_1Female_3African_2Old.mp4
69.725	1.083	rating	0.6197	sex	sad	female	African	old	n/a
70.408	0.4	rating_mouse_trajectory	0.6197	sex	sad	female	African	old	n/a
72.648	1.311	face	n/a	sex	sad	female	African	young	task-faces/6Sad_Model3_1Female_3African_1Young.mp4
73.96	1.833	rating	0.8503	sex	sad	female	African	young	n/a
74.243	1.55	rating_mouse_trajectory	0.8503	sex	sad	female	African	young	n/a
76.884	1.31	face	n/a	sex	fear	male	WC	young	task-faces/3Fear_Model4_2Male_1WC_1Young.mp4
78.194	1.783	rating	0.1566	sex	fear	male	WC	young	n/a
78.611	1.367	rating_mouse_trajectory	0.1566	sex	fear	male	WC	young	n/a
83.102	1.312	face	n/a	sex	happy	male	WC	old	task-faces/1Happy_Model3_2Male_1WC_2Old.mp4
84.413	1.483	rating	0.0817	sex	happy	male	WC	old	n/a
84.78	1.117	rating_mouse_trajectory	0.0817	sex	happy	male	WC	old	n/a
86.317	1.298	face	n/a	sex	fear	male	WC	old	task-faces/3Fear_Model3_2Male_1WC_2Old.mp4
87.615	1.433	rating	0.3993	sex	fear	male	WC	old	n/a
88.515	0.533	rating_mouse_trajectory	0.3993	sex	fear	male	WC	old	n/a
90.52	1.312	face	n/a	sex	disgust	female	WC	young	task-faces/4Disgust_Model2_1Female_1WC_1Young.mp4
91.833	1.633	rating	0.82	sex	disgust	female	WC	young	n/a
92.15	1.317	rating_mouse_trajectory	0.82	sex	disgust	female	WC	young	n/a
93.752	2.049	face	n/a	sex	pain	male	EA	old	task-faces/7Pain_Model3_2Male_2EA_2Old.mp4
95.801	1.533	rating	0.5429	sex	pain	male	EA	old	n/a
96.651	0.683	rating_mouse_trajectory	0.5429	sex	pain	male	EA	old	n/a
98.72	1.3	face	n/a	sex	anger	female	WC	old	task-faces/5Anger_Model4_1Female_1WC_2Old.mp4
100.019	1.85	rating	0.6218	sex	anger	female	WC	old	n/a
100.953	0.917	rating_mouse_trajectory	0.6218	sex	anger	female	WC	old	n/a
102.936	1.301	face	n/a	sex	sad	female	WC	old	task-faces/6Sad_Model2_1Female_1WC_2Old.mp4
104.238	1.433	rating	0.8625	sex	sad	female	WC	old	n/a
104.754	0.917	rating_mouse_trajectory	0.8625	sex	sad	female	WC	old	n/a
107.144	2.045	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
109.189	1.75	rating	0.7128	sex	pain	female	African	old	n/a
109.573	1.367	rating_mouse_trajectory	0.7128	sex	pain	female	African	old	n/a
111.112	1.312	face	n/a	sex	disgust	male	African	old	task-faces/4Disgust_Model5_2Male_3African_2Old.mp4
112.424	0.967	rating	0.3265	sex	disgust	male	African	old	n/a
112.824	0.567	rating_mouse_trajectory	0.3265	sex	disgust	male	African	old	n/a
114.346	1.312	face	n/a	sex	happy	male	African	old	task-faces/1Happy_Model5_2Male_3African_2Old.mp4
115.658	0.95	rating	0.1444	sex	happy	male	African	old	n/a
116.058	0.55	rating_mouse_trajectory	0.1444	sex	happy	male	African	old	n/a
117.581	1.312	face	n/a	sex	disgust	female	African	young	task-faces/4Disgust_Model5_1Female_3African_1Young.mp4
118.893	1.85	rating	0.4862	sex	disgust	female	African	young	n/a
119.776	0.967	rating_mouse_trajectory	0.4862	sex	disgust	female	African	young	n/a
121.817	2.044	face	n/a	sex	pain	male	WC	old	task-faces/7Pain_Model2_2Male_1WC_2Old.mp4
123.861	0.767	rating	0.0939	sex	pain	male	WC	old	n/a
124.145	0.483	rating_mouse_trajectory	0.0939	sex	pain	male	WC	old	n/a
126.769	1.311	face	n/a	sex	surprise	male	WC	old	task-faces/2Surprise_Model2_2Male_1WC_2Old.mp4
128.08	0.933	rating	0.1242	sex	surprise	male	WC	old	n/a
128.396	0.617	rating_mouse_trajectory	0.1242	sex	surprise	male	WC	old	n/a
131.004	1.31	face	n/a	sex	surprise	male	EA	young	task-faces/2Surprise_Model4_2Male_2EA_1Young.mp4
132.315	1.833	rating	0.4276	sex	surprise	male	EA	young	n/a
133.065	1.083	rating_mouse_trajectory	0.4276	sex	surprise	male	EA	young	n/a
134.236	2.047	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
136.283	1.75	rating	0.3568	sex	pleasure	male	EA	old	n/a
136.633	1.4	rating_mouse_trajectory	0.3568	sex	pleasure	male	EA	old	n/a
138.202	1.299	face	n/a	sex	happy	male	African	young	task-faces/1Happy_Model1_2Male_3African_1Young.mp4
139.501	1.25	rating	0.5995	sex	happy	male	African	young	n/a
139.984	0.767	rating_mouse_trajectory	0.5995	sex	happy	male	African	young	n/a
142.419	1.3	face	n/a	sex	fear	male	EA	old	task-faces/3Fear_Model4_2Male_2EA_2Old.mp4
143.719	1.383	rating	0.3972	sex	fear	male	EA	old	n/a
144.452	0.65	rating_mouse_trajectory	0.3972	sex	fear	male	EA	old	n/a
145.635	1.302	face	n/a	sex	sad	male	WC	young	task-faces/6Sad_Model2_2Male_1WC_1Young.mp4
146.937	0.983	rating	0.2577	sex	sad	male	WC	young	n/a
147.553	0.367	rating_mouse_trajectory	0.2577	sex	sad	male	WC	young	n/a
148.851	2.037	face	n/a	sex	pain	female	EA	young	task-faces/7Pain_Model2_1Female_2EA_1Young.mp4
150.888	1.85	rating	0.8786	sex	pain	female	EA	young	n/a
151.272	1.467	rating_mouse_trajectory	0.8786	sex	pain	female	EA	young	n/a
154.803	1.304	face	n/a	sex	anger	female	EA	young	task-faces/5Anger_Model5_1Female_2EA_1Young.mp4
156.107	1.717	rating	0.8503	sex	anger	female	EA	young	n/a
156.807	1.017	rating_mouse_trajectory	0.8503	sex	anger	female	EA	young	n/a
160.031	2.045	face	n/a	sex	pleasure	female	African	old	task-faces/8Pleasure_Model5_1Female_3African_2Old.mp4
162.076	1.4	rating	0.2415	sex	pleasure	female	African	old	n/a
162.342	1.133	rating_mouse_trajectory	0.2415	sex	pleasure	female	African	old	n/a
167.003	1.309	face	n/a	sex	anger	male	African	old	task-faces/5Anger_Model3_2Male_3African_2Old.mp4
