onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.861	1.331	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.192	1.174	rating	0.0655	sex	surprise	female	African	old	n/a
5.925	0.44	rating_mouse_trajectory	0.0655	sex	surprise	female	African	old	n/a
7.222	1.322	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.543	0.839	rating	0.2658	sex	disgust	male	EA	young	n/a
8.843	0.539	rating_mouse_trajectory	0.2658	sex	disgust	male	EA	young	n/a
10.486	1.309	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
11.794	0.821	rating	0.0595	sex	sad	female	WC	young	n/a
12.111	0.504	rating_mouse_trajectory	0.0595	sex	sad	female	WC	young	n/a
14.719	2.043	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.763	0.669	rating	0.0	sex	pleasure	male	EA	old	n/a
17.046	0.386	rating_mouse_trajectory	0.0	sex	pleasure	male	EA	old	n/a
18.686	2.062	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
20.748	0.536	rating	0.0	sex	pain	male	EA	young	n/a
21.031	0.253	rating_mouse_trajectory	0.0	sex	pain	male	EA	young	n/a
26.688	2.046	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
28.734	1.119	rating	0.1748	sex	pleasure	female	African	young	n/a
28.984	0.869	rating_mouse_trajectory	0.1748	sex	pleasure	female	African	young	n/a
30.653	1.316	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
31.969	0.501	rating	0.466	sex	surprise	female	EA	young	n/a
33.891	1.312	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
35.203	0.868	rating	0.1424	sex	disgust	female	African	old	n/a
35.503	0.568	rating_mouse_trajectory	0.1424	sex	disgust	female	African	old	n/a
37.12	1.301	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
38.421	0.918	rating	0.0918	sex	fear	female	African	young	n/a
38.821	0.518	rating_mouse_trajectory	0.0918	sex	fear	female	African	young	n/a
40.327	2.045	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
42.372	0.543	rating	0.466	sex	pain	female	EA	old	n/a
46.296	1.312	face	n/a	sex	fear	female	WC	young	task-faces/3Fear_Model5_1Female_1WC_1Young.mp4
47.608	0.802	rating	0.5105	sex	fear	female	WC	young	n/a
47.874	0.535	rating_mouse_trajectory	0.5105	sex	fear	female	WC	young	n/a
50.532	1.311	face	n/a	sex	happy	female	EA	young	task-faces/1Happy_Model5_1Female_2EA_1Young.mp4
51.843	1.222	rating	0.6359	sex	happy	female	EA	young	n/a
52.176	0.889	rating_mouse_trajectory	0.6359	sex	happy	female	EA	young	n/a
55.766	2.045	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
57.811	0.887	rating	0.1201	sex	pain	female	African	old	n/a
58.111	0.587	rating_mouse_trajectory	0.1201	sex	pain	female	African	old	n/a
60.734	1.313	face	n/a	sex	disgust	female	African	young	task-faces/4Disgust_Model5_1Female_3African_1Young.mp4
62.046	1.085	rating	0.7755	sex	disgust	female	African	young	n/a
62.33	0.802	rating_mouse_trajectory	0.7755	sex	disgust	female	African	young	n/a
64.971	1.311	face	n/a	sex	surprise	male	WC	old	task-faces/2Surprise_Model2_2Male_1WC_2Old.mp4
66.281	1.085	rating	0.0	sex	surprise	male	WC	old	n/a
66.731	0.635	rating_mouse_trajectory	0.0	sex	surprise	male	WC	old	n/a
69.188	1.312	face	n/a	sex	sad	female	African	old	task-faces/6Sad_Model1_1Female_3African_2Old.mp4
70.5	0.885	rating	1.0	sex	sad	female	African	old	n/a
70.783	0.602	rating_mouse_trajectory	1.0	sex	sad	female	African	old	n/a
73.42	2.048	face	n/a	sex	pleasure	female	WC	old	task-faces/8Pleasure_Model3_1Female_1WC_2Old.mp4
75.468	0.251	rating	0.466	sex	pleasure	female	WC	old	n/a
78.387	1.3	face	n/a	sex	surprise	male	African	old	task-faces/2Surprise_Model2_2Male_3African_2Old.mp4
79.686	0.718	rating	0.0	sex	surprise	male	African	old	n/a
79.92	0.485	rating_mouse_trajectory	0.0	sex	surprise	male	African	old	n/a
84.593	1.312	face	n/a	sex	disgust	male	EA	old	task-faces/4Disgust_Model2_2Male_2EA_2Old.mp4
85.905	0.943	rating	0.5813	sex	disgust	male	EA	old	n/a
86.355	0.493	rating_mouse_trajectory	0.5813	sex	disgust	male	EA	old	n/a
87.818	1.305	face	n/a	sex	happy	female	African	young	task-faces/1Happy_Model3_1Female_3African_1Young.mp4
89.123	0.335	rating	0.466	sex	happy	female	African	young	n/a
92.047	1.311	face	n/a	sex	fear	female	African	old	task-faces/3Fear_Model3_1Female_3African_2Old.mp4
93.358	1.007	rating	0.5631	sex	fear	female	African	old	n/a
93.825	0.54	rating_mouse_trajectory	0.5631	sex	fear	female	African	old	n/a
