onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.831	2.068	face	n/a	age	pain	female	African	old	task-faces/7Pain_Model4_1Female_3African_2Old.mp4
5.9	1.854	rating	0.3669	age	pain	female	African	old	n/a
6.683	1.07	rating_mouse_trajectory	0.3669	age	pain	female	African	old	n/a
8.008	1.309	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model4_1Female_3African_2Old.mp4
9.318	n/a	rating	n/a	age	fear	female	African	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	fear	female	African	old	n/a
11.256	1.313	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model3_2Male_1WC_2Old.mp4
12.569	1.552	rating	0.6703	age	surprise	male	WC	old	n/a
13.019	1.102	rating_mouse_trajectory	0.6703	age	surprise	male	WC	old	n/a
15.511	1.31	face	n/a	age	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
16.82	1.435	rating	0.197	age	fear	female	WC	young	n/a
17.287	0.969	rating_mouse_trajectory	0.197	age	fear	female	WC	young	n/a
18.764	1.307	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
20.072	0.901	rating	0.4701	age	happy	male	African	old	n/a
20.655	0.318	rating_mouse_trajectory	0.4701	age	happy	male	African	old	n/a
26.013	1.311	face	n/a	age	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
27.324	1.411	rating	0.3325	age	surprise	male	African	young	n/a
27.574	1.161	rating_mouse_trajectory	0.3325	age	surprise	male	African	young	n/a
29.24	1.302	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
30.542	1.735	rating	0.5044	age	disgust	female	African	old	n/a
31.476	0.802	rating_mouse_trajectory	0.5044	age	disgust	female	African	old	n/a
32.466	1.311	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model5_2Male_3African_1Young.mp4
33.777	1.409	rating	0.466	age	sad	male	African	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	sad	male	African	young	n/a
35.7	1.312	face	n/a	age	fear	female	EA	old	task-faces/3Fear_Model3_1Female_2EA_2Old.mp4
37.011	1.558	rating	0.5085	age	fear	female	EA	old	n/a
37.795	0.775	rating_mouse_trajectory	0.5085	age	fear	female	EA	old	n/a
38.94	2.039	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model3_2Male_3African_2Old.mp4
40.979	1.156	rating	0.5813	age	pain	male	African	old	n/a
41.396	0.74	rating_mouse_trajectory	0.5813	age	pain	male	African	old	n/a
44.908	1.307	face	n/a	age	sad	female	WC	old	task-faces/6Sad_Model3_1Female_1WC_2Old.mp4
46.215	1.517	rating	0.4276	age	sad	female	WC	old	n/a
47.715	0.017	rating_mouse_trajectory	0.4276	age	sad	female	WC	old	n/a
49.139	1.311	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
50.45	1.586	rating	0.3022	age	sad	female	WC	young	n/a
50.783	1.253	rating_mouse_trajectory	0.3022	age	sad	female	WC	young	n/a
54.356	2.029	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
56.385	1.152	rating	0.3467	age	pain	male	EA	young	n/a
56.902	0.635	rating_mouse_trajectory	0.3467	age	pain	male	EA	young	n/a
59.291	1.312	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
60.603	1.383	rating	0.29	age	disgust	female	EA	young	n/a
61.07	0.917	rating_mouse_trajectory	0.29	age	disgust	female	EA	young	n/a
63.524	1.314	face	n/a	age	anger	female	WC	young	task-faces/5Anger_Model3_1Female_1WC_1Young.mp4
64.838	1.583	rating	0.5287	age	anger	female	WC	young	n/a
66.072	0.35	rating_mouse_trajectory	0.5287	age	anger	female	WC	young	n/a
67.758	1.315	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model3_1Female_1WC_1Young.mp4
69.073	1.802	rating	0.5328	age	happy	female	WC	young	n/a
69.123	1.752	rating_mouse_trajectory	0.5328	age	happy	female	WC	young	n/a
71.991	1.317	face	n/a	age	anger	female	EA	young	task-faces/5Anger_Model2_1Female_2EA_1Young.mp4
73.308	1.517	rating	0.5267	age	anger	female	EA	young	n/a
74.075	0.75	rating_mouse_trajectory	0.5267	age	anger	female	EA	young	n/a
76.224	2.036	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
78.26	1.876	rating	0.3204	age	pleasure	female	WC	young	n/a
78.593	1.542	rating_mouse_trajectory	0.3204	age	pleasure	female	WC	young	n/a
83.183	2.046	face	n/a	age	pleasure	male	African	old	task-faces/8Pleasure_Model5_2Male_3African_2Old.mp4
85.229	1.526	rating	0.5813	age	pleasure	male	African	old	n/a
85.863	0.893	rating_mouse_trajectory	0.5813	age	pleasure	male	African	old	n/a
87.153	2.045	face	n/a	age	pleasure	male	EA	young	task-faces/8Pleasure_Model5_2Male_2EA_1Young.mp4
89.197	1.188	rating	0.6339	age	pleasure	male	EA	young	n/a
89.631	0.755	rating_mouse_trajectory	0.6339	age	pleasure	male	EA	young	n/a
92.107	2.043	face	n/a	age	pleasure	male	WC	old	task-faces/8Pleasure_Model1_2Male_1WC_2Old.mp4
94.149	1.617	rating	0.5227	age	pleasure	male	WC	old	n/a
94.633	1.133	rating_mouse_trajectory	0.5227	age	pleasure	male	WC	old	n/a
96.054	1.313	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model3_2Male_1WC_1Young.mp4
97.367	1.102	rating	0.4964	age	anger	male	WC	young	n/a
97.834	0.635	rating_mouse_trajectory	0.4964	age	anger	male	WC	young	n/a
100.274	1.312	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
101.585	1.617	rating	0.3892	age	anger	female	African	old	n/a
102.785	0.417	rating_mouse_trajectory	0.3892	age	anger	female	African	old	n/a
104.508	1.312	face	n/a	age	surprise	female	African	young	task-faces/2Surprise_Model3_1Female_3African_1Young.mp4
105.82	1.704	rating	0.5105	age	surprise	female	African	young	n/a
106.37	1.154	rating_mouse_trajectory	0.5105	age	surprise	female	African	young	n/a
108.741	2.048	face	n/a	age	pain	female	EA	old	task-faces/7Pain_Model5_1Female_2EA_2Old.mp4
110.789	1.152	rating	0.6379	age	pain	female	EA	old	n/a
110.955	0.985	rating_mouse_trajectory	0.6379	age	pain	female	EA	old	n/a
112.706	1.3	face	n/a	age	anger	male	WC	old	task-faces/5Anger_Model5_2Male_1WC_2Old.mp4
114.007	1.55	rating	0.5894	age	anger	male	WC	old	n/a
114.557	1.0	rating_mouse_trajectory	0.5894	age	anger	male	WC	old	n/a
115.923	1.302	face	n/a	age	sad	female	EA	old	task-faces/6Sad_Model2_1Female_2EA_2Old.mp4
117.225	1.412	rating	0.5692	age	sad	female	EA	old	n/a
117.691	0.945	rating_mouse_trajectory	0.5692	age	sad	female	EA	old	n/a
