onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.828	1.344	face	n/a	age	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.171	1.833	rating	0.7027	age	disgust	female	WC	old	n/a
6.088	0.917	rating_mouse_trajectory	0.7027	age	disgust	female	WC	old	n/a
7.18	2.06	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.24	1.6	rating	0.7431	age	pain	male	African	old	n/a
9.29	1.55	rating_mouse_trajectory	0.7431	age	pain	male	African	old	n/a
11.183	1.308	face	n/a	age	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.491	1.667	rating	0.5732	age	fear	male	EA	old	n/a
12.724	1.433	rating_mouse_trajectory	0.5732	age	fear	male	EA	old	n/a
15.433	1.309	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.742	1.117	rating	0.6359	age	happy	male	EA	old	n/a
17.159	0.7	rating_mouse_trajectory	0.6359	age	happy	male	EA	old	n/a
18.666	1.311	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
19.977	1.8	rating	0.9029	age	happy	female	EA	old	n/a
21.027	0.75	rating_mouse_trajectory	0.9029	age	happy	female	EA	old	n/a
25.917	1.313	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.23	1.417	rating	0.2799	age	anger	male	WC	young	n/a
28.246	0.4	rating_mouse_trajectory	0.2799	age	anger	male	WC	young	n/a
29.149	1.315	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.464	1.417	rating	0.2658	age	happy	male	WC	young	n/a
31.181	0.7	rating_mouse_trajectory	0.2658	age	happy	male	WC	young	n/a
32.382	1.3	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.682	0.867	rating	0.7431	age	disgust	male	WC	old	n/a
34.032	0.517	rating_mouse_trajectory	0.7431	age	disgust	male	WC	old	n/a
35.599	1.301	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
36.9	1.017	rating	0.3002	age	sad	male	WC	young	n/a
37.516	0.4	rating_mouse_trajectory	0.3002	age	sad	male	WC	young	n/a
38.823	2.045	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
40.868	0.683	rating	0.2759	age	pleasure	female	WC	young	n/a
41.368	0.183	rating_mouse_trajectory	0.2759	age	pleasure	female	WC	young	n/a
44.783	1.304	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.087	1.683	rating	0.3265	age	surprise	male	WC	old	n/a
46.437	1.333	rating_mouse_trajectory	0.3265	age	surprise	male	WC	old	n/a
49.011	1.311	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.321	1.617	rating	0.5085	age	happy	female	WC	young	n/a
50.938	1.0	rating_mouse_trajectory	0.5085	age	happy	female	WC	young	n/a
54.245	1.312	face	n/a	age	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.557	0.567	rating	0.1282	age	happy	male	African	young	n/a
55.84	0.283	rating_mouse_trajectory	0.1282	age	happy	male	African	young	n/a
58.48	1.311	face	n/a	age	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.792	0.717	rating	0.6561	age	sad	female	African	old	n/a
60.242	0.267	rating_mouse_trajectory	0.6561	age	sad	female	African	old	n/a
62.699	2.045	face	n/a	age	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
64.744	1.067	rating	0.0655	age	pain	female	WC	young	n/a
64.994	0.817	rating_mouse_trajectory	0.0655	age	pain	female	WC	young	n/a
67.65	1.312	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
68.962	1.233	rating	0.2233	age	happy	male	WC	old	n/a
69.945	0.25	rating_mouse_trajectory	0.2233	age	happy	male	WC	old	n/a
