onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.824	1.34	face	n/a	intensity	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.164	1.733	rating	0.6824	intensity	disgust	female	WC	young	n/a
5.731	1.167	rating_mouse_trajectory	0.6824	intensity	disgust	female	WC	young	n/a
7.088	1.327	face	n/a	intensity	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.415	1.15	rating	0.5752	intensity	anger	female	WC	old	n/a
8.965	0.6	rating_mouse_trajectory	0.5752	intensity	anger	female	WC	old	n/a
10.319	1.33	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.65	1.167	rating	0.6642	intensity	disgust	male	WC	old	n/a
11.95	0.867	rating_mouse_trajectory	0.6642	intensity	disgust	male	WC	old	n/a
14.572	1.329	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
15.901	1.367	rating	0.6137	intensity	anger	female	African	old	n/a
16.268	1.0	rating_mouse_trajectory	0.6137	intensity	anger	female	African	old	n/a
17.829	1.306	face	n/a	intensity	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.136	0.583	rating	0.6379	intensity	surprise	male	African	young	n/a
19.552	0.167	rating_mouse_trajectory	0.6379	intensity	surprise	male	African	young	n/a
25.061	1.311	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.372	1.233	rating	0.6764	intensity	sad	male	WC	young	n/a
27.005	0.6	rating_mouse_trajectory	0.6764	intensity	sad	male	WC	young	n/a
28.277	1.312	face	n/a	intensity	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.59	1.733	rating	0.731	intensity	fear	male	EA	young	n/a
29.756	1.567	rating_mouse_trajectory	0.731	intensity	fear	male	EA	young	n/a
31.513	1.311	face	n/a	intensity	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
32.824	1.45	rating	0.6036	intensity	fear	male	African	old	n/a
33.058	1.217	rating_mouse_trajectory	0.6036	intensity	fear	male	African	old	n/a
34.736	1.306	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
36.042	1.433	rating	0.735	intensity	surprise	male	EA	young	n/a
36.209	1.267	rating_mouse_trajectory	0.735	intensity	surprise	male	EA	young	n/a
37.965	1.294	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
39.26	0.767	rating	0.6379	intensity	anger	male	EA	young	n/a
39.577	0.45	rating_mouse_trajectory	0.6379	intensity	anger	male	EA	young	n/a
43.183	2.046	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
45.229	1.867	rating	0.6278	intensity	pleasure	female	WC	young	n/a
45.479	1.617	rating_mouse_trajectory	0.6278	intensity	pleasure	female	WC	young	n/a
48.137	1.31	face	n/a	intensity	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
49.447	1.0	rating	0.7108	intensity	happy	male	African	old	n/a
49.83	0.617	rating_mouse_trajectory	0.7108	intensity	happy	male	African	old	n/a
53.354	1.328	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model4_2Male_1WC_1Young.mp4
54.682	1.817	rating	0.6642	intensity	happy	male	WC	young	n/a
55.132	1.367	rating_mouse_trajectory	0.6642	intensity	happy	male	WC	young	n/a
57.604	1.313	face	n/a	intensity	disgust	male	WC	young	task-faces/4Disgust_Model1_2Male_1WC_1Young.mp4
58.917	0.65	rating	0.5752	intensity	disgust	male	WC	young	n/a
59.017	0.55	rating_mouse_trajectory	0.5752	intensity	disgust	male	WC	young	n/a
61.838	1.331	face	n/a	intensity	fear	female	EA	young	task-faces/3Fear_Model5_1Female_2EA_1Young.mp4
63.169	0.583	rating	0.5975	intensity	fear	female	EA	young	n/a
63.219	0.533	rating_mouse_trajectory	0.5975	intensity	fear	female	EA	young	n/a
66.087	1.316	face	n/a	intensity	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
67.404	1.033	rating	0.5773	intensity	disgust	female	EA	young	n/a
67.737	0.7	rating_mouse_trajectory	0.5773	intensity	disgust	female	EA	young	n/a
70.321	1.301	face	n/a	intensity	disgust	male	African	young	task-faces/4Disgust_Model3_2Male_3African_1Young.mp4
71.622	1.35	rating	0.5469	intensity	disgust	male	African	young	n/a
72.272	0.7	rating_mouse_trajectory	0.5469	intensity	disgust	male	African	young	n/a
74.538	1.303	face	n/a	intensity	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
75.84	1.867	rating	0.3608	intensity	sad	female	WC	young	n/a
76.607	1.1	rating_mouse_trajectory	0.3608	intensity	sad	female	WC	young	n/a
80.771	2.039	face	n/a	intensity	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
82.809	1.5	rating	0.5732	intensity	pain	female	African	young	n/a
83.126	1.183	rating_mouse_trajectory	0.5732	intensity	pain	female	African	young	n/a
84.732	1.312	face	n/a	intensity	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
86.044	0.717	rating	0.5975	intensity	disgust	female	African	old	n/a
86.577	0.183	rating_mouse_trajectory	0.5975	intensity	disgust	female	African	old	n/a
88.968	2.045	face	n/a	intensity	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
91.013	0.883	rating	0.6865	intensity	pain	male	EA	young	n/a
91.213	0.683	rating_mouse_trajectory	0.6865	intensity	pain	male	EA	young	n/a
92.935	2.046	face	n/a	intensity	pleasure	male	EA	young	task-faces/8Pleasure_Model5_2Male_2EA_1Young.mp4
94.981	0.6	rating	0.5732	intensity	pleasure	male	EA	young	n/a
95.481	0.1	rating_mouse_trajectory	0.5732	intensity	pleasure	male	EA	young	n/a
97.888	1.311	face	n/a	intensity	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
99.199	0.75	rating	0.5591	intensity	fear	female	WC	young	n/a
99.849	0.1	rating_mouse_trajectory	0.5591	intensity	fear	female	WC	young	n/a
102.106	1.311	face	n/a	intensity	happy	female	WC	old	task-faces/1Happy_Model3_1Female_1WC_2Old.mp4
103.417	1.717	rating	0.6824	intensity	happy	female	WC	old	n/a
103.601	1.533	rating_mouse_trajectory	0.6824	intensity	happy	female	WC	old	n/a
106.341	1.311	face	n/a	intensity	fear	male	WC	young	task-faces/3Fear_Model2_2Male_1WC_1Young.mp4
107.652	0.6	rating	0.5591	intensity	fear	male	WC	young	n/a
108.085	0.167	rating_mouse_trajectory	0.5591	intensity	fear	male	WC	young	n/a
109.57	2.033	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
111.604	0.533	rating	0.5469	intensity	pain	male	WC	old	n/a
111.97	0.167	rating_mouse_trajectory	0.5469	intensity	pain	male	WC	old	n/a
113.52	1.302	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model2_2Male_3African_1Young.mp4
114.821	1.05	rating	0.6622	intensity	happy	male	African	young	n/a
114.871	1.0	rating_mouse_trajectory	0.6622	intensity	happy	male	African	young	n/a
116.737	1.302	face	n/a	intensity	fear	male	WC	old	task-faces/3Fear_Model2_2Male_1WC_2Old.mp4
118.039	1.05	rating	0.5348	intensity	fear	male	WC	old	n/a
118.656	0.433	rating_mouse_trajectory	0.5348	intensity	fear	male	WC	old	n/a
120.946	2.045	face	n/a	intensity	pain	female	African	old	task-faces/7Pain_Model4_1Female_3African_2Old.mp4
122.991	0.95	rating	0.6926	intensity	pain	female	African	old	n/a
123.358	0.583	rating_mouse_trajectory	0.6926	intensity	pain	female	African	old	n/a
125.915	1.311	face	n/a	intensity	sad	male	WC	old	task-faces/6Sad_Model5_2Male_1WC_2Old.mp4
127.226	0.983	rating	0.3305	intensity	sad	male	WC	old	n/a
127.976	0.233	rating_mouse_trajectory	0.3305	intensity	sad	male	WC	old	n/a
130.154	1.307	face	n/a	intensity	surprise	female	EA	old	task-faces/2Surprise_Model1_1Female_2EA_2Old.mp4
131.461	0.75	rating	0.5773	intensity	surprise	female	EA	old	n/a
132.028	0.183	rating_mouse_trajectory	0.5773	intensity	surprise	female	EA	old	n/a
133.387	1.308	face	n/a	intensity	disgust	male	EA	old	task-faces/4Disgust_Model5_2Male_2EA_2Old.mp4
134.696	0.35	rating	0.646	intensity	disgust	male	EA	old	n/a
134.862	0.183	rating_mouse_trajectory	0.646	intensity	disgust	male	EA	old	n/a
136.619	1.311	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model2_1Female_2EA_2Old.mp4
137.93	1.383	rating	0.6521	intensity	happy	female	EA	old	n/a
138.33	0.983	rating_mouse_trajectory	0.6521	intensity	happy	female	EA	old	n/a
140.838	1.31	face	n/a	intensity	sad	female	African	young	task-faces/6Sad_Model1_1Female_3African_1Young.mp4
142.148	0.783	rating	0.288	intensity	sad	female	African	young	n/a
142.598	0.333	rating_mouse_trajectory	0.288	intensity	sad	female	African	young	n/a
144.07	1.312	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model4_2Male_2EA_2Old.mp4
145.383	0.7	rating	0.64	intensity	happy	male	EA	old	n/a
145.883	0.2	rating_mouse_trajectory	0.64	intensity	happy	male	EA	old	n/a
147.303	2.048	face	n/a	intensity	pleasure	male	African	young	task-faces/8Pleasure_Model4_2Male_3African_1Young.mp4
149.351	0.667	rating	0.5146	intensity	pleasure	male	African	young	n/a
149.834	0.183	rating_mouse_trajectory	0.5146	intensity	pleasure	male	African	young	n/a
153.271	1.315	face	n/a	intensity	fear	male	African	young	task-faces/3Fear_Model3_2Male_3African_1Young.mp4
154.586	0.467	rating	0.6177	intensity	fear	male	African	young	n/a
154.886	0.167	rating_mouse_trajectory	0.6177	intensity	fear	male	African	young	n/a
158.505	2.034	face	n/a	intensity	pleasure	female	African	old	task-faces/8Pleasure_Model2_1Female_3African_2Old.mp4
160.538	0.917	rating	0.377	intensity	pleasure	female	African	old	n/a
160.588	0.867	rating_mouse_trajectory	0.377	intensity	pleasure	female	African	old	n/a
165.446	1.311	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
166.757	1.833	rating	0.4559	intensity	surprise	male	WC	young	n/a
167.107	1.483	rating_mouse_trajectory	0.4559	intensity	surprise	male	WC	young	n/a
169.681	1.311	face	n/a	intensity	sad	female	African	old	task-faces/6Sad_Model5_1Female_3African_2Old.mp4
170.992	1.567	rating	0.5247	intensity	sad	female	African	old	n/a
171.426	1.133	rating_mouse_trajectory	0.5247	intensity	sad	female	African	old	n/a
173.916	1.311	face	n/a	intensity	surprise	female	African	young	task-faces/2Surprise_Model3_1Female_3African_1Young.mp4
175.227	0.567	rating	0.6319	intensity	surprise	female	African	young	n/a
175.644	0.15	rating_mouse_trajectory	0.6319	intensity	surprise	female	African	young	n/a
177.136	1.309	face	n/a	intensity	anger	male	EA	old	task-faces/5Anger_Model1_2Male_2EA_2Old.mp4
178.445	1.433	rating	0.6036	intensity	anger	male	EA	old	n/a
179.112	0.767	rating_mouse_trajectory	0.6036	intensity	anger	male	EA	old	n/a
181.369	1.311	face	n/a	intensity	anger	female	EA	old	task-faces/5Anger_Model2_1Female_2EA_2Old.mp4
182.68	1.717	rating	0.5914	intensity	anger	female	EA	old	n/a
183.563	0.833	rating_mouse_trajectory	0.5914	intensity	anger	female	EA	old	n/a
184.584	1.314	face	n/a	intensity	happy	female	African	young	task-faces/1Happy_Model5_1Female_3African_1Young.mp4
185.898	1.417	rating	0.5914	intensity	happy	female	African	young	n/a
186.431	0.883	rating_mouse_trajectory	0.5914	intensity	happy	female	African	young	n/a
189.804	1.312	face	n/a	intensity	fear	female	African	old	task-faces/3Fear_Model4_1Female_3African_2Old.mp4
191.117	1.783	rating	0.4579	intensity	fear	female	African	old	n/a
191.567	1.333	rating_mouse_trajectory	0.4579	intensity	fear	female	African	old	n/a
195.037	2.032	face	n/a	intensity	pain	male	African	young	task-faces/7Pain_Model5_2Male_3African_1Young.mp4
197.069	1.517	rating	0.6218	intensity	pain	male	African	young	n/a
197.585	1.0	rating_mouse_trajectory	0.6218	intensity	pain	male	African	young	n/a
199.988	1.316	face	n/a	intensity	disgust	female	African	young	task-faces/4Disgust_Model1_1Female_3African_1Young.mp4
201.304	1.583	rating	0.5874	intensity	disgust	female	African	young	n/a
202.07	0.817	rating_mouse_trajectory	0.5874	intensity	disgust	female	African	young	n/a
204.221	2.034	face	n/a	intensity	pleasure	male	WC	old	task-faces/8Pleasure_Model1_2Male_1WC_2Old.mp4
206.256	0.967	rating	0.555	intensity	pleasure	male	WC	old	n/a
206.689	0.533	rating_mouse_trajectory	0.555	intensity	pleasure	male	WC	old	n/a
209.163	1.311	face	n/a	intensity	disgust	male	African	old	task-faces/4Disgust_Model4_2Male_3African_2Old.mp4
210.474	0.983	rating	0.5975	intensity	disgust	male	African	old	n/a
210.79	0.667	rating_mouse_trajectory	0.5975	intensity	disgust	male	African	old	n/a
213.398	1.311	face	n/a	intensity	anger	male	WC	old	task-faces/5Anger_Model5_2Male_1WC_2Old.mp4
214.709	0.55	rating	0.6177	intensity	anger	male	WC	old	n/a
215.175	0.083	rating_mouse_trajectory	0.6177	intensity	anger	male	WC	old	n/a
217.633	1.311	face	n/a	intensity	sad	female	EA	young	task-faces/6Sad_Model4_1Female_2EA_1Young.mp4
218.944	0.833	rating	0.3811	intensity	sad	female	EA	young	n/a
219.71	0.067	rating_mouse_trajectory	0.3811	intensity	sad	female	EA	young	n/a
221.867	1.311	face	n/a	intensity	sad	male	African	young	task-faces/6Sad_Model5_2Male_3African_1Young.mp4
223.179	1.283	rating	0.4417	intensity	sad	male	African	young	n/a
223.479	0.983	rating_mouse_trajectory	0.4417	intensity	sad	male	African	young	n/a
226.102	1.311	face	n/a	intensity	happy	female	WC	young	task-faces/1Happy_Model3_1Female_1WC_1Young.mp4
227.413	0.433	rating	0.6177	intensity	happy	female	WC	young	n/a
227.73	0.117	rating_mouse_trajectory	0.6177	intensity	happy	female	WC	young	n/a
229.317	2.031	face	n/a	intensity	pain	female	WC	old	task-faces/7Pain_Model2_1Female_1WC_2Old.mp4
231.348	1.15	rating	0.6582	intensity	pain	female	WC	old	n/a
231.782	0.717	rating_mouse_trajectory	0.6582	intensity	pain	female	WC	old	n/a
233.252	1.314	face	n/a	intensity	fear	male	EA	old	task-faces/3Fear_Model3_2Male_2EA_2Old.mp4
234.566	1.333	rating	0.6723	intensity	fear	male	EA	old	n/a
235.333	0.567	rating_mouse_trajectory	0.6723	intensity	fear	male	EA	old	n/a
238.49	1.311	face	n/a	intensity	surprise	male	WC	old	task-faces/2Surprise_Model3_2Male_1WC_2Old.mp4
239.801	1.617	rating	0.5489	intensity	surprise	male	WC	old	n/a
240.285	1.133	rating_mouse_trajectory	0.5489	intensity	surprise	male	WC	old	n/a
241.721	1.315	face	n/a	intensity	sad	female	EA	old	task-faces/6Sad_Model2_1Female_2EA_2Old.mp4
243.036	1.55	rating	0.4498	intensity	sad	female	EA	old	n/a
244.569	0.017	rating_mouse_trajectory	0.4498	intensity	sad	female	EA	old	n/a
248.954	1.301	face	n/a	intensity	sad	male	EA	young	task-faces/6Sad_Model1_2Male_2EA_1Young.mp4
250.255	1.833	rating	0.4559	intensity	sad	male	EA	young	n/a
250.772	1.317	rating_mouse_trajectory	0.4559	intensity	sad	male	EA	young	n/a
252.162	2.045	face	n/a	intensity	pain	female	EA	young	task-faces/7Pain_Model3_1Female_2EA_1Young.mp4
254.207	1.617	rating	0.6258	intensity	pain	female	EA	young	n/a
254.573	1.25	rating_mouse_trajectory	0.6258	intensity	pain	female	EA	young	n/a
257.13	1.311	face	n/a	intensity	surprise	male	African	old	task-faces/2Surprise_Model5_2Male_3African_2Old.mp4
258.442	1.417	rating	0.5489	intensity	surprise	male	African	old	n/a
259.658	0.2	rating_mouse_trajectory	0.5489	intensity	surprise	male	African	old	n/a
261.366	1.311	face	n/a	intensity	sad	male	EA	old	task-faces/6Sad_Model3_2Male_2EA_2Old.mp4
262.677	1.767	rating	0.5813	intensity	sad	male	EA	old	n/a
263.843	0.6	rating_mouse_trajectory	0.5813	intensity	sad	male	EA	old	n/a
265.6	1.311	face	n/a	intensity	surprise	female	African	old	task-faces/2Surprise_Model3_1Female_3African_2Old.mp4
266.911	1.167	rating	0.5874	intensity	surprise	female	African	old	n/a
267.011	1.067	rating_mouse_trajectory	0.5874	intensity	surprise	female	African	old	n/a
268.817	1.312	face	n/a	intensity	surprise	male	EA	old	task-faces/2Surprise_Model5_2Male_2EA_2Old.mp4
270.129	0.9	rating	0.5449	intensity	surprise	male	EA	old	n/a
270.246	0.783	rating_mouse_trajectory	0.5449	intensity	surprise	male	EA	old	n/a
273.037	2.044	face	n/a	intensity	pleasure	male	WC	young	task-faces/8Pleasure_Model2_2Male_1WC_1Young.mp4
275.081	1.867	rating	0.373	intensity	pleasure	male	WC	young	n/a
275.581	1.367	rating_mouse_trajectory	0.373	intensity	pleasure	male	WC	young	n/a
276.985	1.314	face	n/a	intensity	happy	female	EA	young	task-faces/1Happy_Model3_1Female_2EA_1Young.mp4
278.299	1.65	rating	0.6845	intensity	happy	female	EA	young	n/a
278.916	1.033	rating_mouse_trajectory	0.6845	intensity	happy	female	EA	young	n/a
281.223	1.311	face	n/a	intensity	surprise	female	EA	young	task-faces/2Surprise_Model2_1Female_2EA_1Young.mp4
282.534	1.567	rating	0.4316	intensity	surprise	female	EA	young	n/a
282.817	1.283	rating_mouse_trajectory	0.4316	intensity	surprise	female	EA	young	n/a
285.454	1.315	face	n/a	intensity	disgust	male	EA	young	task-faces/4Disgust_Model1_2Male_2EA_1Young.mp4
286.769	0.95	rating	0.5348	intensity	disgust	male	EA	young	n/a
287.152	0.567	rating_mouse_trajectory	0.5348	intensity	disgust	male	EA	young	n/a
288.687	1.3	face	n/a	intensity	surprise	female	WC	young	task-faces/2Surprise_Model1_1Female_1WC_1Young.mp4
289.987	1.667	rating	0.5247	intensity	surprise	female	WC	young	n/a
