onset	duration	trial_type	response_value	stim_file
2.771	119.089	video	n/a	task-alignvideo/ses-02_run-02_order-01_content-mediabias.mp4
126.338	4.439	rating_relevance	38.75	n/a
131.423	n/a	rating_happy	n/a	n/a
135.708	3.766	rating_sad	75.52	n/a
140.643	3.682	rating_afraid	15.62	n/a
146.495	n/a	rating_disgusted	n/a	n/a
151.53	n/a	rating_warm	n/a	n/a
156.432	4.384	rating_engaged	43.12	n/a
157.075	207.869	video	n/a	task-alignvideo/ses-02_run-02_order-02_content-photography.mp4
367.961	2.986	rating_relevance	9.27	n/a
374.431	4.435	rating_happy	8.75	n/a
376.981	1.967	rating_sad	13.65	n/a
384.534	n/a	rating_afraid	n/a	n/a
387.252	2.201	rating_disgusted	4.58	n/a
393.071	3.0	rating_warm	3.75	n/a
399.24	4.155	rating_engaged	5.0	n/a
400.112	203.85	video	n/a	task-alignvideo/ses-02_run-02_order-03_content-menrunning.mp4
608.518	n/a	rating_relevance	n/a	n/a
612.82	3.783	rating_happy	7.92	n/a
618.555	n/a	rating_sad	n/a	n/a
622.207	3.138	rating_afraid	32.81	n/a
628.592	n/a	rating_disgusted	n/a	n/a
633.628	n/a	rating_warm	n/a	n/a
638.179	4.034	rating_engaged	47.6	n/a
639.169	177.478	video	n/a	task-alignvideo/ses-02_run-02_order-04_content-giving.mp4
821.181	n/a	rating_relevance	n/a	n/a
825.183	3.483	rating_happy	17.6	n/a
830.235	3.517	rating_sad	18.75	n/a
834.636	2.9	rating_afraid	6.46	n/a
840.122	3.367	rating_disgusted	5.0	n/a
845.741	3.971	rating_warm	15.31	n/a
850.509	3.72	rating_engaged	22.92	n/a
