onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
130.58	0.2	posner	valid_cue	correct	right	n/a	n/a	26
130.78	0.416	posner	target_response	correct	right	right	right	26
133.948	0.2	posner	valid_cue	correct	left	n/a	n/a	27
134.148	0.393	posner	target_response	correct	left	left	left	27
137.516	0.2	posner	valid_cue	correct	right	n/a	n/a	28
137.716	0.517	posner	target_response	correct	right	right	right	28
144.985	0.2	posner	invalid_cue	correct	left	n/a	n/a	29
145.185	0.432	posner	target_response	correct	left	right	right	29
147.953	0.2	posner	invalid_cue	correct	left	n/a	n/a	30
148.153	0.395	posner	target_response	correct	left	right	right	30
150.921	0.2	posner	valid_cue	correct	right	n/a	n/a	31
151.121	0.404	posner	target_response	correct	right	right	right	31
153.989	0.2	posner	invalid_cue	correct	left	n/a	n/a	32
154.189	0.496	posner	target_response	correct	left	right	right	32
161.458	0.2	posner	invalid_cue	correct	left	n/a	n/a	33
161.658	0.358	posner	target_response	correct	left	right	right	33
164.626	0.2	posner	valid_cue	correct	left	n/a	n/a	34
164.826	0.328	posner	target_response	correct	left	left	left	34
167.994	0.2	posner	invalid_cue	correct	right	n/a	n/a	35
168.194	0.435	posner	target_response	correct	right	left	left	35
172.862	0.2	posner	invalid_cue	correct	right	n/a	n/a	36
173.062	0.487	posner	target_response	correct	right	left	left	36
178.131	0.2	posner	invalid_cue	correct	left	n/a	n/a	37
178.331	0.405	posner	target_response	correct	left	right	right	37
185.6	0.2	posner	invalid_cue	correct	right	n/a	n/a	38
185.801	1.215	posner	target_response	correct	right	left	left	38
189.168	0.2	posner	invalid_cue	correct	left	n/a	n/a	39
189.369	0.404	posner	target_response	correct	left	right	right	39
194.737	0.2	posner	invalid_cue	correct	left	n/a	n/a	40
194.937	0.392	posner	target_response	correct	left	right	right	40
200.706	0.2	posner	invalid_cue	correct	right	n/a	n/a	41
200.906	0.399	posner	target_response	correct	right	left	left	41
209.376	0.2	posner	invalid_cue	correct	left	n/a	n/a	42
209.576	0.426	posner	target_response	correct	left	right	right	42
215.045	0.2	posner	valid_cue	correct	right	n/a	n/a	43
215.245	0.402	posner	target_response	correct	right	right	right	43
220.914	0.2	posner	invalid_cue	correct	right	n/a	n/a	44
221.114	0.364	posner	target_response	correct	right	left	left	44
223.981	0.2	posner	valid_cue	correct	left	n/a	n/a	45
224.182	0.579	posner	target_response	correct	left	left	left	45
228.35	0.2	posner	invalid_cue	correct	left	n/a	n/a	46
228.55	0.473	posner	target_response	correct	left	right	right	46
233.018	0.2	posner	valid_cue	correct	right	n/a	n/a	47
233.218	0.389	posner	target_response	correct	right	right	right	47
236.586	0.2	posner	valid_cue	correct	right	n/a	n/a	48
236.786	0.512	posner	target_response	correct	right	right	right	48
244.056	0.2	posner	invalid_cue	correct	right	n/a	n/a	49
244.256	0.409	posner	target_response	correct	right	left	left	49
249.524	0.2	posner	valid_cue	correct	left	n/a	n/a	50
249.724	0.43	posner	target_response	correct	left	left	left	50
254.193	0.2	posner	valid_cue	correct	right	n/a	n/a	51
254.393	0.34	posner	target_response	correct	right	right	right	51
260.262	0.2	posner	valid_cue	correct	left	n/a	n/a	52
260.462	0.536	posner	target_response	correct	left	left	left	52
267.731	0.2	posner	invalid_cue	correct	right	n/a	n/a	53
267.931	0.416	posner	target_response	correct	right	left	left	53
271.199	0.2	posner	invalid_cue	correct	right	n/a	n/a	54
271.399	0.48	posner	target_response	correct	right	left	left	54
274.567	0.2	posner	invalid_cue	correct	left	n/a	n/a	55
274.767	0.431	posner	target_response	correct	left	right	right	55
278.335	0.2	posner	valid_cue	correct	left	n/a	n/a	56
278.535	0.363	posner	target_response	correct	left	left	left	56
285.805	0.2	posner	invalid_cue	correct	right	n/a	n/a	57
286.005	0.446	posner	target_response	correct	right	left	left	57
294.474	0.2	posner	valid_cue	correct	right	n/a	n/a	58
294.674	0.399	posner	target_response	correct	right	right	right	58
299.043	0.2	posner	invalid_cue	correct	left	n/a	n/a	59
299.243	0.632	posner	target_response	correct	left	right	right	59
302.911	0.2	posner	invalid_cue	correct	left	n/a	n/a	60
303.111	0.428	posner	target_response	correct	left	right	right	60
306.279	0.2	posner	invalid_cue	correct	right	n/a	n/a	61
306.479	1.021	posner	target_response	correct	right	left	left	61
312.348	0.2	posner	valid_cue	correct	left	n/a	n/a	62
312.548	0.309	posner	target_response	correct	left	left	left	62
315.716	0.2	posner	invalid_cue	correct	right	n/a	n/a	63
315.916	0.418	posner	target_response	correct	right	left	left	63
319.284	0.2	posner	invalid_cue	correct	left	n/a	n/a	64
319.484	0.446	posner	target_response	correct	left	right	right	64
326.753	0.2	posner	valid_cue	correct	left	n/a	n/a	65
326.953	0.694	posner	target_response	correct	left	left	left	65
334.223	0.2	posner	valid_cue	correct	left	n/a	n/a	66
334.423	0.385	posner	target_response	correct	left	left	left	66
341.692	0.2	posner	invalid_cue	correct	left	n/a	n/a	67
341.892	0.495	posner	target_response	correct	left	right	right	67
347.261	0.2	posner	invalid_cue	correct	right	n/a	n/a	68
347.461	0.61	posner	target_response	correct	right	left	left	68
351.229	0.2	posner	invalid_cue	correct	right	n/a	n/a	69
351.429	0.54	posner	target_response	correct	right	left	left	69
354.897	0.2	posner	invalid_cue	correct	left	n/a	n/a	70
355.097	0.501	posner	target_response	correct	left	right	right	70
358.365	0.2	posner	invalid_cue	correct	right	n/a	n/a	71
358.565	0.929	posner	target_response	correct	right	left	left	71
361.533	0.2	posner	invalid_cue	correct	right	n/a	n/a	72
361.733	0.491	posner	target_response	correct	right	left	left	72
365.401	0.2	posner	valid_cue	correct	left	n/a	n/a	73
365.601	0.551	posner	target_response	correct	left	left	left	73
369.469	0.2	posner	valid_cue	correct	left	n/a	n/a	74
369.669	0.331	posner	target_response	correct	left	left	left	74
373.437	0.2	posner	valid_cue	correct	right	n/a	n/a	75
373.637	0.534	posner	target_response	correct	right	right	right	75
381.707	0.2	posner	valid_cue	correct	right	n/a	n/a	76
381.907	0.498	posner	target_response	correct	right	right	right	76
385.275	0.2	posner	valid_cue	correct	left	n/a	n/a	77
385.475	0.35	posner	target_response	correct	left	left	left	77
388.543	0.2	posner	invalid_cue	correct	right	n/a	n/a	78
388.743	0.5	posner	target_response	correct	right	left	left	78
396.012	0.2	posner	valid_cue	correct	left	n/a	n/a	79
396.212	1.877	posner	target_response	correct	left	left	left	79
399.764	0.2	posner	invalid_cue	correct	right	n/a	n/a	80
399.964	0.462	posner	target_response	correct	right	left	left	80
405.432	0.2	posner	valid_cue	correct	right	n/a	n/a	81
405.633	0.222	posner	target_response	correct	right	right	right	81
408.6	0.2	posner	invalid_cue	correct	right	n/a	n/a	82
408.8	0.456	posner	target_response	correct	right	left	left	82
412.468	0.2	posner	invalid_cue	correct	right	n/a	n/a	83
412.668	0.517	posner	target_response	correct	right	left	left	83
419.938	0.2	posner	invalid_cue	correct	right	n/a	n/a	84
420.138	0.747	posner	target_response	correct	right	left	left	84
423.806	0.2	posner	valid_cue	correct	right	n/a	n/a	85
424.006	0.401	posner	target_response	correct	right	right	right	85
427.174	0.2	posner	invalid_cue	correct	left	n/a	n/a	86
427.374	0.771	posner	target_response	correct	left	right	right	86
434.643	0.2	posner	invalid_cue	correct	right	n/a	n/a	87
434.843	1.077	posner	target_response	correct	right	left	left	87
437.611	0.2	posner	valid_cue	correct	right	n/a	n/a	88
437.811	0.439	posner	target_response	correct	right	right	right	88
442.28	0.2	posner	invalid_cue	correct	left	n/a	n/a	89
442.48	0.4	posner	target_response	correct	left	right	right	89
445.347	0.2	posner	invalid_cue	correct	left	n/a	n/a	90
445.547	0.48	posner	target_response	correct	left	right	right	90
452.817	0.2	posner	valid_cue	correct	left	n/a	n/a	91
453.017	0.241	posner	target_response	correct	left	left	left	91
457.985	0.2	posner	valid_cue	correct	left	n/a	n/a	92
458.185	0.997	posner	target_response	correct	left	left	left	92
461.153	0.2	posner	invalid_cue	correct	right	n/a	n/a	93
461.353	0.633	posner	target_response	correct	right	left	left	93
464.521	0.2	posner	valid_cue	correct	right	n/a	n/a	94
464.721	1.066	posner	target_response	correct	right	right	right	94
471.991	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	95
472.191	0.262	posner	target_response	incorrect	right	left	right	95
477.159	0.2	posner	invalid_cue	correct	left	n/a	n/a	96
477.359	0.407	posner	target_response	correct	left	right	right	96
480.327	0.2	posner	invalid_cue	correct	right	n/a	n/a	97
480.527	0.459	posner	target_response	correct	right	left	left	97
487.797	0.2	posner	invalid_cue	correct	left	n/a	n/a	98
487.997	0.417	posner	target_response	correct	left	right	right	98
492.465	0.2	posner	valid_cue	correct	right	n/a	n/a	99
492.665	0.467	posner	target_response	correct	right	right	right	99
501.135	0.2	posner	valid_cue	correct	left	n/a	n/a	100
501.335	0.525	posner	target_response	correct	left	left	left	100
508.604	0.2	posner	valid_cue	correct	left	n/a	n/a	101
508.804	0.874	posner	target_response	correct	left	left	left	101
513.873	0.2	posner	invalid_cue	correct	right	n/a	n/a	102
514.073	0.465	posner	target_response	correct	right	left	left	102
517.041	0.2	posner	invalid_cue	correct	right	n/a	n/a	103
517.241	0.562	posner	target_response	correct	right	left	left	103
524.51	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	104
524.71	0.187	posner	target_response	incorrect	right	left	right	104
530.979	0.2	posner	invalid_cue	correct	left	n/a	n/a	105
531.179	0.449	posner	target_response	correct	left	right	right	105
534.847	0.2	posner	invalid_cue	correct	right	n/a	n/a	106
535.047	0.609	posner	target_response	correct	right	left	left	106
542.317	0.2	posner	invalid_cue	correct	right	n/a	n/a	107
542.517	0.648	posner	target_response	correct	right	left	left	107
550.987	0.2	posner	valid_cue	correct	left	n/a	n/a	108
551.187	0.401	posner	target_response	correct	left	left	left	108
554.055	0.2	posner	valid_cue	correct	left	n/a	n/a	109
554.255	0.638	posner	target_response	correct	left	left	left	109
559.723	0.2	posner	valid_cue	correct	right	n/a	n/a	110
559.923	0.641	posner	target_response	correct	right	right	right	110
562.891	0.2	posner	valid_cue	correct	right	n/a	n/a	111
563.091	1.136	posner	target_response	correct	right	right	right	111
566.059	0.2	posner	invalid_cue	correct	left	n/a	n/a	112
566.259	0.5	posner	target_response	correct	left	right	right	112
569.127	0.2	posner	invalid_cue	correct	left	n/a	n/a	113
569.327	0.679	posner	target_response	correct	left	right	right	113
572.295	0.2	posner	invalid_cue	correct	right	n/a	n/a	114
572.495	1.149	posner	target_response	correct	right	left	left	114
575.763	0.2	posner	invalid_cue	correct	left	n/a	n/a	115
575.963	0.523	posner	target_response	correct	left	right	right	115
581.732	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	116
581.932	0.27	posner	target_response	incorrect	left	right	left	116
586.6	0.2	posner	valid_cue	correct	right	n/a	n/a	117
586.8	0.728	posner	target_response	correct	right	right	right	117
590.468	0.2	posner	invalid_cue	correct	right	n/a	n/a	118
590.668	0.647	posner	target_response	correct	right	left	left	118
595.937	0.2	posner	invalid_cue	correct	right	n/a	n/a	119
596.137	0.514	posner	target_response	correct	right	left	left	119
599.705	0.2	posner	valid_cue	correct	left	n/a	n/a	120
599.905	0.452	posner	target_response	correct	left	left	left	120
