onset	duration	trial_type	response_value	stim_file
2.777	155.219	video	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
161.408	3.332	rating_relevance	29.79	n/a
165.46	2.365	rating_happy	64.58	n/a
172.196	4.082	rating_sad	30.52	n/a
175.147	2.015	rating_afraid	0.0	n/a
180.082	1.926	rating_disgusted	0.0	n/a
185.317	2.15	rating_warm	36.98	n/a
190.786	2.589	rating_engaged	61.56	n/a
193.336	57.11	video	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
254.993	n/a	rating_relevance	n/a	n/a
257.477	1.965	rating_happy	1.15	n/a
263.246	2.716	rating_sad	59.48	n/a
269.532	3.984	rating_afraid	40.73	n/a
272.716	2.15	rating_disgusted	9.9	n/a
277.752	2.167	rating_warm	1.88	n/a
283.604	3.0	rating_engaged	42.81	n/a
285.66	243.887	video	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
532.797	3.205	rating_relevance	40.42	n/a
537.432	2.834	rating_happy	2.81	n/a
542.4	2.779	rating_sad	44.79	n/a
547.002	2.366	rating_afraid	11.77	n/a
551.837	2.183	rating_disgusted	12.29	n/a
556.339	1.666	rating_warm	0.0	n/a
563.875	4.189	rating_engaged	48.54	n/a
564.738	30.142	video	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
598.505	3.587	rating_relevance	14.69	n/a
602.406	2.467	rating_happy	35.73	n/a
605.991	1.038	rating_sad	2.19	n/a
611.626	1.654	rating_afraid	0.0	n/a
616.261	1.268	rating_disgusted	0.0	n/a
623.631	3.616	rating_warm	13.12	n/a
628.299	3.267	rating_engaged	27.4	n/a
