onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
10.569	0.2	posner	valid_cue	correct	left	n/a	n/a	1
10.785	0.518	posner	target_response	correct	left	left	left	1
16.571	0.2	posner	valid_cue	correct	left	n/a	n/a	2
16.771	0.006	posner	target_response	correct	left	left	left	2
26.058	0.2	posner	valid_cue	correct	left	n/a	n/a	3
26.258	0.529	posner	target_response	correct	left	left	left	3
33.044	0.2	posner	invalid_cue	correct	left	n/a	n/a	4
33.244	0.608	posner	target_response	correct	left	right	right	4
40.013	0.2	posner	invalid_cue	correct	right	n/a	n/a	5
40.213	0.508	posner	target_response	correct	right	left	left	5
43.297	0.2	posner	invalid_cue	correct	right	n/a	n/a	6
43.498	0.008	posner	target_response	correct	right	left	left	6
50.767	0.2	posner	invalid_cue	correct	right	n/a	n/a	7
50.967	0.551	posner	target_response	correct	right	left	left	7
58.236	0.2	posner	valid_cue	correct	right	n/a	n/a	8
58.436	0.569	posner	target_response	correct	right	right	right	8
62.004	0.2	posner	valid_cue	correct	left	n/a	n/a	9
62.205	0.481	posner	target_response	correct	left	left	left	9
65.672	0.2	posner	valid_cue	correct	left	n/a	n/a	10
65.873	0.006	posner	target_response	correct	left	left	left	10
70.241	0.2	posner	invalid_cue	correct	right	n/a	n/a	11
70.441	0.556	posner	target_response	correct	right	left	left	11
76.71	0.2	posner	invalid_cue	correct	left	n/a	n/a	12
76.91	0.829	posner	target_response	correct	left	right	right	12
79.978	0.2	posner	valid_cue	correct	left	n/a	n/a	13
80.178	0.542	posner	target_response	correct	left	left	left	13
83.346	0.2	posner	valid_cue	correct	left	n/a	n/a	14
83.546	0.483	posner	target_response	correct	left	left	left	14
89.915	0.2	posner	invalid_cue	correct	left	n/a	n/a	15
90.115	0.569	posner	target_response	correct	left	right	right	15
92.883	0.2	posner	valid_cue	correct	left	n/a	n/a	16
93.083	0.52	posner	target_response	correct	left	left	left	16
97.851	0.2	posner	invalid_cue	correct	right	n/a	n/a	17
98.051	0.006	posner	target_response	correct	right	left	left	17
104.32	0.2	posner	valid_cue	correct	right	n/a	n/a	18
104.52	0.501	posner	target_response	correct	right	right	right	18
111.79	0.2	posner	invalid_cue	correct	right	n/a	n/a	19
111.99	0.492	posner	target_response	correct	right	left	left	19
120.76	0.2	posner	invalid_cue	correct	left	n/a	n/a	20
120.96	0.642	posner	target_response	correct	left	right	right	20
125.828	0.2	posner	valid_cue	correct	right	n/a	n/a	21
126.028	0.555	posner	target_response	correct	right	right	right	21
130.297	0.2	posner	invalid_cue	correct	left	n/a	n/a	22
130.497	0.575	posner	target_response	correct	left	right	right	22
134.865	0.2	posner	valid_cue	correct	right	n/a	n/a	23
135.065	0.624	posner	target_response	correct	right	right	right	23
137.933	0.2	posner	invalid_cue	correct	right	n/a	n/a	24
138.133	0.595	posner	target_response	correct	right	left	left	24
141.501	0.2	posner	valid_cue	correct	right	n/a	n/a	25
141.701	0.52	posner	target_response	correct	right	right	right	25
144.669	0.2	posner	invalid_cue	correct	left	n/a	n/a	26
144.869	0.591	posner	target_response	correct	left	right	right	26
150.838	0.2	posner	invalid_cue	correct	right	n/a	n/a	27
151.038	0.581	posner	target_response	correct	right	left	left	27
160.308	0.2	posner	valid_cue	correct	right	n/a	n/a	28
160.508	0.571	posner	target_response	correct	right	right	right	28
163.776	0.2	posner	invalid_cue	correct	left	n/a	n/a	29
163.976	0.597	posner	target_response	correct	left	right	right	29
166.844	0.2	posner	invalid_cue	correct	right	n/a	n/a	30
167.044	0.511	posner	target_response	correct	right	left	left	30
