onset	duration	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
10.5685770511627	0.2	valid_cue	correct	left	n/a	n/a	1
10.7853255271912	0.517864465713501	target_response	correct	left	left	left	1
16.5708160400391	0.2	valid_cue	correct	left	n/a	n/a	2
16.7708899974823	0.0059211254119873	target_response	correct	left	left	left	2
26.0576872825623	0.2	valid_cue	correct	left	n/a	n/a	3
26.257762670517	0.528733491897583	target_response	correct	left	left	left	3
33.0436265468597	0.2	invalid_cue	correct	left	n/a	n/a	4
33.2437002658844	0.60761570930481	target_response	correct	left	right	right	4
40.0128915309906	0.2	invalid_cue	correct	right	n/a	n/a	5
40.2129669189453	0.50816822052002	target_response	correct	right	left	left	5
43.2974495887756	0.2	invalid_cue	correct	right	n/a	n/a	6
43.4975242614746	0.0079078674316406	target_response	correct	right	left	left	6
50.7669026851654	0.2	invalid_cue	correct	right	n/a	n/a	7
50.9669766426086	0.551365375518799	target_response	correct	right	left	left	7
58.2363543510437	0.2	valid_cue	correct	right	n/a	n/a	8
58.4364280700684	0.569456100463867	target_response	correct	right	right	right	8
62.0044264793396	0.2	valid_cue	correct	left	n/a	n/a	9
62.2045004367828	0.480602741241455	target_response	correct	left	left	left	9
65.6724605560303	0.2	valid_cue	correct	left	n/a	n/a	10
65.8725349903107	0.0060911178588867	target_response	correct	left	left	left	10
70.2408311367035	0.2	invalid_cue	correct	right	n/a	n/a	11
70.4409053325653	0.55604362487793	target_response	correct	right	left	left	11
76.7099096775055	0.2	invalid_cue	correct	left	n/a	n/a	12
76.9099841117859	0.829081058502197	target_response	correct	left	right	right	12
79.9777956008911	0.2	valid_cue	correct	left	n/a	n/a	13
80.1778702735901	0.542005777359009	target_response	correct	left	left	left	13
83.3457179069519	0.2	valid_cue	correct	left	n/a	n/a	14
83.545793056488	0.482580900192261	target_response	correct	left	left	left	14
89.9148337841034	0.2	invalid_cue	correct	left	n/a	n/a	15
90.1149094104767	0.569052696228027	target_response	correct	left	right	right	15
92.8826072216034	0.2	valid_cue	correct	left	n/a	n/a	16
93.0826821327209	0.519836902618408	target_response	correct	left	left	left	16
97.8511276245117	0.2	invalid_cue	correct	right	n/a	n/a	17
98.0512025356293	0.0059125423431396	target_response	correct	right	left	left	17
104.320206642151	0.2	valid_cue	correct	right	n/a	n/a	18
104.52028131485	0.5012526512146	target_response	correct	right	right	right	18
111.789659500122	0.2	invalid_cue	correct	right	n/a	n/a	19
111.989733219147	0.491739749908447	target_response	correct	right	left	left	19
120.75967001915	0.2	invalid_cue	correct	left	n/a	n/a	20
120.959744215012	0.642202854156494	target_response	correct	left	right	right	20
125.82822728157	0.2	valid_cue	correct	right	n/a	n/a	21
126.028302669525	0.554777383804321	target_response	correct	right	right	right	21
130.296560525894	0.2	invalid_cue	correct	left	n/a	n/a	22
130.4966340065	0.574602127075195	target_response	correct	left	right	right	22
134.864930152893	0.2	valid_cue	correct	right	n/a	n/a	23
135.065005540848	0.624040603637695	target_response	correct	right	right	right	23
137.93274140358	0.2	invalid_cue	correct	right	n/a	n/a	24
138.132816791534	0.595016241073608	target_response	correct	right	left	left	24
141.500738859177	0.2	valid_cue	correct	right	n/a	n/a	25
141.700813055038	0.519514083862305	target_response	correct	right	right	right	25
144.668586492538	0.2	invalid_cue	correct	left	n/a	n/a	26
144.868661642075	0.590572357177734	target_response	correct	left	right	right	26
150.837553024292	0.2	invalid_cue	correct	right	n/a	n/a	27
151.037628889084	0.581099271774292	target_response	correct	right	left	left	27
160.307752370834	0.2	valid_cue	correct	right	n/a	n/a	28
160.507826089859	0.571481943130493	target_response	correct	right	right	right	28
163.7757127285	0.2	invalid_cue	correct	left	n/a	n/a	29
163.975787639618	0.596509456634521	target_response	correct	left	right	right	29
166.843523025513	0.2	invalid_cue	correct	right	n/a	n/a	30
167.043597221375	0.51141095161438	target_response	correct	right	left	left	30
174.312975168228	0.2	invalid_cue	correct	right	n/a	n/a	31
174.513050079346	0.555815935134888	target_response	correct	right	left	left	31
179.881718635559	0.2	invalid_cue	correct	left	n/a	n/a	32
180.081793069839	0.571569919586182	target_response	correct	left	right	right	32
184.14997625351	0.2	valid_cue	correct	right	n/a	n/a	33
184.350051641464	0.522846460342407	target_response	correct	right	right	right	33
191.619428157806	0.2	valid_cue	correct	right	n/a	n/a	34
191.819503545761	0.636440515518188	target_response	correct	right	right	right	34
195.287463903427	0.2	invalid_cue	correct	left	n/a	n/a	35
195.487538099289	0.665852069854736	target_response	correct	left	right	right	35
200.155945301056	0.2	invalid_cue	correct	left	n/a	n/a	36
200.356020450592	0.630293607711792	target_response	correct	left	right	right	36
204.124092340469	0.2	valid_cue	correct	left	n/a	n/a	37
204.324166059494	0.59831690788269	target_response	correct	left	left	left	37
208.192275524139	0.2	valid_cue	correct	right	n/a	n/a	38
208.392350435257	0.516901731491089	target_response	correct	right	right	right	38
211.160049915314	0.2	invalid_cue	correct	right	n/a	n/a	39
211.360124588013	0.493034362792969	target_response	correct	right	left	left	39
214.527972459793	0.2	valid_cue	incorrect	right	n/a	n/a	40
214.728047132492	0.0051789283752441	target_response	incorrect	right	right	left	40
218.796230554581	0.2	valid_cue	correct	left	n/a	n/a	41
218.99630522728	0.436262845993042	target_response	correct	left	left	left	41
222.064115285873	0.2	valid_cue	correct	left	n/a	n/a	42
222.264190912247	0.438905239105225	target_response	correct	left	left	left	42
225.432038784027	0.2	invalid_cue	correct	right	n/a	n/a	43
225.632113456726	0.524766683578491	target_response	correct	right	left	left	43
228.799961566925	0.2	valid_cue	correct	left	n/a	n/a	44
229.000035524368	0.402825593948364	target_response	correct	left	left	left	44
236.269413232803	0.2	valid_cue	correct	left	n/a	n/a	45
236.469487428665	0.478395700454712	target_response	correct	left	left	left	45
243.738865613937	0.2	invalid_cue	correct	right	n/a	n/a	46
243.938940525055	0.538931608200073	target_response	correct	right	left	left	46
249.607720136642	0.2	valid_cue	correct	right	n/a	n/a	47
249.807795286179	0.587814807891846	target_response	correct	right	right	right	47
252.875606775284	0.2	valid_cue	correct	right	n/a	n/a	48
253.07568025589	0.560487747192383	target_response	correct	right	right	right	48
255.943416595459	0.2	valid_cue	correct	right	n/a	n/a	49
256.143491983414	0.53438401222229	target_response	correct	right	right	right	49
259.911563396454	0.2	valid_cue	correct	right	n/a	n/a	50
260.111637353897	0.501629829406738	target_response	correct	right	right	right	50
263.979747056961	0.2	valid_cue	correct	right	n/a	n/a	51
264.179821252823	0.549307823181152	target_response	correct	right	right	right	51
268.948266983032	0.2	valid_cue	correct	left	n/a	n/a	52
269.14834189415	0.445282220840454	target_response	correct	left	left	left	52
272.216152667999	0.2	invalid_cue	correct	right	n/a	n/a	53
272.416226148605	0.609918832778931	target_response	correct	right	left	left	53
275.283962488174	0.2	invalid_cue	correct	left	n/a	n/a	54
275.484037160873	0.599241971969604	target_response	correct	left	right	right	54
278.251737117767	0.2	invalid_cue	correct	right	n/a	n/a	55
278.451811075211	0.574091911315918	target_response	correct	right	left	left	55
285.721187591553	0.2	invalid_cue	correct	left	n/a	n/a	56
285.921263217926	0.71318793296814	target_response	correct	left	right	right	56
293.190640449524	0.2	invalid_cue	correct	right	n/a	n/a	57
293.390715122223	0.540710926055908	target_response	correct	right	left	left	57
296.458524942398	0.2	invalid_cue	correct	left	n/a	n/a	58
296.658600568771	0.550362586975098	target_response	correct	left	right	right	58
299.626373767853	0.2	valid_cue	correct	right	n/a	n/a	59
299.826448440552	0.515501737594604	target_response	correct	right	right	right	59
302.594147443771	0.2	invalid_cue	correct	left	n/a	n/a	60
302.794221878052	0.570342302322388	target_response	correct	left	right	right	60
306.662330627441	0.2	invalid_cue	correct	right	n/a	n/a	61
306.862404823303	0.518536329269409	target_response	correct	right	left	left	61
310.930589437485	0.2	invalid_cue	correct	left	n/a	n/a	62
311.130664348602	0.662247657775879	target_response	correct	left	right	right	62
318.400041341782	0.2	valid_cue	correct	right	n/a	n/a	63
318.600116491318	0.669010639190674	target_response	correct	right	right	right	63
321.667927026749	0.2	invalid_cue	correct	left	n/a	n/a	64
321.86800122261	0.603209733963013	target_response	correct	left	right	right	64
325.636073350906	0.2	invalid_cue	correct	left	n/a	n/a	65
325.836148262024	0.553927898406982	target_response	correct	left	right	right	65
332.105152130127	0.2	valid_cue	correct	right	n/a	n/a	66
332.305227041245	0.528281927108765	target_response	correct	right	right	right	66
335.773187637329	0.2	valid_cue	correct	right	n/a	n/a	67
335.973261356354	0.539758682250977	target_response	correct	right	right	right	67
339.141109466553	0.2	valid_cue	correct	right	n/a	n/a	68
339.341184854507	0.527774095535278	target_response	correct	right	right	right	68
342.208920240402	0.2	valid_cue	correct	left	n/a	n/a	69
342.408995628357	0.451585531234741	target_response	correct	left	left	left	69
345.67688035965	0.2	valid_cue	correct	right	n/a	n/a	70
345.876955270767	0.472940683364868	target_response	correct	right	right	right	70
349.044803380966	0.2	invalid_cue	correct	left	n/a	n/a	71
349.244877338409	0.548323631286621	target_response	correct	left	right	right	71
356.514255046844	0.2	invalid_cue	correct	left	n/a	n/a	72
356.714329957962	0.596670150756836	target_response	correct	left	right	right	72
362.082998275757	0.2	valid_cue	correct	left	n/a	n/a	73
362.283073186874	0.601842880249023	target_response	correct	left	left	left	73
365.951107263565	0.2	invalid_cue	correct	right	n/a	n/a	74
366.151181936264	0.56782603263855	target_response	correct	right	left	left	74
369.41906785965	0.2	valid_cue	correct	left	n/a	n/a	75
369.61914229393	0.005178689956665	target_response	correct	left	left	left	75
373.47057890892	0.2	valid_cue	correct	left	n/a	n/a	76
373.670653820038	0.582509279251099	target_response	correct	left	left	left	76
380.940029859543	0.2	invalid_cue	correct	left	n/a	n/a	77
381.140105009079	0.591002941131592	target_response	correct	left	right	right	77
388.409482002258	0.2	valid_cue	correct	right	n/a	n/a	78
388.609557628632	0.569425344467163	target_response	correct	right	right	right	78
394.978599071503	0.2	valid_cue	correct	right	n/a	n/a	79
395.178673267365	0.61578369140625	target_response	correct	right	right	right	79
404.448798179626	0.2	valid_cue	correct	right	n/a	n/a	80
404.64887213707	0.480150938034058	target_response	correct	right	right	right	80
408.416944265366	0.2	invalid_cue	correct	left	n/a	n/a	81
408.617018222809	0.639129877090454	target_response	correct	left	right	right	81
412.885277748108	0.2	valid_cue	correct	left	n/a	n/a	82
413.085351228714	0.509668827056885	target_response	correct	left	left	left	82
416.953461647034	0.2	valid_cue	correct	left	n/a	n/a	83
417.153534173965	0.411931991577148	target_response	correct	left	left	left	83
423.922726392746	0.2	valid_cue	correct	right	n/a	n/a	84
424.122801542282	0.53534460067749	target_response	correct	right	right	right	84
431.092067241669	0.2	invalid_cue	correct	left	n/a	n/a	85
431.292142152786	0.546113967895508	target_response	correct	left	right	right	85
434.960176229477	0.2	valid_cue	correct	left	n/a	n/a	86
435.160250425339	1.10235071182251	target_response	correct	left	left	left	86
438.528173685074	0.2	valid_cue	correct	left	n/a	n/a	87
438.728247642517	0.471405506134033	target_response	correct	left	left	left	87
443.396655321121	0.2	valid_cue	correct	right	n/a	n/a	88
443.596730232239	0.582283735275269	target_response	correct	right	right	right	88
446.664540529251	0.2	valid_cue	correct	right	n/a	n/a	89
446.864615917206	0.618338108062744	target_response	correct	right	right	right	89
449.732351064682	0.2	invalid_cue	correct	right	n/a	n/a	90
449.932426214218	0.636865854263306	target_response	correct	right	left	left	90
453.30034828186	0.2	invalid_cue	correct	right	n/a	n/a	91
453.500423431396	0.0049595832824707	target_response	correct	right	left	left	91
457.768681526184	0.2	valid_cue	correct	left	n/a	n/a	92
457.968756914139	0.473214149475098	target_response	correct	left	left	left	92
462.737201213837	0.2	valid_cue	correct	left	n/a	n/a	93
462.937275886536	0.439016103744507	target_response	correct	left	left	left	93
466.305198192596	0.2	valid_cue	correct	left	n/a	n/a	94
466.505273580551	0.458627462387085	target_response	correct	left	left	left	94
471.373755455017	0.2	invalid_cue	correct	left	n/a	n/a	95
471.573830604553	0.629120349884033	target_response	correct	left	right	right	95
474.441564798355	0.2	valid_cue	correct	right	n/a	n/a	96
474.64164018631	0.526737928390503	target_response	correct	right	right	right	96
483.611652612686	0.2	valid_cue	correct	left	n/a	n/a	97
483.811727762222	0.381360292434692	target_response	correct	left	left	left	97
487.879911422729	0.2	valid_cue	correct	left	n/a	n/a	98
488.079985141754	0.490015983581543	target_response	correct	left	left	left	98
495.349363565445	0.2	valid_cue	correct	left	n/a	n/a	99
495.549436807632	0.429517269134521	target_response	correct	left	left	left	99
