onset	duration	trial_type	response_value	stim_file
2.782	211.376	video	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
217.558	3.294	rating_relevance	8.23	n/a
222.293	3.016	rating_happy	49.79	n/a
225.845	1.549	rating_sad	0.0	n/a
232.714	3.4	rating_afraid	4.9	n/a
236.148	1.819	rating_disgusted	0.0	n/a
241.234	1.882	rating_warm	40.83	n/a
248.887	n/a	rating_engaged	n/a	n/a
249.485	20.94	video	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
274.98	n/a	rating_relevance	n/a	n/a
277.164	1.666	rating_happy	0.0	n/a
285.017	n/a	rating_sad	n/a	n/a
290.035	n/a	rating_afraid	n/a	n/a
295.07	n/a	rating_disgusted	n/a	n/a
297.738	2.149	rating_warm	0.0	n/a
305.124	n/a	rating_engaged	n/a	n/a
305.676	30.148	video	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
338.537	2.664	rating_relevance	0.0	n/a
343.922	3.032	rating_happy	0.0	n/a
350.424	n/a	rating_sad	n/a	n/a
354.126	3.183	rating_afraid	0.0	n/a
360.478	n/a	rating_disgusted	n/a	n/a
365.513	n/a	rating_warm	n/a	n/a
368.598	2.567	rating_engaged	1.88	n/a
371.076	123.286	video	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
497.379	2.957	rating_relevance	64.48	n/a
502.264	2.823	rating_happy	87.81	n/a
508.967	n/a	rating_sad	n/a	n/a
514.002	n/a	rating_afraid	n/a	n/a
519.037	n/a	rating_disgusted	n/a	n/a
524.072	n/a	rating_warm	n/a	n/a
526.773	2.182	rating_engaged	83.44	n/a
