onset	duration	event_type	value	response_accuracy	stim_file
12.0652723217011	11.0	stimulus	falsebelief	n/a	task-tomsaxe/2b_story.txt
100.58161567688	11.0	stimulus	falsebelief	n/a	task-tomsaxe/4b_story.txt
159.603625764847	11.0	stimulus	falsebelief	n/a	task-tomsaxe/1b_story.txt
218.642309417725	11.0	stimulus	falsebelief	n/a	task-tomsaxe/3b_story.txt
248.153315534592	11.0	stimulus	falsebelief	n/a	task-tomsaxe/10b_story.txt
336.686330547333	11.0	stimulus	falsebelief	n/a	task-tomsaxe/9b_story.txt
395.708342065811	11.0	stimulus	falsebelief	n/a	task-tomsaxe/6b_story.txt
425.219347705841	11.0	stimulus	falsebelief	n/a	task-tomsaxe/7b_story.txt
513.752362480164	11.0	stimulus	falsebelief	n/a	task-tomsaxe/8b_story.txt
572.774373044968	11.0	stimulus	falsebelief	n/a	task-tomsaxe/5b_story.txt
41.5596053504944	11.0	stimulus	falsephoto	n/a	task-tomsaxe/2p_story.txt
71.0706097984314	11.0	stimulus	falsephoto	n/a	task-tomsaxe/4p_story.txt
130.092622032166	11.0	stimulus	falsephoto	n/a	task-tomsaxe/1p_story.txt
189.114630451202	11.0	stimulus	falsephoto	n/a	task-tomsaxe/3p_story.txt
277.664320697784	11.0	stimulus	falsephoto	n/a	task-tomsaxe/10p_story.txt
307.175325860977	11.0	stimulus	falsephoto	n/a	task-tomsaxe/9p_story.txt
366.1973366642	11.0	stimulus	falsephoto	n/a	task-tomsaxe/6p_story.txt
454.730352869034	11.0	stimulus	falsephoto	n/a	task-tomsaxe/7p_story.txt
484.241357316971	11.0	stimulus	falsephoto	n/a	task-tomsaxe/8p_story.txt
543.280041685104	11.0	stimulus	falsephoto	n/a	task-tomsaxe/5p_story.txt
23.0360302829742	2.92583465576172	response	falsebelief	incorrect	tomsaxe/2b_question.txt
111.569046010971	3.08826088905334	response	falsebelief	correct	tomsaxe/4b_question.txt
170.591056098938	2.33641791343689	response	falsebelief	correct	tomsaxe/1b_question.txt
229.629740467072	2.61341547966003	response	falsebelief	correct	tomsaxe/3b_question.txt
259.140747060776	2.35326981544495	response	falsebelief	correct	tomsaxe/10b_question.txt
347.67376159668	3.18174338340759	response	falsebelief	correct	tomsaxe/9b_question.txt
406.695773115158	3.78586673736572	response	falsebelief	correct	tomsaxe/6b_question.txt
436.206777086258	3.84088778495789	response	falsebelief	incorrect	tomsaxe/7b_question.txt
524.739793529511	3.09828948974609	response	falsebelief	correct	tomsaxe/8b_question.txt
583.761804332733	2.91303372383118	response	falsebelief	correct	tomsaxe/5b_question.txt
52.547035446167	3.92052340507507	response	falsephoto	correct	tomsaxe/2p_question.txt
82.0580410861969	2.61623096466064	response	falsephoto	correct	tomsaxe/4p_question.txt
141.080052127838	3.9118378162384	response	falsephoto	correct	tomsaxe/1p_question.txt
200.118735542297	2.65682530403137	response	falsephoto	correct	tomsaxe/3p_question.txt
288.651752223969	3.26897668838501	response	falsephoto	correct	tomsaxe/10p_question.txt
318.162756671906	2.57843732833862	response	falsephoto	correct	tomsaxe/9p_question.txt
377.184767475128	3.42666459083557	response	falsephoto	correct	tomsaxe/6p_question.txt
465.717783441544	2.36203646659851	response	falsephoto	correct	tomsaxe/7p_question.txt
495.228788604736	2.21955037117004	response	falsephoto	correct	tomsaxe/8p_question.txt
554.250799646378	1.91522526741028	response	falsephoto	correct	tomsaxe/5p_question.txt
