onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
208.326	0.2	posner	valid_cue	correct	left	n/a	n/a	41
208.526	0.36	posner	target_response	correct	left	left	left	41
213.795	0.2	posner	invalid_cue	correct	right	n/a	n/a	42
213.995	0.803	posner	target_response	correct	right	left	left	42
217.763	0.2	posner	invalid_cue	correct	right	n/a	n/a	43
217.963	0.005	posner	target_response	correct	right	left	left	43
221.731	0.2	posner	valid_cue	correct	left	n/a	n/a	44
221.931	0.306	posner	target_response	correct	left	left	left	44
224.799	0.2	posner	valid_cue	correct	right	n/a	n/a	45
224.999	0.499	posner	target_response	correct	right	right	right	45
227.867	0.2	posner	invalid_cue	correct	left	n/a	n/a	46
228.067	0.658	posner	target_response	correct	left	right	right	46
231.935	0.2	posner	valid_cue	correct	left	n/a	n/a	47
232.135	0.485	posner	target_response	correct	left	left	left	47
241.005	0.2	posner	invalid_cue	correct	left	n/a	n/a	48
241.205	0.388	posner	target_response	correct	left	right	right	48
246.674	0.2	posner	invalid_cue	correct	left	n/a	n/a	49
246.874	0.406	posner	target_response	correct	left	right	right	49
251.942	0.2	posner	invalid_cue	correct	right	n/a	n/a	50
252.142	0.449	posner	target_response	correct	right	left	left	50
256.711	0.2	posner	invalid_cue	correct	right	n/a	n/a	51
256.911	0.363	posner	target_response	correct	right	left	left	51
261.579	0.2	posner	valid_cue	correct	right	n/a	n/a	52
261.779	0.978	posner	target_response	correct	right	right	right	52
269.049	0.2	posner	valid_cue	correct	right	n/a	n/a	53
269.249	0.311	posner	target_response	correct	right	right	right	53
274.717	0.2	posner	invalid_cue	correct	left	n/a	n/a	54
274.917	0.484	posner	target_response	correct	left	right	right	54
278.385	0.2	posner	invalid_cue	correct	right	n/a	n/a	55
278.586	1.149	posner	target_response	correct	right	left	left	55
281.453	0.2	posner	invalid_cue	correct	right	n/a	n/a	56
281.653	0.651	posner	target_response	correct	right	left	left	56
284.921	0.2	posner	valid_cue	correct	left	n/a	n/a	57
285.121	0.45	posner	target_response	correct	left	left	left	57
288.489	0.2	posner	valid_cue	correct	right	n/a	n/a	58
288.689	1.741	posner	target_response	correct	right	right	right	58
292.107	0.2	posner	invalid_cue	correct	right	n/a	n/a	59
292.307	0.429	posner	target_response	correct	right	left	left	59
298.776	0.2	posner	invalid_cue	correct	right	n/a	n/a	60
298.976	0.712	posner	target_response	correct	right	left	left	60
305.946	0.2	posner	invalid_cue	correct	right	n/a	n/a	61
306.146	0.426	posner	target_response	correct	right	left	left	61
309.614	0.2	posner	valid_cue	correct	right	n/a	n/a	62
309.814	1.14	posner	target_response	correct	right	right	right	62
313.582	0.2	posner	valid_cue	correct	left	n/a	n/a	63
313.782	0.473	posner	target_response	correct	left	left	left	63
317.25	0.2	posner	invalid_cue	correct	right	n/a	n/a	64
317.45	0.599	posner	target_response	correct	right	left	left	64
324.419	0.2	posner	valid_cue	correct	right	n/a	n/a	65
324.619	0.323	posner	target_response	correct	right	right	right	65
327.887	0.2	posner	valid_cue	correct	right	n/a	n/a	66
328.087	0.543	posner	target_response	correct	right	right	right	66
331.455	0.2	posner	valid_cue	incorrect	right	n/a	n/a	67
331.655	1.302	posner	target_response	incorrect	right	right	left	67
335.123	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	68
335.323	n/a	posner	target_response	incorrect	left	right	n/a	68
340.392	0.2	posner	invalid_cue	correct	right	n/a	n/a	69
340.592	0.32	posner	target_response	correct	right	left	left	69
344.76	0.2	posner	invalid_cue	correct	left	n/a	n/a	70
344.96	0.758	posner	target_response	correct	left	right	right	70
349.929	0.2	posner	valid_cue	correct	left	n/a	n/a	71
350.129	0.342	posner	target_response	correct	left	left	left	71
355.097	0.2	posner	valid_cue	correct	left	n/a	n/a	72
355.297	0.567	posner	target_response	correct	left	left	left	72
364.167	0.2	posner	valid_cue	correct	right	n/a	n/a	73
364.368	0.586	posner	target_response	correct	right	right	right	73
371.32	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	74
371.52	0.594	posner	target_response	incorrect	left	right	left	74
378.79	0.2	posner	invalid_cue	correct	left	n/a	n/a	75
378.99	0.82	posner	target_response	correct	left	right	right	75
383.558	0.2	posner	valid_cue	correct	right	n/a	n/a	76
383.758	0.433	posner	target_response	correct	right	right	right	76
391.027	0.2	posner	invalid_cue	correct	right	n/a	n/a	77
391.228	0.616	posner	target_response	correct	right	left	left	77
397.196	0.2	posner	invalid_cue	correct	left	n/a	n/a	78
397.397	0.711	posner	target_response	correct	left	right	right	78
400.264	0.2	posner	invalid_cue	correct	right	n/a	n/a	79
400.464	0.438	posner	target_response	correct	right	left	left	79
403.732	0.2	posner	invalid_cue	correct	left	n/a	n/a	80
403.932	0.372	posner	target_response	correct	left	right	right	80
408.301	0.2	posner	invalid_cue	correct	right	n/a	n/a	81
408.501	1.588	posner	target_response	correct	right	left	left	81
411.969	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	82
412.169	n/a	posner	target_response	incorrect	left	right	n/a	82
417.037	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	83
417.237	0.009	posner	target_response	incorrect	right	left	right	83
423.606	0.2	posner	valid_cue	correct	left	n/a	n/a	84
423.806	0.321	posner	target_response	correct	left	left	left	84
431.076	0.2	posner	valid_cue	correct	right	n/a	n/a	85
431.276	0.423	posner	target_response	correct	right	right	right	85
434.644	0.2	posner	valid_cue	correct	left	n/a	n/a	86
434.844	0.468	posner	target_response	correct	left	left	left	86
442.113	0.2	posner	invalid_cue	correct	left	n/a	n/a	87
442.313	0.477	posner	target_response	correct	left	right	right	87
450.983	0.2	posner	valid_cue	correct	right	n/a	n/a	88
451.183	1.03	posner	target_response	correct	right	right	right	88
455.652	0.2	posner	invalid_cue	correct	right	n/a	n/a	89
455.852	0.763	posner	target_response	correct	right	left	left	89
463.121	0.2	posner	valid_cue	correct	left	n/a	n/a	90
463.321	0.831	posner	target_response	correct	left	left	left	90
466.989	0.2	posner	valid_cue	correct	left	n/a	n/a	91
467.189	0.722	posner	target_response	correct	left	left	left	91
470.957	0.2	posner	valid_cue	correct	left	n/a	n/a	92
471.157	1.597	posner	target_response	correct	left	left	left	92
474.242	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	93
474.442	n/a	posner	target_response	incorrect	left	right	n/a	93
478.41	0.2	posner	invalid_cue	correct	left	n/a	n/a	94
478.61	0.718	posner	target_response	correct	left	right	right	94
481.478	0.2	posner	valid_cue	correct	right	n/a	n/a	95
481.678	1.96	posner	target_response	correct	right	right	right	95
489.431	0.2	posner	invalid_cue	correct	right	n/a	n/a	96
489.631	0.523	posner	target_response	correct	right	left	left	96
496.8	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	97
497.0	n/a	posner	target_response	incorrect	left	right	n/a	97
500.468	0.2	posner	valid_cue	correct	left	n/a	n/a	98
500.668	0.813	posner	target_response	correct	left	left	left	98
506.637	0.2	posner	invalid_cue	correct	left	n/a	n/a	99
506.837	0.679	posner	target_response	correct	left	right	right	99
510.605	0.2	posner	invalid_cue	correct	right	n/a	n/a	100
510.805	0.366	posner	target_response	correct	right	left	left	100
517.074	0.2	posner	valid_cue	correct	left	n/a	n/a	101
517.275	0.005	posner	target_response	correct	left	left	left	101
524.544	0.2	posner	invalid_cue	correct	right	n/a	n/a	102
524.744	0.528	posner	target_response	correct	right	left	left	102
528.012	0.2	posner	valid_cue	correct	left	n/a	n/a	103
528.212	1.057	posner	target_response	correct	left	left	left	103
531.48	0.2	posner	invalid_cue	correct	left	n/a	n/a	104
531.68	0.582	posner	target_response	correct	left	right	right	104
534.948	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	105
535.148	n/a	posner	target_response	incorrect	left	right	n/a	105
540.116	0.2	posner	invalid_cue	correct	right	n/a	n/a	106
540.316	0.455	posner	target_response	correct	right	left	left	106
543.484	0.2	posner	valid_cue	incorrect	right	n/a	n/a	107
543.684	n/a	posner	target_response	incorrect	right	right	n/a	107
547.553	0.2	posner	invalid_cue	correct	left	n/a	n/a	108
547.753	0.443	posner	target_response	correct	left	right	right	108
552.821	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	109
553.021	n/a	posner	target_response	incorrect	left	right	n/a	109
557.39	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	110
557.59	0.164	posner	target_response	incorrect	left	right	left	110
560.541	0.2	posner	valid_cue	correct	right	n/a	n/a	111
560.741	0.397	posner	target_response	correct	right	right	right	111
564.109	0.2	posner	invalid_cue	correct	left	n/a	n/a	112
564.309	0.381	posner	target_response	correct	left	right	right	112
567.477	0.2	posner	invalid_cue	correct	left	n/a	n/a	113
567.677	0.424	posner	target_response	correct	left	right	right	113
573.846	0.2	posner	valid_cue	correct	right	n/a	n/a	114
574.046	0.415	posner	target_response	correct	right	right	right	114
581.315	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	115
581.515	n/a	posner	target_response	incorrect	right	left	n/a	115
584.483	0.2	posner	invalid_cue	correct	left	n/a	n/a	116
584.683	0.394	posner	target_response	correct	left	right	right	116
587.951	0.2	posner	invalid_cue	correct	right	n/a	n/a	117
588.151	0.581	posner	target_response	correct	right	left	left	117
591.019	0.2	posner	invalid_cue	correct	left	n/a	n/a	118
591.219	0.474	posner	target_response	correct	left	right	right	118
596.687	0.2	posner	valid_cue	incorrect	left	n/a	n/a	119
596.888	n/a	posner	target_response	incorrect	left	left	n/a	119
600.255	0.2	posner	invalid_cue	correct	right	n/a	n/a	120
600.456	1.084	posner	target_response	correct	right	left	left	120
