onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
100.876	0.2	posner	invalid_cue	correct	left	n/a	n/a	20
101.076	0.666	posner	target_response	correct	left	right	right	20
104.244	0.2	posner	valid_cue	incorrect	left	n/a	n/a	21
104.444	n/a	posner	target_response	incorrect	left	left	n/a	21
107.612	0.2	posner	valid_cue	correct	right	n/a	n/a	22
107.812	1.996	posner	target_response	correct	right	right	right	22
111.68	0.2	posner	invalid_cue	correct	left	n/a	n/a	23
111.88	0.478	posner	target_response	correct	left	right	right	23
119.149	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	24
119.349	n/a	posner	target_response	incorrect	right	left	n/a	24
122.517	0.2	posner	valid_cue	correct	right	n/a	n/a	25
122.717	0.351	posner	target_response	correct	right	right	right	25
129.987	0.2	posner	valid_cue	correct	left	n/a	n/a	26
130.187	1.111	posner	target_response	correct	left	left	left	26
134.155	0.2	posner	valid_cue	incorrect	left	n/a	n/a	27
134.355	n/a	posner	target_response	incorrect	left	left	n/a	27
137.823	0.2	posner	valid_cue	incorrect	right	n/a	n/a	28
138.023	0.499	posner	target_response	incorrect	right	right	left	28
144.692	0.2	posner	invalid_cue	correct	right	n/a	n/a	29
144.892	1.791	posner	target_response	correct	right	left	left	29
152.462	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	30
152.662	n/a	posner	target_response	incorrect	right	left	n/a	30
157.23	0.2	posner	invalid_cue	correct	right	n/a	n/a	31
157.43	0.573	posner	target_response	correct	right	left	left	31
160.498	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	32
160.698	n/a	posner	target_response	incorrect	left	right	n/a	32
163.766	0.2	posner	invalid_cue	correct	right	n/a	n/a	33
163.966	1.562	posner	target_response	correct	right	left	left	33
166.8	0.2	posner	invalid_cue	correct	right	n/a	n/a	34
167.001	1.066	posner	target_response	correct	right	left	left	34
170.869	0.2	posner	invalid_cue	correct	right	n/a	n/a	35
171.069	0.01	posner	target_response	correct	right	left	left	35
174.937	0.2	posner	invalid_cue	correct	left	n/a	n/a	36
175.137	0.808	posner	target_response	correct	left	right	right	36
179.505	0.2	posner	invalid_cue	correct	right	n/a	n/a	37
179.705	0.934	posner	target_response	correct	right	left	left	37
186.975	0.2	posner	invalid_cue	correct	right	n/a	n/a	38
187.175	0.789	posner	target_response	correct	right	left	left	38
194.044	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	39
194.244	n/a	posner	target_response	incorrect	right	left	n/a	39
198.012	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	40
198.212	n/a	posner	target_response	incorrect	right	left	n/a	40
200.98	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	41
201.18	n/a	posner	target_response	incorrect	left	right	n/a	41
206.449	0.2	posner	valid_cue	incorrect	left	n/a	n/a	42
206.649	n/a	posner	target_response	incorrect	left	left	n/a	42
215.519	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	43
215.719	n/a	posner	target_response	incorrect	left	right	n/a	43
218.787	0.2	posner	valid_cue	incorrect	right	n/a	n/a	44
218.987	n/a	posner	target_response	incorrect	right	right	n/a	44
225.156	0.2	posner	valid_cue	correct	right	n/a	n/a	45
225.356	1.399	posner	target_response	correct	right	right	right	45
232.625	0.2	posner	valid_cue	correct	right	n/a	n/a	46
232.825	0.441	posner	target_response	correct	right	right	right	46
235.693	0.2	posner	valid_cue	correct	right	n/a	n/a	47
235.893	0.368	posner	target_response	correct	right	right	right	47
238.861	0.2	posner	valid_cue	correct	left	n/a	n/a	48
239.061	0.634	posner	target_response	correct	left	left	left	48
242.429	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	49
242.629	n/a	posner	target_response	incorrect	left	right	n/a	49
247.697	0.2	posner	valid_cue	incorrect	right	n/a	n/a	50
247.897	n/a	posner	target_response	incorrect	right	right	n/a	50
253.966	0.2	posner	valid_cue	incorrect	left	n/a	n/a	51
254.166	n/a	posner	target_response	incorrect	left	left	n/a	51
261.436	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	52
261.636	n/a	posner	target_response	incorrect	left	right	n/a	52
266.004	0.2	posner	invalid_cue	correct	right	n/a	n/a	53
266.204	0.748	posner	target_response	correct	right	left	left	53
269.972	0.2	posner	valid_cue	incorrect	left	n/a	n/a	54
270.172	n/a	posner	target_response	incorrect	left	left	n/a	54
277.442	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	55
277.642	n/a	posner	target_response	incorrect	left	right	n/a	55
282.01	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	56
282.21	0.006	posner	target_response	incorrect	left	right	left	56
287.479	0.2	posner	valid_cue	correct	left	n/a	n/a	57
287.679	0.006	posner	target_response	correct	left	left	left	57
293.448	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	58
293.648	0.007	posner	target_response	incorrect	left	right	left	58
296.716	0.2	posner	invalid_cue	correct	right	n/a	n/a	59
296.916	0.006	posner	target_response	correct	right	left	left	59
301.884	0.2	posner	invalid_cue	correct	right	n/a	n/a	60
302.084	0.006	posner	target_response	correct	right	left	left	60
308.153	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	61
308.353	0.008	posner	target_response	incorrect	left	right	left	61
315.222	0.2	posner	invalid_cue	correct	right	n/a	n/a	62
315.423	0.005	posner	target_response	correct	right	left	left	62
318.29	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	63
318.49	0.006	posner	target_response	incorrect	left	right	left	63
324.359	0.2	posner	valid_cue	incorrect	right	n/a	n/a	64
324.559	0.006	posner	target_response	incorrect	right	right	left	64
332.329	0.2	posner	valid_cue	correct	left	n/a	n/a	65
332.529	0.007	posner	target_response	correct	left	left	left	65
335.697	0.2	posner	invalid_cue	correct	right	n/a	n/a	66
335.897	0.449	posner	target_response	correct	right	left	left	66
338.665	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	67
338.865	n/a	posner	target_response	incorrect	left	right	n/a	67
341.732	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	68
341.932	n/a	posner	target_response	incorrect	right	left	n/a	68
346.901	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	69
347.101	n/a	posner	target_response	incorrect	right	left	n/a	69
349.869	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	70
350.069	n/a	posner	target_response	incorrect	right	left	n/a	70
357.338	0.2	posner	valid_cue	incorrect	right	n/a	n/a	71
357.538	n/a	posner	target_response	incorrect	right	right	n/a	71
364.808	0.2	posner	valid_cue	correct	right	n/a	n/a	72
365.008	0.528	posner	target_response	correct	right	right	right	72
368.176	0.2	posner	valid_cue	incorrect	left	n/a	n/a	73
368.376	n/a	posner	target_response	incorrect	left	left	n/a	73
371.343	0.2	posner	valid_cue	incorrect	right	n/a	n/a	74
371.543	n/a	posner	target_response	incorrect	right	right	n/a	74
375.812	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	75
376.012	n/a	posner	target_response	incorrect	left	right	n/a	75
383.281	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	76
383.481	n/a	posner	target_response	incorrect	right	left	n/a	76
387.349	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	77
387.549	n/a	posner	target_response	incorrect	left	right	n/a	77
394.819	0.2	posner	valid_cue	incorrect	right	n/a	n/a	78
395.019	n/a	posner	target_response	incorrect	right	right	n/a	78
401.888	0.2	posner	valid_cue	incorrect	right	n/a	n/a	79
402.088	n/a	posner	target_response	incorrect	right	right	n/a	79
409.358	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	80
409.558	n/a	posner	target_response	incorrect	right	left	n/a	80
413.326	0.2	posner	valid_cue	correct	left	n/a	n/a	81
413.526	0.547	posner	target_response	correct	left	left	left	81
420.795	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	82
420.995	n/a	posner	target_response	incorrect	left	right	n/a	82
426.464	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	83
426.664	n/a	posner	target_response	incorrect	left	right	n/a	83
429.532	0.2	posner	valid_cue	incorrect	right	n/a	n/a	84
429.732	n/a	posner	target_response	incorrect	right	right	n/a	84
433.5	0.2	posner	valid_cue	incorrect	left	n/a	n/a	85
433.7	n/a	posner	target_response	incorrect	left	left	n/a	85
437.968	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	86
438.168	n/a	posner	target_response	incorrect	left	right	n/a	86
440.936	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	87
441.136	n/a	posner	target_response	incorrect	right	left	n/a	87
445.504	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	88
445.704	n/a	posner	target_response	incorrect	left	right	n/a	88
448.572	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	89
448.772	n/a	posner	target_response	incorrect	right	left	n/a	89
456.042	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	90
456.242	n/a	posner	target_response	incorrect	left	right	n/a	90
461.71	0.2	posner	valid_cue	incorrect	right	n/a	n/a	91
461.911	n/a	posner	target_response	incorrect	right	right	n/a	91
465.979	0.2	posner	valid_cue	incorrect	left	n/a	n/a	92
466.179	n/a	posner	target_response	incorrect	left	left	n/a	92
473.348	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	93
473.548	n/a	posner	target_response	incorrect	left	right	n/a	93
478.117	0.2	posner	valid_cue	incorrect	right	n/a	n/a	94
478.317	0.528	posner	target_response	incorrect	right	right	left	94
482.085	0.2	posner	valid_cue	correct	left	n/a	n/a	95
482.285	0.392	posner	target_response	correct	left	left	left	95
486.753	0.2	posner	invalid_cue	correct	left	n/a	n/a	96
486.953	0.64	posner	target_response	correct	left	right	right	96
489.721	0.2	posner	valid_cue	correct	left	n/a	n/a	97
489.921	0.623	posner	target_response	correct	left	left	left	97
492.689	0.2	posner	valid_cue	correct	right	n/a	n/a	98
492.889	0.705	posner	target_response	correct	right	right	right	98
495.756	0.2	posner	valid_cue	incorrect	right	n/a	n/a	99
495.957	n/a	posner	target_response	incorrect	right	right	n/a	99
503.226	0.2	posner	valid_cue	incorrect	left	n/a	n/a	100
503.426	1.188	posner	target_response	incorrect	left	left	right	100
506.494	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	101
506.694	n/a	posner	target_response	incorrect	right	left	n/a	101
509.962	0.2	posner	valid_cue	correct	left	n/a	n/a	102
510.162	0.591	posner	target_response	correct	left	left	left	102
513.23	0.2	posner	valid_cue	incorrect	left	n/a	n/a	103
513.43	n/a	posner	target_response	incorrect	left	left	n/a	103
516.498	0.2	posner	invalid_cue	correct	right	n/a	n/a	104
516.698	0.937	posner	target_response	correct	right	left	left	104
520.666	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	105
520.866	n/a	posner	target_response	incorrect	left	right	n/a	105
525.134	0.2	posner	valid_cue	incorrect	right	n/a	n/a	106
525.334	n/a	posner	target_response	incorrect	right	right	n/a	106
530.603	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	107
530.803	n/a	posner	target_response	incorrect	right	left	n/a	107
538.072	0.2	posner	valid_cue	incorrect	right	n/a	n/a	108
538.272	n/a	posner	target_response	incorrect	right	right	n/a	108
545.542	0.2	posner	valid_cue	incorrect	right	n/a	n/a	109
545.742	n/a	posner	target_response	incorrect	right	right	n/a	109
549.71	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	110
549.91	n/a	posner	target_response	incorrect	left	right	n/a	110
555.479	0.2	posner	valid_cue	correct	right	n/a	n/a	111
555.679	0.588	posner	target_response	correct	right	right	right	111
560.447	0.2	posner	invalid_cue	correct	left	n/a	n/a	112
560.647	0.715	posner	target_response	correct	left	right	right	112
563.815	0.2	posner	valid_cue	incorrect	left	n/a	n/a	113
564.015	n/a	posner	target_response	incorrect	left	left	n/a	113
567.983	0.2	posner	invalid_cue	correct	right	n/a	n/a	114
568.183	0.695	posner	target_response	correct	right	left	left	114
575.453	0.2	posner	valid_cue	incorrect	left	n/a	n/a	115
575.653	n/a	posner	target_response	incorrect	left	left	n/a	115
580.721	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	116
580.922	n/a	posner	target_response	incorrect	right	left	n/a	116
584.189	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	117
584.39	1.059	posner	target_response	incorrect	left	right	left	117
588.258	0.2	posner	valid_cue	incorrect	left	n/a	n/a	118
588.458	n/a	posner	target_response	incorrect	left	left	n/a	118
595.727	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	119
595.927	n/a	posner	target_response	incorrect	right	left	n/a	119
599.895	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	120
600.095	n/a	posner	target_response	incorrect	left	right	n/a	120
