onset	duration	trial_type	response_value	stim_file
2.788	26.755	video	n/a	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
33.091	3.476	rating_relevance	11.35	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
37.96	3.332	rating_happy	8.02	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
42.778	3.133	rating_sad	13.65	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
47.83	3.166	rating_afraid	81.46	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
52.415	2.739	rating_disgusted	1.46	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
56.75	2.049	rating_warm	8.44	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
62.702	2.983	rating_engaged	71.98	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
64.828	71.485	video	n/a	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
139.448	3.089	rating_relevance	13.02	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
143.716	2.339	rating_happy	2.92	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
149.568	3.182	rating_sad	15.42	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
153.903	2.499	rating_afraid	73.96	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
160.039	3.616	rating_disgusted	20.1	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
163.623	2.182	rating_warm	0.52	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
168.892	2.432	rating_engaged	78.96	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
171.513	111.121	video	n/a	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
285.919	3.249	rating_relevance	28.12	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
290.437	2.755	rating_happy	51.35	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
296.306	3.603	rating_sad	20.21	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
299.491	1.765	rating_afraid	3.02	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
305.443	2.699	rating_disgusted	13.54	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
311.112	3.35	rating_warm	61.46	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
315.713	2.933	rating_engaged	27.6	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
317.824	30.585	video	n/a	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
351.527	3.072	rating_relevance	5.0	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
356.795	3.334	rating_happy	17.6	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
361.28	2.8	rating_sad	4.79	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
366.549	3.05	rating_afraid	65.62	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
370.05	1.533	rating_disgusted	4.79	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
376.303	2.767	rating_warm	28.54	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
382.005	3.455	rating_engaged	48.54	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
