onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.864	1.366	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.23	0.833	rating	0.1444	sex	surprise	female	African	old	n/a
5.93	0.133	rating_mouse_trajectory	0.1444	sex	surprise	female	African	old	n/a
7.312	1.369	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.682	0.883	rating	0.2294	sex	disgust	male	EA	young	n/a
9.282	0.283	rating_mouse_trajectory	0.2294	sex	disgust	male	EA	young	n/a
10.643	1.34	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
11.983	1.6	rating	0.2718	sex	sad	female	WC	young	n/a
12.449	1.133	rating_mouse_trajectory	0.2718	sex	sad	female	WC	young	n/a
14.925	2.06	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.985	1.517	rating	0.1092	sex	pleasure	male	EA	old	n/a
17.451	1.05	rating_mouse_trajectory	0.1092	sex	pleasure	male	EA	old	n/a
18.927	2.059	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
20.986	0.867	rating	0.1505	sex	pain	male	EA	young	n/a
21.236	0.617	rating_mouse_trajectory	0.1505	sex	pain	male	EA	young	n/a
26.962	2.061	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
29.023	0.983	rating	0.104	sex	pleasure	female	African	young	n/a
29.473	0.533	rating_mouse_trajectory	0.104	sex	pleasure	female	African	young	n/a
30.947	1.327	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
32.274	1.533	rating	0.2456	sex	surprise	female	EA	young	n/a
32.74	1.067	rating_mouse_trajectory	0.2456	sex	surprise	female	EA	young	n/a
34.2	1.325	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
35.525	1.433	rating	0.1201	sex	disgust	female	African	old	n/a
35.842	1.117	rating_mouse_trajectory	0.1201	sex	disgust	female	African	old	n/a
37.453	1.323	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
38.776	0.883	rating	0.1161	sex	fear	female	African	young	n/a
39.243	0.417	rating_mouse_trajectory	0.1161	sex	fear	female	African	young	n/a
40.704	2.057	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
42.761	0.917	rating	0.2759	sex	pain	female	EA	old	n/a
43.094	0.583	rating_mouse_trajectory	0.2759	sex	pain	female	EA	old	n/a
46.689	1.324	face	n/a	sex	fear	female	WC	young	task-faces/3Fear_Model5_1Female_1WC_1Young.mp4
48.013	0.883	rating	0.3871	sex	fear	female	WC	young	n/a
48.796	0.1	rating_mouse_trajectory	0.3871	sex	fear	female	WC	young	n/a
50.94	1.308	face	n/a	sex	happy	female	EA	young	task-faces/1Happy_Model5_1Female_2EA_1Young.mp4
52.248	1.05	rating	0.5975	sex	happy	female	EA	young	n/a
52.731	0.567	rating_mouse_trajectory	0.5975	sex	happy	female	EA	young	n/a
56.174	2.059	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
58.233	0.75	rating	0.1363	sex	pain	female	African	old	n/a
58.683	0.3	rating_mouse_trajectory	0.1363	sex	pain	female	African	old	n/a
61.16	1.325	face	n/a	sex	disgust	female	African	young	task-faces/4Disgust_Model5_1Female_3African_1Young.mp4
62.485	1.733	rating	0.5631	sex	disgust	female	African	young	n/a
63.052	1.167	rating_mouse_trajectory	0.5631	sex	disgust	female	African	young	n/a
