onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file_TODO
434.535	3.541	rating	2.65	Barely detectable	mentalizing	heights	n/a
436.935	1.141	rating_mouse_trajectory	2.65	Barely detectable	mentalizing	heights	n/a
439.657	5.019	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
444.739	1.537	rating	0.0	No sensation	mentalizing	heights	n/a
445.422	0.854	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
449.831	5.178	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
455.076	1.834	rating	0.46	Barely detectable	mentalizing	heights	n/a
456.359	0.551	rating_mouse_trajectory	0.46	Barely detectable	mentalizing	heights	n/a
460.111	3.149	cue	n/a	n/a	similarity	n/a	n/a
463.26	6.349	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
469.665	1.845	rating	34.08	Strong	similarity	n/a	n/a
470.398	1.111	rating_mouse_trajectory	34.08	Strong	similarity	n/a	n/a
474.776	5.183	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
480.019	2.291	rating	38.2	Strong	similarity	n/a	n/a
480.702	1.607	rating_mouse_trajectory	38.2	Strong	similarity	n/a	n/a
485.12	5.839	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
491.023	2.586	rating	1.01	Barely detectable	similarity	n/a	n/a
492.456	1.153	rating_mouse_trajectory	1.01	Barely detectable	similarity	n/a	n/a
496.041	3.152	cue	n/a	n/a	mentalizing	angry	n/a
499.193	4.083	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
503.344	2.034	rating	0.69	Barely detectable	mentalizing	angry	n/a
504.627	0.751	rating_mouse_trajectory	0.69	Barely detectable	mentalizing	angry	n/a
508.457	5.175	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
513.698	0.834	rating	0.0	No sensation	mentalizing	angry	n/a
513.981	0.551	rating_mouse_trajectory	0.0	No sensation	mentalizing	angry	n/a
518.837	6.672	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
525.569	2.59	rating	0.0	No sensation	mentalizing	angry	n/a
526.202	1.957	rating_mouse_trajectory	0.0	No sensation	mentalizing	angry	n/a
530.604	3.146	cue	n/a	n/a	likeability	n/a	n/a
533.75	5.009	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
538.824	3.819	rating	14.77	Moderate	likeability	n/a	n/a
540.091	2.552	rating_mouse_trajectory	14.77	Moderate	likeability	n/a	n/a
543.937	5.324	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
549.328	2.585	rating	3.22	Weak	likeability	n/a	n/a
550.178	1.735	rating_mouse_trajectory	3.22	Weak	likeability	n/a	n/a
554.408	5.391	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
559.865	1.984	rating	0.7	Barely detectable	likeability	n/a	n/a
560.398	1.451	rating_mouse_trajectory	0.7	Barely detectable	likeability	n/a	n/a
564.884	3.143	cue	n/a	n/a	mentalizing	calm	n/a
568.027	5.044	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
573.137	4.983	rating	25.62	Moderate	mentalizing	calm	n/a
575.187	2.933	rating_mouse_trajectory	25.62	Moderate	mentalizing	calm	n/a
578.223	5.803	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
584.091	1.868	rating	86.53	Very strong	mentalizing	calm	n/a
584.407	1.552	rating_mouse_trajectory	86.53	Very strong	mentalizing	calm	n/a
589.192	6.836	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
596.095	2.868	rating	88.4	Very strong	mentalizing	calm	n/a
596.895	2.068	rating_mouse_trajectory	88.4	Very strong	mentalizing	calm	n/a
601.114	3.122	cue	n/a	n/a	similarity	n/a	n/a
604.236	5.798	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
610.101	2.284	rating	67.66	Very strong	similarity	n/a	n/a
610.584	1.801	rating_mouse_trajectory	67.66	Very strong	similarity	n/a	n/a
615.185	6.191	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
621.438	3.138	rating	0.0	No sensation	similarity	n/a	n/a
622.271	2.304	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
626.527	5.299	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
631.875	3.101	rating	23.6	Moderate	similarity	n/a	n/a
633.509	1.468	rating_mouse_trajectory	23.6	Moderate	similarity	n/a	n/a
636.894	3.128	cue	n/a	n/a	likeability	n/a	n/a
640.022	5.304	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
645.38	1.584	rating	10.35	Moderate	likeability	n/a	n/a
645.864	1.101	rating_mouse_trajectory	10.35	Moderate	likeability	n/a	n/a
650.524	6.678	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
657.268	2.284	rating	29.35	Strong	likeability	n/a	n/a
658.018	1.534	rating_mouse_trajectory	29.35	Strong	likeability	n/a	n/a
662.349	5.227	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
667.639	1.421	rating	0.92	Barely detectable	likeability	n/a	n/a
668.439	0.621	rating_mouse_trajectory	0.92	Barely detectable	likeability	n/a	n/a
672.657	3.159	cue	n/a	n/a	mentalizing	enjoy	n/a
675.817	6.111	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
681.994	3.718	rating	0.0	No sensation	mentalizing	enjoy	n/a
684.127	1.585	rating_mouse_trajectory	0.0	No sensation	mentalizing	enjoy	n/a
687.075	5.39	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
692.531	2.151	rating	46.05	Strong	mentalizing	enjoy	n/a
693.331	1.351	rating_mouse_trajectory	46.05	Strong	mentalizing	enjoy	n/a
697.65	5.325	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
703.035	1.441	rating	0.0	No sensation	mentalizing	enjoy	n/a
703.319	1.157	rating_mouse_trajectory	0.0	No sensation	mentalizing	enjoy	n/a
708.07	3.157	cue	n/a	n/a	similarity	n/a	n/a
711.227	4.082	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
715.373	2.553	rating	11.58	Moderate	similarity	n/a	n/a
716.056	1.869	rating_mouse_trajectory	11.58	Moderate	similarity	n/a	n/a
720.487	5.324	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
725.877	3.018	rating	0.0	No sensation	similarity	n/a	n/a
726.894	2.001	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
730.993	5.555	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
736.614	1.651	rating	1.61	Barely detectable	similarity	n/a	n/a
737.598	0.668	rating_mouse_trajectory	1.61	Barely detectable	similarity	n/a	n/a
