onset	duration	subtask_type	event_type	value	response_accuracy	stim_file_TODO	participant_response	reaction_time
194.292	0.836	memory	test	test_old	correct	task-memory/obj332well.png	old	n/a
196.993	1.01	memory	test	test_old	correct	task-memory/obj112fountain.png	old	n/a
199.644	0.817	memory	test	test_new	correct	task-memory/obj281spaghetti.png	new	n/a
202.528	0.868	memory	test	test_new	correct	task-memory/obj315trumpet.png	new	n/a
205.129	0.831	memory	test	test_new	correct	task-memory/obj249rooster.png	new	n/a
207.947	0.882	memory	test	test_new	correct	task-memory/obj199onion.png	new	n/a
210.948	0.79	memory	test	test_new	correct	task-memory/obj269skateboard.png	new	n/a
213.632	0.813	memory	test	test_new	correct	task-memory/obj152jumprope.png	new	n/a
216.183	0.891	memory	test	test_old	incorrect	task-memory/obj119girl.png	new	n/a
218.801	0.878	memory	test	test_old	incorrect	task-memory/obj128hamburger.png	new	n/a
221.602	0.86	memory	test	test_old	correct	task-memory/obj209paperclip.png	old	n/a
224.219	0.828	memory	test	test_old	correct	task-memory/obj190mousetrap.png	old	n/a
226.82	0.883	memory	test	test_new	correct	task-memory/obj264shark.png	new	n/a
229.588	0.861	memory	test	test_new	correct	task-memory/obj168lion.png	new	n/a
232.272	1.498	memory	test	test_new	correct	task-memory/obj032boot.png	new	n/a
235.09	0.764	memory	test	test_old	correct	task-memory/obj048candle.png	old	n/a
237.924	0.706	memory	test	test_old	correct	task-memory/obj288strawberry.png	old	n/a
240.759	1.03	memory	test	test_new	correct	task-memory/obj062cigarette.png	new	n/a
243.677	0.731	memory	test	test_old	correct	task-memory/obj176man.png	old	n/a
246.511	1.008	memory	test	test_new	correct	task-memory/obj124grapes.png	new	n/a
249.195	0.813	memory	test	test_old	correct	task-memory/obj061church.png	old	n/a
252.13	0.696	memory	test	test_old	correct	task-memory/obj171lizard.png	old	n/a
255.114	1.276	memory	test	test_old	correct	task-memory/obj136heel.png	old	n/a
257.865	1.184	memory	test	test_new	correct	task-memory/obj306toilet.png	new	n/a
260.483	0.855	memory	test	test_new	correct	task-memory/obj041button.png	new	n/a
263.184	0.872	memory	test	test_new	correct	task-memory/obj342wing.png	new	n/a
266.202	0.97	memory	test	test_old	correct	task-memory/obj172lobster.png	old	n/a
269.203	0.789	memory	test	test_new	correct	task-memory/obj282spatula.png	new	n/a
271.92	0.749	memory	test	test_old	correct	task-memory/obj297telescope.png	old	n/a
274.722	0.855	memory	test	test_new	correct	task-memory/obj343witch.png	new	n/a
277.489	1.038	memory	test	test_old	correct	task-memory/obj341window.png	old	n/a
280.04	1.22	memory	test	test_new	correct	task-memory/obj161lamp.png	new	n/a
282.791	1.04	memory	test	test_old	correct	task-memory/obj274slide.png	old	n/a
285.325	0.681	memory	test	test_new	correct	task-memory/obj220pineapple.png	new	n/a
288.093	0.867	memory	test	test_old	correct	task-memory/obj252ruler.png	old	n/a
291.028	0.727	memory	test	test_old	correct	task-memory/obj346yoyo.png	old	n/a
293.812	0.973	memory	test	test_old	correct	task-memory/obj139highchair.png	old	n/a
296.396	1.058	memory	test	test_old	incorrect	task-memory/obj193needle.png	new	n/a
308.267	1.017	memory	dummy	study_dummy	n/a	task-memory/obj049cane.png	n/a	n/a
310.301	1.017	memory	dummy	study_dummy	n/a	task-memory/obj148jack.png	n/a	n/a
312.352	1.017	memory	dummy	study_dummy	n/a	task-memory/obj266shovel.png	n/a	n/a
314.386	1.017	memory	study	study	n/a	task-memory/obj298tennisracket.png	n/a	n/a
316.42	1.017	memory	study	study	n/a	task-memory/obj093egg.png	n/a	n/a
318.455	1.017	memory	study	study	n/a	task-memory/obj259scarf.png	n/a	n/a
320.489	1.017	memory	study	study	n/a	task-memory/obj059chicken.png	n/a	n/a
322.539	1.034	memory	study	study	n/a	task-memory/obj006apple.png	n/a	n/a
324.59	1.017	memory	study	study	n/a	task-memory/obj196nose.png	n/a	n/a
326.624	1.017	memory	study	study	n/a	task-memory/obj336wheelchair.png	n/a	n/a
328.658	1.017	memory	study	study	n/a	task-memory/obj273sled.png	n/a	n/a
330.692	1.017	memory	study	study	n/a	task-memory/obj290sun.png	n/a	n/a
332.727	1.017	memory	study	study	n/a	task-memory/obj324vase.png	n/a	n/a
334.761	1.017	memory	study	study	n/a	task-memory/obj102finger.png	n/a	n/a
336.795	1.017	memory	study	study	n/a	task-memory/obj272skunk.png	n/a	n/a
338.829	1.017	memory	study	study	n/a	task-memory/obj226plate.png	n/a	n/a
340.863	1.017	memory	study	study	n/a	task-memory/obj186mop.png	n/a	n/a
342.897	1.017	memory	study	study	n/a	task-memory/obj035box.png	n/a	n/a
344.931	1.034	memory	study	study	n/a	task-memory/obj055chair.png	n/a	n/a
346.982	1.034	memory	study	study	n/a	task-memory/obj163leaf.png	n/a	n/a
349.033	1.017	memory	study	study	n/a	task-memory/obj166lightbulb.png	n/a	n/a
351.083	1.017	memory	study	study	n/a	task-memory/obj157knife.png	n/a	n/a
353.134	1.017	memory	study	study	n/a	task-memory/obj175mailbox.png	n/a	n/a
355.185	1.017	memory	dummy	study_dummy	n/a	task-memory/obj267shower.png	n/a	n/a
357.236	1.017	memory	dummy	study_dummy	n/a	task-memory/obj323vacuum.png	n/a	n/a
359.27	1.017	memory	dummy	study_dummy	n/a	task-memory/obj335wheelbarrow.png	n/a	n/a
371.341	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.401	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.462	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.522	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.352	0.929	memory	test	test_new	correct	task-memory/obj153kangaroo.png	new	n/a
492.319	0.857	memory	test	test_new	correct	task-memory/obj340windmill.png	new	n/a
495.32	0.834	memory	test	test_new	correct	task-memory/obj155king.png	new	n/a
497.871	0.866	memory	test	test_old	incorrect	task-memory/obj163leaf.png	new	n/a
500.873	0.637	memory	test	test_old	correct	task-memory/obj093egg.png	old	n/a
503.774	0.831	memory	test	test_new	correct	task-memory/obj004anchor.png	new	n/a
506.375	0.779	memory	test	test_old	correct	task-memory/obj259scarf.png	old	n/a
509.342	1.051	memory	test	test_old	correct	task-memory/obj336wheelchair.png	old	n/a
512.093	0.854	memory	test	test_new	correct	task-memory/obj319typewriter.png	new	n/a
515.061	0.947	memory	test	test_new	correct	task-memory/obj008ashtray.png	new	n/a
517.812	1.105	memory	test	test_new	correct	task-memory/obj058chest.png	new	n/a
520.346	1.158	memory	test	test_new	correct	task-memory/obj204palmtree.png	new	n/a
523.298	1.055	memory	test	test_old	correct	task-memory/obj196nose.png	old	n/a
526.282	1.227	memory	test	test_new	correct	task-memory/obj106flashlight.png	new	n/a
529.15	1.278	memory	test	test_old	incorrect	task-memory/obj055chair.png	new	n/a
532.068	0.944	memory	test	test_new	correct	task-memory/obj202package.png	new	n/a
534.702	0.994	memory	test	test_old	correct	task-memory/obj186mop.png	old	n/a
537.72	1.387	memory	test	test_new	correct	task-memory/obj238rain.png	new	n/a
540.387	0.8	memory	test	test_old	correct	task-memory/obj035box.png	old	n/a
543.105	0.962	memory	test	test_old	correct	task-memory/obj324vase.png	old	n/a
545.856	0.982	memory	test	test_old	correct	task-memory/obj273sled.png	old	n/a
548.624	1.321	memory	test	test_old	incorrect	task-memory/obj226plate.png	new	n/a
551.425	1.699	memory	test	test_new	correct	task-memory/obj056cheese.png	new	n/a
554.426	0.742	memory	test	test_old	correct	task-memory/obj298tennisracket.png	old	n/a
557.194	2.0	memory	test	test_new	correct	task-memory/obj181microphone.png	n/a	n/a
560.045	2.0	memory	test	test_new	correct	task-memory/obj326violin.png	n/a	n/a
563.062	1.238	memory	test	test_old	incorrect	task-memory/obj290sun.png	new	n/a
565.913	0.839	memory	test	test_old	incorrect	task-memory/obj102finger.png	new	n/a
568.681	0.799	memory	test	test_old	correct	task-memory/obj272skunk.png	old	n/a
571.265	1.001	memory	test	test_new	correct	task-memory/obj200orange.png	new	n/a
574.233	1.582	memory	test	test_new	correct	task-memory/obj279sock.png	new	n/a
576.951	0.905	memory	test	test_new	correct	task-memory/obj130hammock.png	new	n/a
579.819	1.293	memory	test	test_old	incorrect	task-memory/obj166lightbulb.png	new	n/a
582.686	0.935	memory	test	test_old	correct	task-memory/obj059chicken.png	old	n/a
585.437	1.692	memory	test	test_old	incorrect	task-memory/obj157knife.png	new	n/a
588.655	1.79	memory	test	test_new	incorrect	task-memory/obj073crackers.png	old	n/a
591.79	1.861	memory	test	test_old	correct	task-memory/obj006apple.png	old	n/a
595.024	1.569	memory	test	test_old	incorrect	task-memory/obj175mailbox.png	new	n/a
597.875	2.0	memory	test	test_new	correct	task-memory/obj030bone.png	n/a	n/a
600.793	0.696	memory	test	test_new	correct	task-memory/obj047can.png	new	n/a
