onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file	trial_index
0.091	2.017	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a	1
5.018	1.62	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_759.jpg	1
6.952	0.888	tomspunt	smiling?	how_face	no	no	correct	task-fractional/runtype-tomspunt/F_412.jpg	2
8.153	0.787	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_593.jpg	3
9.253	0.87	tomspunt	smiling?	how_face	no	no	correct	task-fractional/runtype-tomspunt/F_712.jpg	4
10.437	0.689	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_695.jpg	5
11.437	0.786	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_139.jpg	6
12.538	0.586	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_083.jpg	7
13.438	0.786	tomspunt	smiling?	how_face	no	no	correct	task-fractional/runtype-tomspunt/F_758.jpg	8
19.115	2.101	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	9
24.125	1.103	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_593.jpg	9
25.543	1.402	tomspunt	admiring?	why_face	no	no	correct	task-fractional/runtype-tomspunt/F_129.jpg	10
27.26	0.964	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_759.jpg	11
28.527	1.152	tomspunt	admiring?	why_face	yes	no	incorrect	task-fractional/runtype-tomspunt/F_692.jpg	12
29.994	0.718	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_779.jpg	13
31.028	0.595	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_590.jpg	14
31.928	0.685	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_648.jpg	15
32.929	1.011	tomspunt	admiring?	why_face	no	no	correct	task-fractional/runtype-tomspunt/F_110.jpg	16
38.172	2.101	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	17
43.183	0.851	tomspunt	competing?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_261.jpg	17
44.35	0.835	tomspunt	competing?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_170.jpg	18
