onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.807	3.116	cue	n/a	n/a	likeability	n/a	n/a
5.923	5.304	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
11.31	2.385	rating	71.65	Very strong	likeability	n/a	n/a
12.477	1.218	rating_mouse_trajectory	71.65	Very strong	likeability	n/a	n/a
16.394	5.225	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
21.681	2.139	rating	109.11	Strongest possible	likeability	n/a	n/a
22.247	1.572	rating_mouse_trajectory	109.11	Strongest possible	likeability	n/a	n/a
26.82	6.666	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-02_content-HB.mp4
33.552	1.951	rating	12.63	Moderate	likeability	n/a	n/a
33.918	1.584	rating_mouse_trajectory	12.63	Moderate	likeability	n/a	n/a
38.587	3.111	cue	n/a	n/a	similarity	n/a	n/a
41.698	5.393	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-19_content-beatbox.mp4
47.157	2.285	rating	29.23	Strong	similarity	n/a	n/a
48.223	1.218	rating_mouse_trajectory	29.23	Strong	similarity	n/a	n/a
52.263	5.19	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-09_content-knifegame.mp4
57.544	2.342	rating	0.0	No sensation	similarity	n/a	n/a
57.944	1.942	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
62.642	5.561	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
68.265	2.422	rating	56.31	Strong	similarity	n/a	n/a
68.831	1.855	rating_mouse_trajectory	56.31	Strong	similarity	n/a	n/a
73.283	3.118	cue	n/a	n/a	mentalizing	enjoy	n/a
76.401	5.219	video	n/a	n/a	mentalizing	enjoy	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
81.67	2.835	rating	108.75	Strongest possible	mentalizing	enjoy	n/a
83.72	0.785	rating_mouse_trajectory	108.75	Strongest possible	mentalizing	enjoy	n/a
86.744	5.509	video	n/a	n/a	mentalizing	enjoy	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
92.307	1.751	rating	0.47	Barely detectable	mentalizing	enjoy	n/a
93.34	0.718	rating_mouse_trajectory	0.47	Barely detectable	mentalizing	enjoy	n/a
97.412	5.557	video	n/a	n/a	mentalizing	enjoy	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
103.028	1.475	rating	105.81	Strongest possible	mentalizing	enjoy	n/a
103.478	1.025	rating_mouse_trajectory	105.81	Strongest possible	mentalizing	enjoy	n/a
108.046	3.151	cue	n/a	n/a	likeability	n/a	n/a
111.197	5.569	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
116.833	1.786	rating	37.9	Strong	likeability	n/a	n/a
117.449	1.17	rating_mouse_trajectory	37.9	Strong	likeability	n/a	n/a
121.974	5.113	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
127.153	1.551	rating	1.16	Barely detectable	likeability	n/a	n/a
127.67	1.034	rating_mouse_trajectory	1.16	Barely detectable	likeability	n/a	n/a
132.236	6.189	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
138.491	1.562	rating	0.0	No sensation	likeability	n/a	n/a
138.991	1.062	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
143.526	3.146	cue	n/a	n/a	mentalizing	tired	n/a
146.672	6.347	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
153.08	3.056	rating	62.74	Strong	mentalizing	tired	n/a
155.13	1.006	rating_mouse_trajectory	62.74	Strong	mentalizing	tired	n/a
158.216	5.103	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
163.383	1.969	rating	7.75	Weak	mentalizing	tired	n/a
163.867	1.486	rating_mouse_trajectory	7.75	Weak	mentalizing	tired	n/a
168.455	5.299	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
173.821	1.451	rating	1.4	Barely detectable	mentalizing	tired	n/a
174.254	1.017	rating_mouse_trajectory	1.4	Barely detectable	mentalizing	tired	n/a
178.839	3.133	cue	n/a	n/a	likeability	n/a	n/a
181.972	5.047	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-01_content-visswar.mp4
187.076	1.327	rating	0.0	No sensation	likeability	n/a	n/a
187.492	0.91	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
192.18	5.017	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-21_content-iceblock.mp4
197.263	1.367	rating	87.26	Very strong	likeability	n/a	n/a
198.113	0.517	rating_mouse_trajectory	87.26	Very strong	likeability	n/a	n/a
202.363	5.556	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
207.983	1.069	rating	110.25	Strongest possible	likeability	n/a	n/a
208.45	0.602	rating_mouse_trajectory	110.25	Strongest possible	likeability	n/a	n/a
213.019	3.157	cue	n/a	n/a	mentalizing	angry	n/a
216.176	5.563	video	n/a	n/a	mentalizing	angry	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
221.805	2.351	rating	0.0	No sensation	mentalizing	angry	n/a
