onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
7.826	15.351	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	town	Audio	task-narratives/Narrative8Situation1.mp3
23.178	3.985	rating_feeling	825	628	Necessity of sacrificing loved ones	town	Audio	n/a
24.711	2.452	feeling_mouse_trajectory	825	628	Necessity of sacrificing loved ones	town	Audio	n/a
27.231	2.801	rating_expectation	801	654	Necessity of sacrificing loved ones	town	Audio	n/a
28.214	1.818	expectation_mouse_trajectory	801	654	Necessity of sacrificing loved ones	town	Audio	n/a
34.369	8.777	narrative_presentation	n/a	n/a	Abduction	town	Audio	task-narratives/Narrative8Situation2.mp3
43.145	2.584	rating_feeling	815	578	Abduction	town	Audio	n/a
44.495	1.234	feeling_mouse_trajectory	815	578	Abduction	town	Audio	n/a
47.171	2.443	rating_expectation	780	593	Abduction	town	Audio	n/a
48.121	1.493	expectation_mouse_trajectory	780	593	Abduction	town	Audio	n/a
55.243	22.148	narrative_presentation	n/a	n/a	Adultery	town	Audio	task-narratives/Narrative8Situation3.mp3
77.391	2.601	rating_feeling	722	478	Adultery	town	Audio	n/a
78.391	1.601	feeling_mouse_trajectory	722	478	Adultery	town	Audio	n/a
81.434	3.201	rating_expectation	580	387	Adultery	town	Audio	n/a
81.901	2.735	expectation_mouse_trajectory	580	387	Adultery	town	Audio	n/a
88.506	12.618	narrative_presentation	n/a	n/a	Obtaining	city	Audio	task-narratives/Narrative8Situation4.mp3
101.124	3.6	rating_feeling	676	495	Obtaining	city	Audio	n/a
102.424	2.3	feeling_mouse_trajectory	676	495	Obtaining	city	Audio	n/a
105.164	3.788	rating_expectation	623	434	Obtaining	city	Audio	n/a
105.264	3.688	expectation_mouse_trajectory	623	434	Obtaining	city	Audio	n/a
111.253	6.611	narrative_presentation	n/a	n/a	Supplication	city	Audio	task-narratives/Narrative8Situation5.mp3
117.865	2.751	rating_feeling	804	573	Supplication	city	Audio	n/a
118.881	1.734	feeling_mouse_trajectory	804	573	Supplication	city	Audio	n/a
121.902	2.935	rating_expectation	684	504	Supplication	city	Audio	n/a
122.452	2.385	expectation_mouse_trajectory	684	504	Supplication	city	Audio	n/a
128.003	5.975	narrative_presentation	n/a	n/a	Rivalry of kin	city	Audio	task-narratives/Narrative8Situation6.mp3
