onset	duration	question	event_type	participant_response	normative_response	response_accuracy	stim_file
5.019430160522461	1.7361400127410889	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg
7.053530216217041	1.7411398887634277	reaching?	how_hand	yes	no	incorrect	task-tomspunt/H_532.jpg
9.08762001991272	1.8146400451660156	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg
11.121710062026978	1.452850103378296	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg
12.88903021812439	1.019899845123291	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg
14.222870111465454	0.969710111618042	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg
15.506680011749268	0.7519800662994385	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg
16.573740005493164	1.6362500190734863	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg
22.542640209197998	1.21875	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg
24.076540231704712	1.4025499820709229	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg
25.79385018348694	1.20212984085083	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg
27.31108021736145	1.2021598815917969	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg
28.828310012817383	0.8185701370239258	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg
29.96207022666931	0.9856798648834229	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg
31.262550115585327	0.7694399356842041	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg
32.34629011154175	0.9520900249481201	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg
41.66643023490906	0.9191398620605469	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg
42.900230169296265	0.885469913482666	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg
44.10067009925842	1.2357399463653564	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg
45.65125012397766	0.9693400859832764	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg
46.9350700378418	1.185960054397583	admiring?	why_face	yes	no	incorrect	task-tomspunt/F_692.jpg
48.435620069503784	0.7689599990844727	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg
49.519360065460205	0.7519199848175049	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg
50.586430072784424	1.2023000717163086	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg
60.62350010871887	0.8856499195098877	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg
61.82395005226135	0.7860400676727295	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg
62.924360036849976	0.6689701080322266	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg
