onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.904	1.34	face	n/a	intensity	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.244	1.433	rating	0.4357	intensity	disgust	female	WC	old	n/a
6.111	0.567	rating_mouse_trajectory	0.4357	intensity	disgust	female	WC	old	n/a
7.337	2.075	face	n/a	intensity	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.412	1.817	rating	0.5348	intensity	pain	male	African	old	n/a
10.129	1.1	rating_mouse_trajectory	0.5348	intensity	pain	male	African	old	n/a
11.37	1.344	face	n/a	intensity	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.714	1.217	rating	0.3022	intensity	fear	male	EA	old	n/a
13.364	0.567	rating_mouse_trajectory	0.3022	intensity	fear	male	EA	old	n/a
15.655	1.344	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.999	0.983	rating	0.7229	intensity	happy	male	EA	old	n/a
17.382	0.6	rating_mouse_trajectory	0.7229	intensity	happy	male	EA	old	n/a
18.934	1.349	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
20.283	1.0	rating	0.8544	intensity	happy	female	EA	old	n/a
20.366	0.917	rating_mouse_trajectory	0.8544	intensity	happy	female	EA	old	n/a
26.242	1.31	face	n/a	intensity	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.552	0.533	rating	0.286	intensity	anger	male	WC	young	n/a
28.036	0.05	rating_mouse_trajectory	0.286	intensity	anger	male	WC	young	n/a
29.489	1.331	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.82	1.017	rating	0.464	intensity	happy	male	WC	young	n/a
30.87	0.967	rating_mouse_trajectory	0.464	intensity	happy	male	WC	young	n/a
32.758	1.347	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
34.105	1.533	rating	0.2476	intensity	disgust	male	WC	old	n/a
34.405	1.233	rating_mouse_trajectory	0.2476	intensity	disgust	male	WC	old	n/a
36.034	1.322	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
37.356	1.767	rating	0.2071	intensity	sad	male	WC	young	n/a
37.823	1.3	rating_mouse_trajectory	0.2071	intensity	sad	male	WC	young	n/a
39.287	2.037	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
41.324	1.867	rating	0.373	intensity	pleasure	female	WC	young	n/a
41.824	1.367	rating_mouse_trajectory	0.373	intensity	pleasure	female	WC	young	n/a
45.257	1.336	face	n/a	intensity	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.593	n/a	rating	n/a	intensity	surprise	male	WC	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	surprise	male	WC	old	n/a
49.529	1.315	face	n/a	intensity	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.844	1.85	rating	0.5024	intensity	happy	female	WC	young	n/a
52.528	0.167	rating_mouse_trajectory	0.5024	intensity	happy	female	WC	young	n/a
54.774	1.306	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
56.08	1.683	rating	0.464	intensity	happy	male	African	young	n/a
57.78	-0.017	rating_mouse_trajectory	0.464	intensity	happy	male	African	young	n/a
59.005	1.327	face	n/a	intensity	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
60.331	1.35	rating	0.3467	intensity	sad	female	African	old	n/a
60.581	1.1	rating_mouse_trajectory	0.3467	intensity	sad	female	African	old	n/a
63.252	2.081	face	n/a	intensity	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
65.333	0.667	rating	0.3143	intensity	pain	female	WC	young	n/a
65.833	0.167	rating_mouse_trajectory	0.3143	intensity	pain	female	WC	young	n/a
68.258	1.343	face	n/a	intensity	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
69.601	1.017	rating	0.5793	intensity	happy	male	WC	old	n/a
69.851	0.767	rating_mouse_trajectory	0.5793	intensity	happy	male	WC	old	n/a
72.529	2.075	face	n/a	intensity	pain	male	EA	young	task-faces/7Pain_Model3_2Male_2EA_1Young.mp4
74.603	1.85	rating	0.3022	intensity	pain	male	EA	young	n/a
74.653	1.8	rating_mouse_trajectory	0.3022	intensity	pain	male	EA	young	n/a
77.561	2.061	face	n/a	intensity	pleasure	male	African	old	task-faces/8Pleasure_Model2_2Male_3African_2Old.mp4
79.622	1.383	rating	0.2759	intensity	pleasure	male	African	old	n/a
80.155	0.85	rating_mouse_trajectory	0.2759	intensity	pleasure	male	African	old	n/a
84.552	1.322	face	n/a	intensity	disgust	male	African	young	task-faces/4Disgust_Model2_2Male_3African_1Young.mp4
85.874	1.367	rating	0.2577	intensity	disgust	male	African	young	n/a
87.091	0.15	rating_mouse_trajectory	0.2577	intensity	disgust	male	African	young	n/a
87.801	1.324	face	n/a	intensity	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
89.125	n/a	rating	n/a	intensity	fear	female	African	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	fear	female	African	old	n/a
92.055	1.306	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
93.36	1.867	rating	0.644	intensity	anger	male	EA	young	n/a
94.094	1.133	rating_mouse_trajectory	0.644	intensity	anger	male	EA	young	n/a
95.286	1.309	face	n/a	intensity	fear	female	EA	young	task-faces/3Fear_Model2_1Female_2EA_1Young.mp4
96.595	1.367	rating	0.2112	intensity	fear	female	EA	young	n/a
96.862	1.1	rating_mouse_trajectory	0.2112	intensity	fear	female	EA	young	n/a
99.543	1.32	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
100.863	n/a	rating	n/a	intensity	surprise	male	EA	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	surprise	male	EA	young	n/a
103.792	2.04	face	n/a	intensity	pleasure	female	African	young	task-faces/8Pleasure_Model5_1Female_3African_1Young.mp4
105.832	0.417	rating	0.6824	intensity	pleasure	female	African	young	n/a
106.115	0.133	rating_mouse_trajectory	0.6824	intensity	pleasure	female	African	young	n/a
108.752	2.048	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
110.8	1.867	rating	0.3892	intensity	pain	male	WC	old	n/a
111.5	1.167	rating_mouse_trajectory	0.3892	intensity	pain	male	WC	old	n/a
112.725	1.31	face	n/a	intensity	sad	male	EA	old	task-faces/6Sad_Model2_2Male_2EA_2Old.mp4
114.035	1.5	rating	0.4721	intensity	sad	male	EA	old	n/a
115.368	0.167	rating_mouse_trajectory	0.4721	intensity	sad	male	EA	old	n/a
115.955	1.315	face	n/a	intensity	surprise	female	EA	old	task-faces/2Surprise_Model4_1Female_2EA_2Old.mp4
117.269	1.233	rating	0.5489	intensity	surprise	female	EA	old	n/a
118.053	0.45	rating_mouse_trajectory	0.5489	intensity	surprise	female	EA	old	n/a
119.188	1.316	face	n/a	intensity	happy	male	African	old	task-faces/1Happy_Model3_2Male_3African_2Old.mp4
120.504	n/a	rating	n/a	intensity	happy	male	African	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	happy	male	African	old	n/a
123.431	1.307	face	n/a	intensity	surprise	female	African	young	task-faces/2Surprise_Model4_1Female_3African_1Young.mp4
124.739	n/a	rating	n/a	intensity	surprise	female	African	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	surprise	female	African	young	n/a
127.663	2.044	face	n/a	intensity	pain	male	EA	old	task-faces/7Pain_Model1_2Male_2EA_2Old.mp4
129.707	1.183	rating	0.2981	intensity	pain	male	EA	old	n/a
130.057	0.833	rating_mouse_trajectory	0.2981	intensity	pain	male	EA	old	n/a
132.635	1.307	face	n/a	intensity	sad	female	African	young	task-faces/6Sad_Model5_1Female_3African_1Young.mp4
133.942	1.6	rating	0.3507	intensity	sad	female	African	young	n/a
134.642	0.9	rating_mouse_trajectory	0.3507	intensity	sad	female	African	young	n/a
135.87	1.306	face	n/a	intensity	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
137.177	n/a	rating	n/a	intensity	sad	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	sad	female	WC	young	n/a
139.091	1.304	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model3_2Male_1WC_1Young.mp4
140.395	n/a	rating	n/a	intensity	surprise	male	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	surprise	male	WC	young	n/a
143.341	1.305	face	n/a	intensity	fear	female	WC	old	task-faces/3Fear_Model3_1Female_1WC_2Old.mp4
144.646	1.25	rating	0.4256	intensity	fear	female	WC	old	n/a
145.513	0.383	rating_mouse_trajectory	0.4256	intensity	fear	female	WC	old	n/a
146.57	2.044	face	n/a	intensity	pleasure	female	WC	old	task-faces/8Pleasure_Model1_1Female_1WC_2Old.mp4
148.614	0.467	rating	0.371	intensity	pleasure	female	WC	old	n/a
149.031	0.05	rating_mouse_trajectory	0.371	intensity	pleasure	female	WC	old	n/a
150.538	1.31	face	n/a	intensity	happy	female	African	young	task-faces/1Happy_Model4_1Female_3African_1Young.mp4
151.849	n/a	rating	n/a	intensity	happy	female	African	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	happy	female	African	young	n/a
155.777	1.324	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model3_1Female_3African_2Old.mp4
157.101	n/a	rating	n/a	intensity	anger	female	African	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	anger	female	African	old	n/a
161.022	2.047	face	n/a	intensity	pain	female	African	young	task-faces/7Pain_Model3_1Female_3African_1Young.mp4
163.07	n/a	rating	n/a	intensity	pain	female	African	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	pain	female	African	young	n/a
168.005	1.317	face	n/a	intensity	disgust	male	EA	old	task-faces/4Disgust_Model4_2Male_2EA_2Old.mp4
169.322	n/a	rating	n/a	intensity	disgust	male	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	disgust	male	EA	old	n/a
172.252	1.304	face	n/a	intensity	fear	male	EA	young	task-faces/3Fear_Model1_2Male_2EA_1Young.mp4
173.557	n/a	rating	n/a	intensity	fear	male	EA	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	fear	male	EA	young	n/a
176.485	1.306	face	n/a	intensity	fear	female	WC	young	task-faces/3Fear_Model2_1Female_1WC_1Young.mp4
177.792	1.717	rating	0.5105	intensity	fear	female	WC	young	n/a
178.292	1.217	rating_mouse_trajectory	0.5105	intensity	fear	female	WC	young	n/a
179.719	1.308	face	n/a	intensity	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
181.026	1.417	rating	0.5469	intensity	happy	female	EA	young	n/a
181.243	1.2	rating_mouse_trajectory	0.5469	intensity	happy	female	EA	young	n/a
183.957	2.038	face	n/a	intensity	pleasure	male	WC	young	task-faces/8Pleasure_Model5_2Male_1WC_1Young.mp4
185.995	n/a	rating	n/a	intensity	pleasure	male	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	pleasure	male	WC	young	n/a
187.921	2.042	face	n/a	intensity	pain	female	African	old	task-faces/7Pain_Model3_1Female_3African_2Old.mp4
189.963	n/a	rating	n/a	intensity	pain	female	African	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	pain	female	African	old	n/a
193.888	2.044	face	n/a	intensity	pain	male	African	young	task-faces/7Pain_Model4_2Male_3African_1Young.mp4
195.932	1.317	rating	0.6379	intensity	pain	male	African	young	n/a
196.015	1.233	rating_mouse_trajectory	0.6379	intensity	pain	male	African	young	n/a
199.852	1.315	face	n/a	intensity	disgust	female	EA	old	task-faces/4Disgust_Model3_1Female_2EA_2Old.mp4
201.167	n/a	rating	n/a	intensity	disgust	female	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	disgust	female	EA	old	n/a
204.086	1.317	face	n/a	intensity	surprise	female	WC	young	task-faces/2Surprise_Model2_1Female_1WC_1Young.mp4
205.402	1.383	rating	0.6096	intensity	surprise	female	WC	young	n/a
205.569	1.217	rating_mouse_trajectory	0.6096	intensity	surprise	female	WC	young	n/a
208.319	1.318	face	n/a	intensity	anger	female	WC	young	task-faces/5Anger_Model5_1Female_1WC_1Young.mp4
209.637	n/a	rating	n/a	intensity	anger	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	anger	female	WC	young	n/a
212.576	1.33	face	n/a	intensity	fear	male	WC	young	task-faces/3Fear_Model5_2Male_1WC_1Young.mp4
213.905	n/a	rating	n/a	intensity	fear	male	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	fear	male	WC	young	n/a
216.835	2.039	face	n/a	intensity	pleasure	female	EA	old	task-faces/8Pleasure_Model3_1Female_2EA_2Old.mp4
218.874	n/a	rating	n/a	intensity	pleasure	female	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	pleasure	female	EA	old	n/a
221.806	1.319	face	n/a	intensity	happy	female	WC	old	task-faces/1Happy_Model5_1Female_1WC_2Old.mp4
223.125	n/a	rating	n/a	intensity	happy	female	WC	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	happy	female	WC	old	n/a
226.053	1.307	face	n/a	intensity	disgust	female	African	old	task-faces/4Disgust_Model3_1Female_3African_2Old.mp4
227.36	1.383	rating	0.46	intensity	disgust	female	African	old	n/a
228.76	-0.017	rating_mouse_trajectory	0.46	intensity	disgust	female	African	old	n/a
230.285	1.31	face	n/a	intensity	sad	male	EA	young	task-faces/6Sad_Model4_2Male_2EA_1Young.mp4
231.595	1.367	rating	0.3689	intensity	sad	male	EA	young	n/a
231.645	1.317	rating_mouse_trajectory	0.3689	intensity	sad	male	EA	young	n/a
233.521	1.309	face	n/a	intensity	surprise	male	EA	old	task-faces/2Surprise_Model1_2Male_2EA_2Old.mp4
234.83	n/a	rating	n/a	intensity	surprise	male	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	surprise	male	EA	old	n/a
236.754	1.311	face	n/a	intensity	anger	female	WC	old	task-faces/5Anger_Model1_1Female_1WC_2Old.mp4
238.064	n/a	rating	n/a	intensity	anger	female	WC	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	anger	female	WC	old	n/a
241.99	2.044	face	n/a	intensity	pleasure	male	African	young	task-faces/8Pleasure_Model2_2Male_3African_1Young.mp4
244.033	n/a	rating	n/a	intensity	pleasure	male	African	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	pleasure	male	African	young	n/a
245.96	1.324	face	n/a	intensity	fear	female	African	young	task-faces/3Fear_Model5_1Female_3African_1Young.mp4
247.284	n/a	rating	n/a	intensity	fear	female	African	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	intensity	fear	female	African	young	n/a
253.21	1.311	face	n/a	intensity	sad	female	EA	young	task-faces/6Sad_Model3_1Female_2EA_1Young.mp4
254.52	1.65	rating	0.5287	intensity	sad	female	EA	young	n/a
