onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.836	22.444	narrative_presentation	n/a	n/a	Conflict with a god	swamp	Text	task-narratives/Narrative4Situation1.txt
27.28	3.983	rating_feeling	791	554	Conflict with a god	swamp	Text	n/a
28.98	2.283	feeling_mouse_trajectory	791	554	Conflict with a god	swamp	Text	n/a
31.381	2.8	rating_expectation	776	513	Conflict with a god	swamp	Text	n/a
32.331	1.85	expectation_mouse_trajectory	776	513	Conflict with a god	swamp	Text	n/a
40.449	24.795	narrative_presentation	n/a	n/a	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
65.245	3.067	rating_feeling	617	417	Adultery	swamp	Text	n/a
65.678	2.633	feeling_mouse_trajectory	617	417	Adultery	swamp	Text	n/a
69.262	1.55	rating_expectation	611	360	Adultery	swamp	Text	n/a
69.712	1.1	expectation_mouse_trajectory	611	360	Adultery	swamp	Text	n/a
75.329	21.11	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	swamp	Text	task-narratives/Narrative4Situation3.txt
96.439	2.667	rating_feeling	603	396	Slaying of kin unrecognized	swamp	Text	n/a
97.256	1.85	feeling_mouse_trajectory	603	396	Slaying of kin unrecognized	swamp	Text	n/a
100.46	1.383	rating_expectation	605	355	Slaying of kin unrecognized	swamp	Text	n/a
100.793	1.05	expectation_mouse_trajectory	605	355	Slaying of kin unrecognized	swamp	Text	n/a
105.557	21.11	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
126.667	2.05	rating_feeling	591	374	Fatal imprudence	hospital	Text	n/a
127.267	1.45	feeling_mouse_trajectory	591	374	Fatal imprudence	hospital	Text	n/a
130.684	1.65	rating_expectation	582	381	Fatal imprudence	hospital	Text	n/a
131.184	1.15	expectation_mouse_trajectory	582	381	Fatal imprudence	hospital	Text	n/a
135.768	25.798	narrative_presentation	n/a	n/a	Erroneous judgement	hospital	Text	task-narratives/Narrative4Situation5.txt
161.566	3.917	rating_feeling	593	375	Erroneous judgement	hospital	Text	n/a
162.416	3.067	feeling_mouse_trajectory	593	375	Erroneous judgement	hospital	Text	n/a
165.581	1.467	rating_expectation	606	370	Erroneous judgement	hospital	Text	n/a
166.147	0.9	expectation_mouse_trajectory	606	370	Erroneous judgement	hospital	Text	n/a
170.648	23.446	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
194.094	2.417	rating_feeling	608	363	Necessity of sacrificing loved ones	hospital	Text	n/a
195.244	1.267	feeling_mouse_trajectory	608	363	Necessity of sacrificing loved ones	hospital	Text	n/a
198.11	3.15	rating_expectation	613	411	Necessity of sacrificing loved ones	hospital	Text	n/a
198.76	2.5	expectation_mouse_trajectory	613	411	Necessity of sacrificing loved ones	hospital	Text	n/a
203.177	19.092	narrative_presentation	n/a	n/a	Recovery of a lost one	prison	Text	task-narratives/Narrative4Situation7.txt
222.269	2.283	rating_feeling	681	470	Recovery of a lost one	prison	Text	n/a
223.002	1.55	feeling_mouse_trajectory	681	470	Recovery of a lost one	prison	Text	n/a
226.293	2.583	rating_expectation	748	491	Recovery of a lost one	prison	Text	n/a
226.41	2.467	expectation_mouse_trajectory	748	491	Recovery of a lost one	prison	Text	n/a
