onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.802	1.324	face	n/a	intensity	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.126	1.283	rating	0.7532	intensity	disgust	female	WC	young	n/a
5.91	0.5	rating_mouse_trajectory	0.7532	intensity	disgust	female	WC	young	n/a
7.036	1.325	face	n/a	intensity	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.361	1.15	rating	0.7937	intensity	anger	female	WC	old	n/a
8.677	0.833	rating_mouse_trajectory	0.7937	intensity	anger	female	WC	old	n/a
10.267	1.311	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.579	1.267	rating	0.5874	intensity	disgust	male	WC	old	n/a
11.845	1.0	rating_mouse_trajectory	0.5874	intensity	disgust	male	WC	old	n/a
14.487	1.31	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
15.797	1.867	rating	0.3163	intensity	anger	female	African	old	n/a
16.514	1.15	rating_mouse_trajectory	0.3163	intensity	anger	female	African	old	n/a
17.708	1.324	face	n/a	intensity	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.031	0.583	rating	0.2334	intensity	surprise	male	African	young	n/a
19.431	0.183	rating_mouse_trajectory	0.2334	intensity	surprise	male	African	young	n/a
24.939	1.312	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.251	1.117	rating	0.0979	intensity	sad	male	WC	young	n/a
26.568	0.8	rating_mouse_trajectory	0.0979	intensity	sad	male	WC	young	n/a
28.148	1.321	face	n/a	intensity	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.469	1.85	rating	0.0324	intensity	fear	male	EA	young	n/a
30.035	1.283	rating_mouse_trajectory	0.0324	intensity	fear	male	EA	young	n/a
31.382	1.322	face	n/a	intensity	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
32.703	0.983	rating	0.104	intensity	fear	male	African	old	n/a
33.187	0.5	rating_mouse_trajectory	0.104	intensity	fear	male	African	old	n/a
34.614	1.307	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
35.921	0.883	rating	0.3224	intensity	surprise	male	EA	young	n/a
36.505	0.3	rating_mouse_trajectory	0.3224	intensity	surprise	male	EA	young	n/a
37.832	1.307	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
39.139	0.6	rating	0.3345	intensity	anger	male	EA	young	n/a
39.556	0.183	rating_mouse_trajectory	0.3345	intensity	anger	male	EA	young	n/a
43.049	2.042	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
45.091	1.1	rating	0.4074	intensity	pleasure	female	WC	young	n/a
45.708	0.483	rating_mouse_trajectory	0.4074	intensity	pleasure	female	WC	young	n/a
47.999	1.31	face	n/a	intensity	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
49.31	1.033	rating	0.5307	intensity	happy	male	African	old	n/a
49.843	0.5	rating_mouse_trajectory	0.5307	intensity	happy	male	African	old	n/a
53.217	1.311	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model4_2Male_1WC_1Young.mp4
54.528	0.667	rating	0.6359	intensity	happy	male	WC	young	n/a
55.012	0.183	rating_mouse_trajectory	0.6359	intensity	happy	male	WC	young	n/a
57.435	1.328	face	n/a	intensity	disgust	male	WC	young	task-faces/4Disgust_Model1_2Male_1WC_1Young.mp4
58.763	1.383	rating	0.3912	intensity	disgust	male	WC	young	n/a
59.146	1.0	rating_mouse_trajectory	0.3912	intensity	disgust	male	WC	young	n/a
61.67	1.311	face	n/a	intensity	fear	female	EA	young	task-faces/3Fear_Model5_1Female_2EA_1Young.mp4
62.981	0.533	rating	0.1748	intensity	fear	female	EA	young	n/a
63.415	0.1	rating_mouse_trajectory	0.1748	intensity	fear	female	EA	young	n/a
65.889	1.311	face	n/a	intensity	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
67.2	0.733	rating	0.2051	intensity	disgust	female	EA	young	n/a
67.6	0.333	rating_mouse_trajectory	0.2051	intensity	disgust	female	EA	young	n/a
70.099	1.319	face	n/a	intensity	disgust	male	African	young	task-faces/4Disgust_Model3_2Male_3African_1Young.mp4
71.418	1.2	rating	0.1849	intensity	disgust	male	African	young	n/a
71.901	0.717	rating_mouse_trajectory	0.1849	intensity	disgust	male	African	young	n/a
74.325	1.311	face	n/a	intensity	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
75.636	1.233	rating	0.0392	intensity	sad	female	WC	young	n/a
76.003	0.867	rating_mouse_trajectory	0.0392	intensity	sad	female	WC	young	n/a
80.55	2.039	face	n/a	intensity	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
82.589	1.583	rating	0.11	intensity	pain	female	African	young	n/a
83.122	1.05	rating_mouse_trajectory	0.11	intensity	pain	female	African	young	n/a
84.499	1.308	face	n/a	intensity	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
85.807	0.917	rating	0.2375	intensity	disgust	female	African	old	n/a
86.207	0.517	rating_mouse_trajectory	0.2375	intensity	disgust	female	African	old	n/a
88.716	2.06	face	n/a	intensity	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
90.775	0.867	rating	0.5065	intensity	pain	male	EA	young	n/a
91.292	0.35	rating_mouse_trajectory	0.5065	intensity	pain	male	EA	young	n/a
92.682	2.045	face	n/a	intensity	pleasure	male	EA	young	task-faces/8Pleasure_Model5_2Male_2EA_1Young.mp4
94.727	1.767	rating	0.557	intensity	pleasure	male	EA	young	n/a
95.527	0.967	rating_mouse_trajectory	0.557	intensity	pleasure	male	EA	young	n/a
97.634	1.311	face	n/a	intensity	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
98.945	1.867	rating	0.0595	intensity	fear	female	WC	young	n/a
99.762	1.05	rating_mouse_trajectory	0.0595	intensity	fear	female	WC	young	n/a
101.852	1.311	face	n/a	intensity	happy	female	WC	old	task-faces/1Happy_Model3_1Female_1WC_2Old.mp4
103.163	0.633	rating	0.6683	intensity	happy	female	WC	old	n/a
103.513	0.283	rating_mouse_trajectory	0.6683	intensity	happy	female	WC	old	n/a
106.071	1.31	face	n/a	intensity	fear	male	WC	young	task-faces/3Fear_Model2_2Male_1WC_1Young.mp4
107.382	1.583	rating	0.3528	intensity	fear	male	WC	young	n/a
108.498	0.467	rating_mouse_trajectory	0.3528	intensity	fear	male	WC	young	n/a
109.288	2.046	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
111.333	0.983	rating	0.6824	intensity	pain	male	WC	old	n/a
111.7	0.617	rating_mouse_trajectory	0.6824	intensity	pain	male	WC	old	n/a
113.24	1.311	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model2_2Male_3African_1Young.mp4
114.551	1.05	rating	0.7472	intensity	happy	male	African	young	n/a
115.034	0.567	rating_mouse_trajectory	0.7472	intensity	happy	male	African	young	n/a
116.457	1.311	face	n/a	intensity	fear	male	WC	old	task-faces/3Fear_Model2_2Male_1WC_2Old.mp4
117.769	1.317	rating	0.1525	intensity	fear	male	WC	old	n/a
118.285	0.8	rating_mouse_trajectory	0.1525	intensity	fear	male	WC	old	n/a
120.683	2.037	face	n/a	intensity	pain	female	African	old	task-faces/7Pain_Model4_1Female_3African_2Old.mp4
122.721	1.117	rating	0.5105	intensity	pain	female	African	old	n/a
123.187	0.65	rating_mouse_trajectory	0.5105	intensity	pain	female	African	old	n/a
125.633	1.306	face	n/a	intensity	sad	male	WC	old	task-faces/6Sad_Model5_2Male_1WC_2Old.mp4
126.939	0.317	rating	0.108	intensity	sad	male	WC	old	n/a
127.139	0.117	rating_mouse_trajectory	0.108	intensity	sad	male	WC	old	n/a
129.85	1.307	face	n/a	intensity	surprise	female	EA	old	task-faces/2Surprise_Model1_1Female_2EA_2Old.mp4
131.157	0.733	rating	0.6703	intensity	surprise	female	EA	old	n/a
131.724	0.167	rating_mouse_trajectory	0.6703	intensity	surprise	female	EA	old	n/a
133.066	1.309	face	n/a	intensity	disgust	male	EA	old	task-faces/4Disgust_Model5_2Male_2EA_2Old.mp4
134.375	1.7	rating	0.199	intensity	disgust	male	EA	old	n/a
134.758	1.317	rating_mouse_trajectory	0.199	intensity	disgust	male	EA	old	n/a
136.282	1.311	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model2_1Female_2EA_2Old.mp4
137.593	1.767	rating	0.3649	intensity	happy	female	EA	old	n/a
138.41	0.95	rating_mouse_trajectory	0.3649	intensity	happy	female	EA	old	n/a
140.5	1.311	face	n/a	intensity	sad	female	African	young	task-faces/6Sad_Model1_1Female_3African_1Young.mp4
141.811	1.667	rating	0.0413	intensity	sad	female	African	young	n/a
142.261	1.217	rating_mouse_trajectory	0.0413	intensity	sad	female	African	young	n/a
143.717	1.312	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model4_2Male_2EA_2Old.mp4
145.029	0.667	rating	0.5409	intensity	happy	male	EA	old	n/a
145.662	0.033	rating_mouse_trajectory	0.5409	intensity	happy	male	EA	old	n/a
146.935	2.046	face	n/a	intensity	pleasure	male	African	young	task-faces/8Pleasure_Model4_2Male_3African_1Young.mp4
148.981	1.05	rating	0.5793	intensity	pleasure	male	African	young	n/a
149.514	0.517	rating_mouse_trajectory	0.5793	intensity	pleasure	male	African	young	n/a
152.889	1.31	face	n/a	intensity	fear	male	African	young	task-faces/3Fear_Model3_2Male_3African_1Young.mp4
154.199	1.267	rating	0.3285	intensity	fear	male	African	young	n/a
154.516	0.95	rating_mouse_trajectory	0.3285	intensity	fear	male	African	young	n/a
158.107	2.045	face	n/a	intensity	pleasure	female	African	old	task-faces/8Pleasure_Model2_1Female_3African_2Old.mp4
160.151	0.933	rating	0.3892	intensity	pleasure	female	African	old	n/a
160.551	0.533	rating_mouse_trajectory	0.3892	intensity	pleasure	female	African	old	n/a
165.05	1.304	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
166.354	1.45	rating	0.0554	intensity	surprise	male	WC	young	n/a
